rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	6		バレエダンサー	牝6	51.0		多田羅誠	1:26.0		6-3-3-3	41.1	35.9	8	477	-11		工藤真司		湯浅健司	30.0
2	8	10		セラグリーン	牝6	54.0		宮川実	1:26.0	クビ	1-1-1-1	41.5	6.8	4	460	-4		東原己俊		（株）ボンズ	10.5
3	7	8		エメラルキセキ	牝4	54.0		林謙佑	1:26.4	2.0	9-8-8-5	40.8	7.1	5	430	-3		田中守		高橋勉	6.0
4	5	5		コーラルフィーユ	牝4	53.0		木村直輝	1:26.5	1/2	2-2-1-2	41.9	3.3	2	432	2		胡本友晴		高野孝允	4.5
5	1	1		スナッチアキス	牝7	54.0		倉兼育康	1:27.2	3.0	3-4-4-4	42.2	2.9	1	465	3		別府真司		西森鶴	3.0
6	2	2		レジーナローザ	牝4	50.0		濱尚美	1:27.3	1/2	10-10-10-9	41.2	112.2	10	433	-3		那俄性哲		（有）アシスタント	
7	4	4		レイカバド	牡4	56.0		上田将司	1:27.6	1.1/2	8-7-5-6	42.2	34.3	7	509	2		目迫大輔		組）駿馬会	
8	3	3		プラズマディライト	牡4	56.0		東川公則	1:28.6	5.0	5-6-7-7	43.2	26.1	6	445	1		松木啓助		石本鈴雄	
9	7	9		サチノマリアージュ	牝7	54.0		岡村卓弥	1:28.7	1/2	4-5-5-8	43.4	5.2	3	538	3		雑賀正光		佐藤勝士	
10	6	7		ペプチドウインド	牡9	56.0		佐原秀泰	1:28.8	1/2	11-11-11-10	42.5	154.0	11	476	-1		胡本友晴		弘芝雪夫	
11	8	11		イデソヨヒトヲ	牝5	54.0		石本純也	1:29.3	2.1/2	7-9-9-11	43.2	52.0	9	427	1		田中伸一		内田玄祥	
