	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気
200208010301	ダ	右	1800	曇	良	10:05	3歳未勝利		2002-1-7	1	京都	3	3歳未勝利	牝[指](馬齢)	1	820	3	1	190	3	16	200	4	14.0	100	1.0	1-8	4530	17	1-16	4440.0	16.0	1-16	1,080	14.0	1-14	360	3.0	14-16	390	5.0					12.4 - 11.6 - 13.5 - 13.4 - 13.8 - 13.5 - 12.9 - 13.0 - 12.9	12.4 - 24.0 - 37.5 - 50.9 - 64.7 - 78.2 - 91.1 - 104.1 - 117.0 (12.4-12.4)									
200208010302	ダ	右	1200	曇	良	10:30	3歳未勝利		2002-1-7	1	京都	3	3歳未勝利	(混)[指](馬齢)	6	170	1	6	120	1	10	510	7	1.0	360	6.0	3-5	380	1	6-10	2190.0	8.0	6-10	1,010	11.0	1-6	590	5.0	1-10	2,770	30.0					12.7 - 11.6 - 12.0 - 12.1 - 12.7 - 12.6	12.7 - 24.3 - 36.3 - 48.4 - 61.1 - 73.7 (12.7-12.7)									
200208010303	ダ	右	1400	曇	良	10:55	3歳新馬		2002-1-7	1	京都	3	3歳新馬	(混)[指](馬齢)	10	200	1	10	110	1	12	930	10	11.0	120	2.0	5-6	210	1	10-12	14100.0	29.0	10-12	2,530	27.0	10-11	160	1.0	11-12	2,330	23.0					12.5 - 11.1 - 12.0 - 12.4 - 12.5 - 12.8 - 13.3	12.5 - 23.6 - 35.6 - 48.0 - 60.5 - 73.3 - 86.6 (12.5-12.5)									
200208010304	ダ	右	1800	曇	良	11:20	3歳新馬		2002-1-7	1	京都	3	3歳新馬	(父)[指](馬齢)	14	260	1	14	140	1	11	190	3	5.0	3,380	14.0	6-8	730	3	11-14	670.0	2.0	11-14	330	2.0	5-14	6,750	51.0	5-11	8,870	56.0					12.4 - 11.9 - 13.9 - 13.5 - 13.6 - 12.9 - 12.7 - 13.4 - 13.4	12.4 - 24.3 - 38.2 - 51.7 - 65.3 - 78.2 - 90.9 - 104.3 - 117.7 (12.4-12.4)									
200208010305	芝	右	1400	曇	良	11:50	3歳新馬		2002-1-7	1	京都	3	3歳新馬	[指](馬齢)	6	250	1	6	130	1	15	330	6	11.0	280	5.0	3-8	1340	6	6-15	1800.0	6.0	6-15	730	6.0	6-11	510	2.0	11-15	1,580	20.0					12.4 - 11.1 - 11.8 - 11.7 - 11.6 - 12.2 - 12.5	12.4 - 23.5 - 35.3 - 47.0 - 58.6 - 70.8 - 83.3 (12.4-12.4)									
200208010306	ダ	右	1400	晴	良	12:50	4歳以上500万下		2002-1-7	1	京都	3	4歳以上500万下	牝[指](別定)	1	230	1	1	140	1	9	170	3	8.0	320	6.0	1-5	570	2	1-9	610.0	2.0	1-9	310	2.0	1-8	590	4.0	8-9	1,040	12.0					11.9 - 10.7 - 11.9 - 12.4 - 12.8 - 12.9 - 12.9	11.9 - 22.6 - 34.5 - 46.9 - 59.7 - 72.6 - 85.5 (11.9-11.9)									
200208010307	ダ	右	1800	晴	良	13:20	4歳以上500万下		2002-1-7	1	京都	3	4歳以上500万下	(混)[指](別定)	15	150	1	15	110	1	1	310	5	11.0	740	9.0	1-8	560	1	1-15	1110.0	4.0	1-15	530	4.0	11-15	1,150	11.0	1-11	3,690	40.0					12.3 - 11.0 - 12.9 - 13.2 - 13.1 - 12.9 - 12.8 - 13.1 - 13.1	12.3 - 23.3 - 36.2 - 49.4 - 62.5 - 75.4 - 88.2 - 101.3 - 114.4 (12.3-12.3)									
200208010308	ダ	右	1800	晴	良	13:50	4歳以上1000万下		2002-1-7	1	京都	3	4歳以上1000万下	牝[指](別定)	6	370	2	6	160	2	9	300	4	12.0	390	7.0	5-7	1010	5	6-9	1860.0	5.0	6-9	780	7.0	6-12	1,160	16.0	9-12	1,950	30.0					12.0 - 11.9 - 13.0 - 12.8 - 12.9 - 12.6 - 12.5 - 13.1 - 13.4	12.0 - 23.9 - 36.9 - 49.7 - 62.6 - 75.2 - 87.7 - 100.8 - 114.2 (12.0-12.0)									
200208010309	芝	右	2000	晴	良	14:25	福寿草特別 		2002-1-7	1	京都	3	3歳500万下	(混)(特指)(馬齢)	2	17580	15	2	3,090	15	6	1,630	12	1.0	260	4.0	2-4	7480	21	2-6	193540.0	103.0	2-6	37,350	104.0	1-2	10,450	72.0	1-6	6,280	56.0					12.5 - 11.3 - 12.4 - 12.3 - 12.6 - 12.3 - 11.8 - 11.9 - 12.1 - 12.2	12.5 - 23.8 - 36.2 - 48.5 - 61.1 - 73.4 - 85.2 - 97.1 - 109.2 - 121.4 (12.5-12.5)									
200208010310	芝	右	1200	曇	良	15:00	室町特別 		2002-1-7	1	京都	3	4歳以上1000万下	(混)[指](別定)	8	710	4	8	150	3	10	110	1	16.0	150	2.0	4-5	610	2	8-10	830.0	2.0	8-10	280	2.0	8-16	430	4.0	10-16	230	1.0					12.1 - 10.9 - 11.2 - 11.2 - 11.5 - 12.1	12.1 - 23.0 - 34.2 - 45.4 - 56.9 - 69.0 (12.1-12.1)									
200208010311	芝	右	3000	曇	良	15:40	万葉ステークス 		2002-1-7	1	京都	3	4歳以上オープン	(混)[指](別定)	9	460	2	9	160	2	1	200	3	3.0	610	7.0	1-8	1250	4	1-9	1750.0	6.0	1-9	500	6.0	3-9	1,120	13.0	1-3	1,680	20.0					13.4 - 12.4 - 12.4 - 13.2 - 13.5 - 11.7 - 13.7 - 13.3 - 13.5 - 13.0 - 12.9 - 11.7 - 11.6 - 11.6 - 12.0	13.4 - 25.8 - 38.2 - 51.4 - 64.9 - 76.6 - 90.3 - 103.6 - 117.1 - 130.1 - 143.0 - 154.7 - 166.3 - 177.9 - 189.9 (13.4-13.4)									
200208010312	ダ	右	1200	曇	良	16:20	4歳以上1000万下		2002-1-7	1	京都	3	4歳以上1000万下	[指](別定)	3	180	1	3	110	1	8	120	2	15.0	180	4.0	2-4	220	1	3-8	320.0	1.0	3-8	170	1.0	3-15	360	4.0	8-15	460	5.0					12.3 - 10.8 - 11.4 - 11.8 - 12.2 - 12.9	12.3 - 23.1 - 34.5 - 46.3 - 58.5 - 71.4 (12.3-12.3)									
200208010401	ダ	右	1200	晴	良	10:05	3歳未勝利		2002-1-12	1	京都	4	3歳未勝利	牝[指](馬齢)	11	300	2	11	100	1	14	220	4	12.0	100	2.0	6-7	730	3	11-14	1800.0	5.0	11-14	420	3.0	11-12	140	1.0	12-14	430	5.0					12.3 - 11.3 - 12.2 - 12.0 - 12.9 - 13.8	12.3 - 23.6 - 35.8 - 47.8 - 60.7 - 74.5 (12.3-12.3)									
200208010402	ダ	右	1800	晴	良	10:30	3歳未勝利		2002-1-12	1	京都	4	3歳未勝利	(父)[指](馬齢)	2	1510	6	2	460	9	12	110	1	11.0	120	2.0	2-7	1140	5	2-12	3460.0	12.0	2-12	1,100	12.0	2-11	1,680	23.0	11-12	220	1.0					12.3 - 11.2 - 12.3 - 12.8 - 13.3 - 13.1 - 12.9 - 13.4 - 13.3	12.3 - 23.5 - 35.8 - 48.6 - 61.9 - 75.0 - 87.9 - 101.3 - 114.6 (12.3-12.3)									
200208010403	ダ	右	1400	晴	良	10:55	3歳未勝利		2002-1-12	1	京都	4	3歳未勝利	[指](馬齢)	8	150	1	8	110	1	11	330	6	1.0	190	3.0	6-7	540	2	8-11	1020.0	4.0	8-11	500	5.0	1-8	330	3.0	1-11	1,480	20.0					12.5 - 11.8 - 12.7 - 12.5 - 12.0 - 12.5 - 13.1	12.5 - 24.3 - 37.0 - 49.5 - 61.5 - 74.0 - 87.1 (12.5-12.5)									
200208010404	ダ	右	1400	晴	良	11:20	3歳新馬		2002-1-12	1	京都	4	3歳新馬	[指](馬齢)	8	2770	7	8	520	7	5	110	1	4.0	320	5.0	3-4	1790	7	5-8	2050.0	6.0	5-8	870	9.0	4-8	2,730	27.0	4-5	450	2.0					12.5 - 11.2 - 12.2 - 12.5 - 12.4 - 12.8 - 13.3	12.5 - 23.7 - 35.9 - 48.4 - 60.8 - 73.6 - 86.9 (12.5-12.5)									
200208010405	ダ	右	1200	晴	良	11:50	4歳以上500万下		2002-1-12	1	京都	4	4歳以上500万下	[指](別定)	9	210	1	9	110	1	4	180	3	14.0	450	7.0	2-5	570	2	4-9	700.0	2.0	4-9	320	2.0	9-14	960	9.0	4-14	1,760	20.0					12.4 - 11.3 - 11.9 - 12.2 - 12.7 - 12.8	12.4 - 23.7 - 35.6 - 47.8 - 60.5 - 73.3 (12.4-12.4)									
200208010406	ダ	右	1800	晴	良	12:50	4歳以上500万下		2002-1-12	1	京都	4	4歳以上500万下	牝[指](別定)	2	340	2	2	140	2	1	130	1	4.0	260	5.0	1-2	630	1	1-2	610.0	1.0	1-2	270	1.0	2-4	600	7.0	1-4	530	4.0					12.4 - 11.5 - 12.9 - 12.9 - 13.3 - 12.7 - 12.1 - 12.6 - 13.1	12.4 - 23.9 - 36.8 - 49.7 - 63.0 - 75.7 - 87.8 - 100.4 - 113.5 (12.4-12.4)									
200208010407	ダ	右	1400	晴	良	13:20	4歳以上500万下		2002-1-12	1	京都	4	4歳以上500万下	(混)[指](別定)	16	230	1	16	110	1	4	170	4	3.0	150	2.0	2-8	260	1	4-16	750.0	3.0	4-16	360	3.0	3-16	220	1.0	3-4	420	5.0					12.5 - 11.4 - 12.3 - 12.3 - 12.1 - 12.5 - 12.7	12.5 - 23.9 - 36.2 - 48.5 - 60.6 - 73.1 - 85.8 (12.5-12.5)									
200208010408	芝	右	1800	晴	良	13:50	4歳以上1000万下		2002-1-12	1	京都	4	4歳以上1000万下	[指](別定)	9	180	1	9	110	1	1	280	5	6.0	120	2.0	1-8	1590	5	1-9	1700.0	6.0	1-9	550	6.0	6-9	180	1.0	1-6	860	10.0					12.7 - 11.6 - 11.8 - 12.6 - 12.5 - 11.8 - 11.6 - 11.7 - 11.7	12.7 - 24.3 - 36.1 - 48.7 - 61.2 - 73.0 - 84.6 - 96.3 - 108.0 (12.7-12.7)									
200208010409	ダ	右	1400	晴	良	14:25	寒梅賞 		2002-1-12	1	京都	4	3歳500万下	(混)(特指)(馬齢)	13	500	2	13	130	2	10	110	1	5.0	160	4.0	5-7	470	1	10-13	460.0	1.0	10-13	210	1.0	5-13	400	5.0	5-10	230	2.0					12.0 - 11.0 - 12.2 - 12.7 - 12.2 - 12.6 - 12.9	12.0 - 23.0 - 35.2 - 47.9 - 60.1 - 72.7 - 85.6 (12.0-12.0)									
200208010410	ダ	右	1800	晴	良	15:00	雅ステークス 		2002-1-12	1	京都	4	4歳以上1600万下	(混)[指](ハンデ)	9	890	4	9	230	4	1	150	2	11.0	170	3.0	1-6	2230	11	1-9	2000.0	7.0	1-9	670	6.0	9-11	820	8.0	1-11	490	3.0					12.2 - 11.6 - 13.1 - 13.0 - 13.0 - 12.6 - 12.0 - 12.5 - 12.5	12.2 - 23.8 - 36.9 - 49.9 - 62.9 - 75.5 - 87.5 - 100.0 - 112.5 (12.2-12.2)									
200208010411	芝	右	1200	晴	良	15:40	淀短距離ステークス 		2002-1-12	1	京都	4	4歳以上オープン	(混)[指](別定)	3	1030	5	3	340	5	11	510	8	8.0	250	3.0	2-6	2290	13	3-11	11390.0	29.0	3-11	3,190	29.0	3-8	1,380	17.0	8-11	1,910	25.0					12.1 - 10.7 - 10.9 - 11.2 - 11.8 - 11.9	12.1 - 22.8 - 33.7 - 44.9 - 56.7 - 68.6 (12.1-12.1)									
200208010501	ダ	右	1800	晴	良	10:05	3歳未勝利		2002-1-13	1	京都	5	3歳未勝利	(混)[指](馬齢)	2	290	1	2	120	1	3	250	4	4.0	150	2.0	2-3	380	1	2-3	1350.0	3.0	2-3	610	4.0	2-4	270	1.0	3-4	660	6.0					12.4 - 11.4 - 13.3 - 13.4 - 13.6 - 13.1 - 12.3 - 12.7 - 13.3	12.4 - 23.8 - 37.1 - 50.5 - 64.1 - 77.2 - 89.5 - 102.2 - 115.5 (12.4-12.4)									
200208010502	ダ	右	1200	晴	良	10:30	3歳未勝利		2002-1-13	1	京都	5	3歳未勝利	(混)[指](馬齢)	7	16330	12	7	2,220	11	1	370	6	9.0	150	1.0	1-5	31800	32	1-7	100530.0	69.0	1-7	15,890	65.0	7-9	6,510	41.0	1-9	680	7.0					12.4 - 11.5 - 12.2 - 12.3 - 13.0 - 13.0	12.4 - 23.9 - 36.1 - 48.4 - 61.4 - 74.4 (12.4-12.4)									
200208010503	ダ	右	1200	晴	良	10:55	3歳新馬		2002-1-13	1	京都	5	3歳新馬	(混)[指](馬齢)	10	460	2	10	150	2	3	230	4	13.0	100	1.0	2-5	2410	9	3-10	2560.0	9.0	3-10	650	6.0	10-13	220	1.0	3-13	420	3.0					12.2 - 11.4 - 12.3 - 12.3 - 12.7 - 12.8	12.2 - 23.6 - 35.9 - 48.2 - 60.9 - 73.7 (12.2-12.2)									
200208010504	ダ	右	1400	晴	良	11:20	4歳以上500万下		2002-1-13	1	京都	5	4歳以上500万下	(父)[指](別定)	1	450	2	1	180	3	12	150	2	3.0	320	5.0	1-7	850	4	1-12	890.0	4.0	1-12	370	3.0	1-3	970	9.0	3-12	800	8.0					12.4 - 11.2 - 12.1 - 12.1 - 12.4 - 12.6 - 12.9	12.4 - 23.6 - 35.7 - 47.8 - 60.2 - 72.8 - 85.7 (12.4-12.4)									
200208010505	障		2910	晴	良  ダート	11:50	障害4歳以上未勝利		2002-1-13	1	京都	5	障害4歳以上未勝利	(馬齢)	1	620	3	1	170	3	11	120	1	10.0	330	5.0	1-7	580	2	1-11	630.0	2.0	1-11	290	2.0	1-10	1,020	11.0	10-11	600	6.0															
200208010506	ダ	右	1800	晴	良	12:50	4歳以上500万下		2002-1-13	1	京都	5	4歳以上500万下	[指](別定)	9	370	2	9	150	3	4	130	1	11.0	190	5.0	4-7	310	1	4-9	660.0	1.0	4-9	300	1.0	9-11	550	10.0	4-11	440	5.0					12.3 - 11.6 - 13.1 - 13.1 - 13.1 - 12.5 - 12.1 - 12.1 - 12.5	12.3 - 23.9 - 37.0 - 50.1 - 63.2 - 75.7 - 87.8 - 99.9 - 112.4 (12.3-12.3)									
200208010507	ダ	右	1200	晴	良	13:20	4歳以上500万下		2002-1-13	1	京都	5	4歳以上500万下	(混)[指](別定)	4	770	4	4	390	5	10	810	9	1.0	800	8.0	3-6	3570	13	4-10	14130.0	36.0	4-10	3,830	39.0	1-4	2,960	29.0	1-10	5,770	48.0					12.4 - 11.3 - 11.8 - 12.1 - 12.7 - 12.8	12.4 - 23.7 - 35.5 - 47.6 - 60.3 - 73.1 (12.4-12.4)									
