	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気
200206020406	芝	右	1600	晴	良	12:50	3歳500万下		2002-3-31	2	中山	4	3歳500万下	(特指)(馬齢)	4	130	1	4	100	1	3	210	4	2.0	150	2.0	2-3	240	1	3-4	730.0	3.0	3-4	350	3.0	2-4	210	1.0	2-3	590	7.0					12.2 - 11.2 - 11.3 - 11.4 - 12.0 - 12.0 - 12.0 - 12.0	12.2 - 23.4 - 34.7 - 46.1 - 58.1 - 70.1 - 82.1 - 94.1 (12.2-12.2)									
200206020407	ダ	右	1800	晴	良	13:20	4歳以上500万下		2002-3-31	2	中山	4	4歳以上500万下	(混)[指](別定)	16	280	2	16	150	2	10	850	11	3.0	330	4.0	5-8	3080	13	10-16	4020.0	16.0	10-16	1,550	19.0	3-16	540	3.0	3-10	3,600	35.0					12.7 - 11.7 - 12.8 - 12.9 - 12.6 - 12.7 - 13.2 - 13.1 - 12.8	12.7 - 24.4 - 37.2 - 50.1 - 62.7 - 75.4 - 88.6 - 101.7 - 114.5 (12.7-12.7)									
200206020408	ダ	右	1200	晴	良	13:50	4歳以上1000万下		2002-3-31	2	中山	4	4歳以上1000万下	牝[指](別定)	5	510	4	5	210	3	16	600	7	14.0	260	5.0	3-8	2840	14	5-16	4940.0	17.0	5-16	1,360	17.0	5-14	860	9.0	14-16	2,050	20.0					12.0 - 10.4 - 11.1 - 12.4 - 12.8 - 13.3	12.0 - 22.4 - 33.5 - 45.9 - 58.7 - 72.0 (12.0-12.0)									
200206020409	ダ	右	1800	晴	良	14:25	伏竜ステークス 		2002-3-31	2	中山	4	3歳オープン	(混)(特指)(別定)	5	3170	7	5	470	7	3	120	1	2.0	120	2.0	3-5	4000	16	3-5	3980.0	12.0	3-5	1,030	11.0	2-5	1,060	12.0	2-3	170	1.0					12.3 - 11.2 - 12.2 - 12.9 - 13.0 - 12.8 - 13.0 - 12.8 - 12.8	12.3 - 23.5 - 35.7 - 48.6 - 61.6 - 74.4 - 87.4 - 100.2 - 113.0 (12.3-12.3)									
200206020410	芝	右	2500	晴	良	15:00	湾岸ステークス 		2002-3-31	2	中山	4	4歳以上1600万下	(混)[指](別定)	5	210	1	5	110	1	8	150	2	3.0	430	7.0	4-6	380	1	5-8	510.0	1.0	5-8	240	1.0	3-5	770	7.0	3-8	1,200	13.0					7.1 - 11.5 - 11.7 - 11.1 - 11.9 - 13.3 - 12.4 - 12.3 - 12.1 - 12.2 - 12.1 - 12.2 - 12.1	7.1 - 18.6 - 30.3 - 41.4 - 53.3 - 66.6 - 79.0 - 91.3 - 103.4 - 115.6 - 127.7 - 139.9 - 152.0 (7.1-7.1)									
200206020411	芝	右	1600	晴	良	15:35	ダービー卿チャレンジ	G3	2002-3-31	2	中山	4	4歳以上オープン	(混)[指](ハンデ)	6	390	2	6	190	2	12	270	5	13.0	260	4.0	4-7	930	4	6-12	2020.0	7.0	6-12	830	7.0	6-13	730	6.0	12-13	1,130	14.0					12.2 - 11.5 - 10.7 - 11.1 - 11.6 - 11.5 - 11.9 - 11.9	12.2 - 23.7 - 34.4 - 45.5 - 57.1 - 68.6 - 80.5 - 92.4 (12.2-12.2)									
200206020501	ダ	右	1800	晴	良	10:00	3歳未出走		2002-4-6	2	中山	5	3歳未出走	[指](馬齢)	16	5680	10	16	980	10	14	110	1	9.0	370	6.0	7-8	570	3	14-16	3550.0	11.0	14-16	1,540	16.0	9-16	9,050	56.0	9-14	640	4.0					12.5 - 11.6 - 12.5 - 13.2 - 12.6 - 13.0 - 13.5 - 14.3 - 14.6	12.5 - 24.1 - 36.6 - 49.8 - 62.4 - 75.4 - 88.9 - 103.2 - 117.8 (12.5-12.5)									
200206020502	ダ	右	1800	晴	良	10:25	3歳未勝利		2002-4-6	2	中山	5	3歳未勝利	牝[指](馬齢)	6	1990	6	6	490	6	13	630	7	3.0	200	3.0	3-7	410	1	6-13	19220.0	39.0	6-13	3,910	37.0	3-6	1,510	14.0	3-13	1,140	12.0					12.8 - 12.1 - 13.0 - 13.4 - 13.0 - 12.8 - 12.9 - 13.6 - 13.6	12.8 - 24.9 - 37.9 - 51.3 - 64.3 - 77.1 - 90.0 - 103.6 - 117.2 (12.8-12.8)									
200206020503	ダ	右	1200	晴	良	10:50	3歳未勝利		2002-4-6	2	中山	5	3歳未勝利	[指](馬齢)	13	760	5	13	220	5	14	190	4	1.0	150	1.0	7-8	1330	8	13-14	1970.0	10.0	13-14	620	7.0	1-13	470	4.0	1-14	460	3.0					12.5 - 10.7 - 11.4 - 12.4 - 13.0 - 13.9	12.5 - 23.2 - 34.6 - 47.0 - 60.0 - 73.9 (12.5-12.5)									
200206020504	ダ	右	1800	晴	良	11:20	3歳未勝利		2002-4-6	2	中山	5	3歳未勝利	[指](馬齢)	11	140	1	11	100	1	14	120	2	13.0	300	6.0	6-7	210	1	11-14	260.0	1.0	11-14	150	1.0	11-13	630	8.0	13-14	810	11.0					12.7 - 12.1 - 13.0 - 13.1 - 12.9 - 12.6 - 12.6 - 12.9 - 14.0	12.7 - 24.8 - 37.8 - 50.9 - 63.8 - 76.4 - 89.0 - 101.9 - 115.9 (12.7-12.7)									
200206020505	障		3200	晴	良  ダート	11:50	障害4歳以上オープン		2002-4-6	2	中山	5	障害4歳以上オープン	(混)(別定)	9	200	1	9	110	1	3	170	3	4.0	500	8.0	3-7	370	2	3-9	530.0	2.0	3-9	290	2.0	4-9	740	11.0	3-4	1,490	19.0															
200206020506	芝	右	1600	晴	良	12:50	3歳未勝利		2002-4-6	2	中山	5	3歳未勝利	(混)[指](馬齢)	4	150	1	4	110	1	14	280	5	8.0	320	6.0	3-8	930	3	4-14	920.0	4.0	4-14	390	3.0	4-8	490	5.0	8-14	1,420	17.0					12.6 - 12.0 - 12.1 - 12.3 - 12.1 - 11.4 - 11.9 - 11.8	12.6 - 24.6 - 36.7 - 49.0 - 61.1 - 72.5 - 84.4 - 96.2 (12.6-12.6)									
200206020507	ダ	右	1800	晴	良	13:20	3歳500万下		2002-4-6	2	中山	5	3歳500万下	牝(特指)(馬齢)	10	250	1	10	120	1	3	150	2	7.0	210	3.0	2-6	570	2	3-10	860.0	1.0	3-10	320	1.0	7-10	610	4.0	3-7	730	6.0					12.8 - 11.9 - 13.0 - 13.2 - 12.8 - 12.8 - 12.8 - 13.0 - 13.1	12.8 - 24.7 - 37.7 - 50.9 - 63.7 - 76.5 - 89.3 - 102.3 - 115.4 (12.8-12.8)									
200206020508	ダ	右	1800	晴	良	13:55	4歳以上500万下		2002-4-6	2	中山	5	4歳以上500万下	牝[指](別定)	4	980	6	4	310	7	14	270	5	15.0	480	8.0	2-7	1040	5	4-14	2910.0	14.0	4-14	1,000	15.0	4-15	2,230	29.0	14-15	1,310	22.0					12.6 - 11.9 - 12.8 - 12.7 - 12.6 - 12.8 - 12.9 - 13.1 - 13.7	12.6 - 24.5 - 37.3 - 50.0 - 62.6 - 75.4 - 88.3 - 101.4 - 115.1 (12.6-12.6)									
200206020509	芝	右	2200	晴	良	14:30	山吹賞 		2002-4-6	2	中山	5	3歳500万下	(混)(特指)(馬齢)	15	280	2	15	140	2	3	200	3	2.0	710	7.0	2-8	780	3	3-15	770.0	3.0	3-15	360	3.0	2-15	1,720	16.0	2-3	2,330	22.0					12.5 - 11.5 - 12.6 - 12.7 - 13.3 - 12.4 - 12.3 - 12.3 - 11.8 - 11.6 - 11.3	12.5 - 24.0 - 36.6 - 49.3 - 62.6 - 75.0 - 87.3 - 99.6 - 111.4 - 123.0 - 134.3 (12.5-12.5)									
200206020510	芝	右	2500	曇	良	15:00	安房特別 		2002-4-6	2	中山	5	4歳以上1000万下	(混)[指](別定)	14	150	1	14	110	1	8	330	5	2.0	250	3.0	5-8	620	2	8-14	1120.0	4.0	8-14	520	4.0	2-14	390	3.0	2-8	1,350	15.0					6.9 - 11.5 - 12.7 - 11.9 - 12.3 - 13.4 - 12.8 - 11.9 - 12.1 - 12.1 - 11.7 - 11.6 - 12.5	6.9 - 18.4 - 31.1 - 43.0 - 55.3 - 68.7 - 81.5 - 93.4 - 105.5 - 117.6 - 129.3 - 140.9 - 153.4 (6.9-6.9)									
200206020511	芝	右	1600	曇	良	15:35	NZT	G2	2002-4-6	2	中山	5	3歳オープン	(混)	9	6350	11	9	1,100	11	6	130	1	3.0	280	6.0	4-5	2940	13	6-9	7360.0	24.0	6-9	2,450	27.0	3-9	4,740	46.0	3-6	540	4.0					12.3 - 11.0 - 10.6 - 10.8 - 11.2 - 11.5 - 12.2 - 12.5	12.3 - 23.3 - 33.9 - 44.7 - 55.9 - 67.4 - 79.6 - 92.1 (12.3-12.3)									
200206020512	ダ	右	1200	曇	良	16:15	4歳以上500万下		2002-4-6	2	中山	5	4歳以上500万下	[指](別定)	6	360	3	6	130	3	3	120	1	12.0	240	4.0	2-3	340	1	3-6	380.0	1.0	3-6	190	1.0	6-12	720	6.0	3-12	670	5.0					12.0 - 10.6 - 11.4 - 12.2 - 12.6 - 13.9	12.0 - 22.6 - 34.0 - 46.2 - 58.8 - 72.7 (12.0-12.0)									
200206020601	芝	右	1600	曇	良	10:00	3歳未出走		2002-4-7	2	中山	6	3歳未出走	(混)[指](馬齢)	11	3030	6	11	340	6	5	110	1	6.0	280	5.0	3-6	1240	5	5-11	1320.0	5.0	5-11	610	6.0	6-11	2,230	23.0	5-6	570	5.0					12.5 - 11.6 - 11.9 - 11.7 - 11.6 - 11.8 - 12.5 - 12.0	12.5 - 24.1 - 36.0 - 47.7 - 59.3 - 71.1 - 83.6 - 95.6 (12.5-12.5)									
200206020602	ダ	右	1800	曇	稍重	10:25	3歳未勝利		2002-4-7	2	中山	6	3歳未勝利	(父)[指](馬齢)	13	530	2	13	200	2	5	250	4	3.0	1,190	9.0	3-7	1880	8	5-13	1900.0	8.0	5-13	740	8.0	3-13	3,100	29.0	3-5	4,220	35.0					12.7 - 12.3 - 13.1 - 13.3 - 12.9 - 12.6 - 12.9 - 12.8 - 13.6	12.7 - 25.0 - 38.1 - 51.4 - 64.3 - 76.9 - 89.8 - 102.6 - 116.2 (12.7-12.7)									
200206020603	ダ	右	1200	曇	稍重	10:50	3歳未勝利		2002-4-7	2	中山	6	3歳未勝利	牝[指](馬齢)	3	550	3	3	170	3	14	190	4	5.0	140	1.0	2-7	1110	6	3-14	1710.0	7.0	3-14	720	8.0	3-5	350	2.0	5-14	500	5.0					12.0 - 10.4 - 11.3 - 12.5 - 13.0 - 13.9	12.0 - 22.4 - 33.7 - 46.2 - 59.2 - 73.1 (12.0-12.0)									
200206020604	ダ	右	1200	曇	稍重	11:15	3歳未勝利		2002-4-7	2	中山	6	3歳未勝利	(混)[指](馬齢)	16	160	1	16	120	1	2	180	3	6.0	360	6.0	1-8	220	1	2-16	520.0	1.0	2-16	250	1.0	6-16	640	6.0	2-6	1,060	13.0					12.3 - 10.8 - 11.5 - 12.4 - 12.9 - 13.4	12.3 - 23.1 - 34.6 - 47.0 - 59.9 - 73.3 (12.3-12.3)									
200206020605	障		2700	曇	良  ダート	11:45	障害4歳以上未勝利		2002-4-7	2	中山	6	障害4歳以上未勝利	(混)(馬齢)	11	520	3	11	170	2	7	240	4	2.0	450	9.0	5-7	680	3	7-11	1700.0	8.0	7-11	710	7.0	2-11	1,680	26.0	2-7	1,970	28.0															
200206020606	ダ	右	1800	曇	良	12:45	3歳未勝利		2002-4-7	2	中山	6	3歳未勝利	(混)[指](馬齢)	10	220	1	10	110	1	4	130	3	6.0	190	4.0	2-5	360	1	4-10	430.0	2.0	4-10	220	2.0	6-10	420	4.0	4-6	530	5.0					12.6 - 11.4 - 13.1 - 13.3 - 13.1 - 13.0 - 12.8 - 13.4 - 13.6	12.6 - 24.0 - 37.1 - 50.4 - 63.5 - 76.5 - 89.3 - 102.7 - 116.3 (12.6-12.6)									
200206020607	ダ	右	1200	晴	良	13:15	3歳500万下		2002-4-7	2	中山	6	3歳500万下	(特指)(馬齢)	3	370	2	3	160	1	16	570	9	7.0	730	10.0	2-8	3130	13	3-16	5380.0	21.0	3-16	1,720	22.0	3-7	1,680	21.0	7-16	5,350	48.0					12.3 - 11.1 - 11.9 - 12.3 - 12.3 - 12.7	12.3 - 23.4 - 35.3 - 47.6 - 59.9 - 72.6 (12.3-12.3)									
200206020608	ダ	右	1800	晴	良	13:45	4歳以上500万下		2002-4-7	2	中山	6	4歳以上500万下	(混)[指](別定)	2	1830	8	2	590	9	6	250	3	14.0	310	6.0	1-3	1790	9	2-6	4710.0	19.0	2-6	1,530	22.0	2-14	2,180	30.0	6-14	1,020	12.0					12.4 - 11.5 - 12.5 - 13.2 - 12.6 - 12.6 - 13.1 - 12.7 - 12.9	12.4 - 23.9 - 36.4 - 49.6 - 62.2 - 74.8 - 87.9 - 100.6 - 113.5 (12.4-12.4)									
200206020609	芝	右	1200	晴	良	14:15	桜草特別 		2002-4-7	2	中山	6	3歳500万下	(混)(特指)(馬齢)	5	300	1	5	140	1	7	240	6	3.0	150	2.0	4-5	900	4	5-7	2090.0	10.0	5-7	800	12.0	3-5	370	1.0	3-7	690	8.0					12.0 - 10.7 - 11.3 - 11.2 - 11.7 - 12.0	12.0 - 22.7 - 34.0 - 45.2 - 56.9 - 68.9 (12.0-12.0)									
200206020610	芝	右	1200	晴	良	14:50	勝浦特別 		2002-4-7	2	中山	6	4歳以上1000万下	(混)[指](ハンデ)	2	460	2	2	160	3	7	200	4	1.0	120	1.0	2-5	1580	8	2-7	1810.0	8.0	2-7	690	7.0	1-2	230	1.0	1-7	450	3.0					12.2 - 10.8 - 11.2 - 11.0 - 11.4 - 11.4	12.2 - 23.0 - 34.2 - 45.2 - 56.6 - 68.0 (12.2-12.2)									
200206020611	芝	右	2000	晴	良	15:30	エイプリルステークス 		2002-4-7	2	中山	6	4歳以上オープン	(混)[指](別定)	6	1760	6	6	230	6	11	100	1	5.0	150	2.0	6-8	630	2	6-11	990.0	5.0	6-11	410	5.0	5-6	790	12.0	5-11	200	1.0					12.8 - 11.2 - 12.0 - 12.0 - 11.8 - 12.3 - 12.1 - 11.6 - 11.5 - 11.6	12.8 - 24.0 - 36.0 - 48.0 - 59.8 - 72.1 - 84.2 - 95.8 - 107.3 - 118.9 (12.8-12.8)									
200206020701	ダ	右	1800	晴	稍重	10:00	3歳未出走		2002-4-13	2	中山	7	3歳未出走	(混)[指](馬齢)	12	620	4	12	180	4	16	120	1	1.0	320	5.0	6-8	500	3	12-16	800.0	3.0	12-16	370	4.0	1-12	1,680	19.0	1-16	850	7.0					12.6 - 11.9 - 13.0 - 13.3 - 12.8 - 12.5 - 12.7 - 13.0 - 13.5	12.6 - 24.5 - 37.5 - 50.8 - 63.6 - 76.1 - 88.8 - 101.8 - 115.3 (12.6-12.6)									
200206020702	ダ	右	1200	晴	稍重	10:25	3歳未勝利		2002-4-13	2	中山	7	3歳未勝利	(市)(抽)[指](馬齢)	10	200	1	10	110	1	4	150	3	5.0	1,580	12.0	2-5	420	2	4-10	440.0	2.0	4-10	210	2.0	5-10	4,090	29.0	4-5	6,760	44.0					12.3 - 10.8 - 11.7 - 12.2 - 12.9 - 13.2	12.3 - 23.1 - 34.8 - 47.0 - 59.9 - 73.1 (12.3-12.3)									
200206020703	ダ	右	1800	晴	稍重	10:50	3歳未勝利		2002-4-13	2	中山	7	3歳未勝利	[指](馬齢)	2	1520	4	2	340	5	15	340	4	16.0	120	1.0	1-8	890	2	2-15	6220.0	14.0	2-15	2,120	21.0	2-16	580	5.0	15-16	550	4.0					12.5 - 11.8 - 12.8 - 13.4 - 13.0 - 13.0 - 12.6 - 12.9 - 13.6	12.5 - 24.3 - 37.1 - 50.5 - 63.5 - 76.5 - 89.1 - 102.0 - 115.6 (12.5-12.5)									
200206020704	ダ	右	1200	晴	稍重	11:20	3歳未勝利		2002-4-13	2	中山	7	3歳未勝利	牝[指](馬齢)	2	140	1	2	120	1	12	170	2	11.0	320	5.0	1-6	500	2	2-12	750.0	2.0	2-12	390	2.0	2-11	800	8.0	11-12	1,760	19.0					12.5 - 11.0 - 11.7 - 12.1 - 12.7 - 13.5	12.5 - 23.5 - 35.2 - 47.3 - 60.0 - 73.5 (12.5-12.5)									
200206020705	芝	右	2200	晴	良	11:45	3歳未勝利		2002-4-13	2	中山	7	3歳未勝利	(混)[指](馬齢)	5	840	5	5	270	4	14	290	5	12.0	590	8.0	3-7	2700	14	5-14	3800.0	18.0	5-14	1,230	14.0	5-12	2,510	29.0	12-14	2,230	27.0					12.3 - 11.2 - 11.8 - 12.3 - 13.5 - 13.3 - 12.4 - 12.5 - 12.3 - 12.5 - 12.0	12.3 - 23.5 - 35.3 - 47.6 - 61.1 - 74.4 - 86.8 - 99.3 - 111.6 - 124.1 - 136.1 (12.3-12.3)									
200206020706	芝	右	1800	晴	良	12:45	3歳500万下		2002-4-13	2	中山	7	3歳500万下	(父)(特指)(馬齢)	1	1320	8	1	380	8	7	200	2	5.0	4,570	14.0	1-5	2750	11	1-7	3770.0	14.0	1-7	1,260	14.0	1-5	15,460	78.0	5-7	11,110	63.0					12.5 - 12.0 - 12.4 - 12.1 - 12.2 - 12.0 - 11.6 - 12.0 - 11.9	12.5 - 24.5 - 36.9 - 49.0 - 61.2 - 73.2 - 84.8 - 96.8 - 108.7 (12.5-12.5)									
200206020707	ダ	右	1200	晴	稍重	13:15	4歳以上500万下		2002-4-13	2	中山	7	4歳以上500万下	(混)[指](別定)	14	360	3	14	140	2	7	190	4	3.0	140	3.0	4-7	1220	5	7-14	1160.0	5.0	7-14	470	5.0	3-14	310	3.0	3-7	490	6.0					12.4 - 10.6 - 11.5 - 12.2 - 12.6 - 13.1	12.4 - 23.0 - 34.5 - 46.7 - 59.3 - 72.4 (12.4-12.4)									
200206020708	芝	右	1600	晴	良	13:45	4歳以上1000万下		2002-4-13	2	中山	7	4歳以上1000万下	牝[指](別定)	8	370	1	8	170	1	10	330	6	6.0	330	5.0	5-6	1620	7	8-10	2220.0	5.0	8-10	860	5.0	6-8	990	8.0	6-10	1,960	23.0					12.5 - 11.4 - 11.6 - 11.5 - 11.8 - 11.9 - 12.1 - 11.6	12.5 - 23.9 - 35.5 - 47.0 - 58.8 - 70.7 - 82.8 - 94.4 (12.5-12.5)									
200206020709	芝	右	1800	晴	良	14:15	ベンジャミンS 		2002-4-13	2	中山	7	3歳オープン	(混)(特指)(定量)	3	520	3	3	260	4	5	210	2				3-5	1040	4																	13.2 - 12.8 - 12.9 - 12.3 - 12.6 - 12.6 - 11.4 - 11.3 - 11.3	13.2 - 26.0 - 38.9 - 51.2 - 63.8 - 76.4 - 87.8 - 99.1 - 110.4 (13.2-13.2)									
200206020710	ダ	右	1200	曇	稍重	14:50	京葉ステークス 		2002-4-13	2	中山	7	4歳以上オープン	(混)[指](ハンデ)	8	890	5	8	240	4	13	270	5	7.0	160	2.0	5-8	1130	6	8-13	3050.0	14.0	8-13	990	13.0	7-8	680	6.0	7-13	740	7.0					12.0 - 10.6 - 11.2 - 11.9 - 12.2 - 12.8	12.0 - 22.6 - 33.8 - 45.7 - 57.9 - 70.7 (12.0-12.0)									
200206020711	障		4250	曇	良	15:30	中山グランドジャンプ	J.G1	2002-4-13	2	中山	7	障害4歳以上オープン	(国際)(定量)	6	1210	5	6	270	4	16	110	1	12.0	210	3.0	3-8	460	1	6-16	1530.0	5.0	6-16	790	5.0	6-12	1,520	20.0	12-16	460	2.0															
200206020712	ダ	右	1200	曇	稍重	16:15	鹿島特別 		2002-4-13	2	中山	7	4歳以上1000万下	(混)[指](ハンデ)	16	1170	5	16	390	6	15	660	9	3.0	190	2.0	8-8	11780	29	15-16	12410.0	33.0	15-16	3,240	32.0	3-16	1,290	15.0	3-15	2,440	30.0					12.2 - 11.0 - 11.4 - 11.7 - 12.1 - 13.1	12.2 - 23.2 - 34.6 - 46.3 - 58.4 - 71.5 (12.2-12.2)									
200206020801	ダ	右	1200	晴	良	09:50	3歳未出走		2002-4-14	2	中山	8	3歳未出走	[指](馬齢)	11	210	1	11	110	1	2	110	2	4.0	230	5.0	1-6	170	1	2-11	220.0	1.0	2-11	140	1.0	4-11	450	5.0	2-4	500	7.0					12.3 - 11.0 - 11.6 - 12.4 - 12.5 - 13.1	12.3 - 23.3 - 34.9 - 47.3 - 59.8 - 72.9 (12.3-12.3)									
200206020802	ダ	右	1800	晴	良	10:15	3歳未勝利		2002-4-14	2	中山	8	3歳未勝利	牝[指](馬齢)	1	760	5	1	240	3	2	280	4	15.0	410	7.0	1-2	2590	12	1-2	2780.0	13.0	1-2	970	11.0	1-15	1,320	18.0	2-15	1,700	22.0					12.7 - 11.7 - 13.0 - 13.5 - 13.2 - 13.3 - 13.5 - 13.1 - 13.6	12.7 - 24.4 - 37.4 - 50.9 - 64.1 - 77.4 - 90.9 - 104.0 - 117.6 (12.7-12.7)									
200206020803	ダ	右	1200	晴	良	10:40	3歳未勝利		2002-4-14	2	中山	8	3歳未勝利	(混)[指](馬齢)	16	440	3	16	150	3	8	430	8	14.0	130	1.0	4-8	5620	15	8-16	5830.0	19.0	8-16	1,550	19.0	14-16	220	2.0	8-14	1,040	12.0					12.2 - 10.8 - 11.6 - 12.1 - 12.2 - 13.6	12.2 - 23.0 - 34.6 - 46.7 - 58.9 - 72.5 (12.2-12.2)									
200206020804	ダ	右	1800	晴	良	11:05	3歳未勝利		2002-4-14	2	中山	8	3歳未勝利	(混)[指](馬齢)	3	880	4	3	180	4	2	110	1	14.0	1,420	11.0	2-3	490	3	2-3	540.0	3.0	2-3	270	3.0	3-14	5,310	36.0	2-14	2,130	21.0					12.8 - 11.4 - 12.6 - 13.0 - 13.2 - 13.1 - 13.0 - 13.2 - 13.8	12.8 - 24.2 - 36.8 - 49.8 - 63.0 - 76.1 - 89.1 - 102.3 - 116.1 (12.8-12.8)									
200206020805	ダ	右	1800	晴	良	11:35	3歳500万下		2002-4-14	2	中山	8	3歳500万下	(混)(特指)(馬齢)	3	170	1	3	110	1	4	170	3	11.0	200	4.0	3-3	680	2	3-4	690.0	3.0	3-4	320	3.0	3-11	320	2.0	4-11	700	8.0					12.5 - 11.3 - 12.4 - 12.9 - 13.1 - 12.8 - 12.7 - 13.6 - 13.2	12.5 - 23.8 - 36.2 - 49.1 - 62.2 - 75.0 - 87.7 - 101.3 - 114.5 (12.5-12.5)									
200206020806	ダ	右	1200	晴	良	12:35	4歳以上500万下		2002-4-14	2	中山	8	4歳以上500万下	[指](別定)	1	660	3	1	160	2	16	110	1	11.0	490	7.0	1-8	520	2	1-16	540.0	1.0	1-16	260	1.0	1-11	1,350	18.0	11-16	800	10.0					12.1 - 10.8 - 11.3 - 12.2 - 12.6 - 13.9	12.1 - 22.9 - 34.2 - 46.4 - 59.0 - 72.9 (12.1-12.1)									
200206020807	ダ	右	1800	晴	良	13:05	4歳以上500万下		2002-4-14	2	中山	8	4歳以上500万下	(混)[指](別定)	11	1540	6	11	420	6	14	250	4	4.0	1,930	13.0	6-7	3480	13	11-14	5160.0	17.0	11-14	1,570	17.0	4-11	7,450	56.0	4-14	4,920	45.0					12.5 - 11.6 - 12.6 - 13.4 - 13.3 - 12.6 - 12.5 - 12.3 - 13.0	12.5 - 24.1 - 36.7 - 50.1 - 63.4 - 76.0 - 88.5 - 100.8 - 113.8 (12.5-12.5)									
200206020808	芝	右	1600	晴	良	13:40	山藤賞 		2002-4-14	2	中山	8	3歳500万下	(混)(特指)(馬齢)	3	210	1	3	140	1	11	470	9	6.0	200	4.0	2-6	600	3	3-11	2950.0	12.0	3-11	920	9.0	3-6	430	3.0	6-11	2,240	34.0					12.3 - 11.7 - 12.2 - 11.9 - 11.9 - 11.2 - 11.6 - 11.6	12.3 - 24.0 - 36.2 - 48.1 - 60.0 - 71.2 - 82.8 - 94.4 (12.3-12.3)									
200206020809	芝	右	2000	晴	良	14:20	鹿野山特別 		2002-4-14	2	中山	8	4歳以上1000万下	(混)[指](別定)	16	1620	6	16	320	5	6	130	1	8.0	150	2.0	3-8	1220	4	6-16	1950.0	5.0	6-16	730	6.0	8-16	1,030	10.0	6-8	290	1.0					12.5 - 11.3 - 12.4 - 12.7 - 11.9 - 11.9 - 12.1 - 11.7 - 11.7 - 11.8	12.5 - 23.8 - 36.2 - 48.9 - 60.8 - 72.7 - 84.8 - 96.5 - 108.2 - 120.0 (12.5-12.5)									
200206020810	芝	右	1600	晴	良	15:00	卯月ステークス 		2002-4-14	2	中山	8	4歳以上1600万下	(混)[指](別定)	7	350	2	7	150	2	5	180	3	15.0	420	6.0	3-4	660	2	5-7	990.0	3.0	5-7	410	3.0	7-15	1,080	12.0	5-15	1,140	14.0					12.4 - 11.9 - 12.0 - 12.2 - 11.6 - 11.1 - 11.1 - 11.6	12.4 - 24.3 - 36.3 - 48.5 - 60.1 - 71.2 - 82.3 - 93.9 (12.4-12.4)									
200206020811	芝	右	2000	晴	良	15:40	皐月賞	G1	2002-4-14	2	中山	8	3歳オープン	牡・牝(指)(定量)	2	11590	15	2	1,970	15	9	450	8	11.0	130	1.0	1-5	2040	9	2-9	53090.0	76.0	2-9	10,450	75.0	2-11	5,050	48.0	9-11	1,180	12.0					12.0 - 10.9 - 12.1 - 12.2 - 12.0 - 11.8 - 11.7 - 11.7 - 12.2 - 11.9	12.0 - 22.9 - 35.0 - 47.2 - 59.2 - 71.0 - 82.7 - 94.4 - 106.6 - 118.5 (12.0-12.0)									
200206030101	ダ	右	1200	晴	良	10:00	2歳未勝利		2002-10-5	3	中山	1	2歳未勝利	(市)(抽)[指](馬齢)	5	190	1	5	120	2	7	110	1	2.0	410	7.0	5-6	380	1	5-7	430.0	1.0	5-7	210	1.0	2-5	960	13.0	2-7	940	12.0			8,5-(6,10)(2,7,11)-9,1(3,4)	(*8,5)=(6,10)2(7,11)-(9,1)-4=3	12.2 - 10.5 - 11.5 - 12.2 - 12.8 - 13.9	12.2 - 22.7 - 34.2 - 46.4 - 59.2 - 73.1 (34.2-38.9)	5=>7	730.0	1.0	2-5-7	2370.0	8.0			
200206030102	ダ	右	1200	晴	良	10:25	2歳新馬		2002-10-5	3	中山	1	2歳新馬	牝[指](馬齢)	1	770	3	1	270	4	14	130	2	5.0	220	3.0	1-8	1340	7	1-14	1460.0	6.0	1-14	630	6.0	1-5	1,020	11.0	5-14	540	4.0			(*1,5)(14,15,12)-(6,9)(3,10)(2,4)-7,13,8-11	(*1,5)(14,15,12)-6,9(3,10)2,4-7-13-8-11	12.3 - 10.7 - 11.6 - 12.3 - 12.7 - 13.1	12.3 - 23.0 - 34.6 - 46.9 - 59.6 - 72.7 (34.6-38.1)	1=>14	4570.0	17.0	1-5-14	3530.0	10.0			
