	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気
200202010111	芝	右	1200	曇	良	15:30	TVh杯 		2002-6-15	1	函館	1	3歳以上1000万下	(混)(特指)(定量)	13	3720	11	13	770	11	10	240	4	1.0	170	2.0	7-8	2840	11	10-13	18820.0	47.0	10-13	3,710	45.0	1-13	2,260	26.0	1-10	590	4.0			1,5,13,10(2,8,9,12)(4,7,11)6,3	1(5,13)(8,10)(2,9)(4,12)(7,11)6,3	12.1 - 10.7 - 11.5 - 12.3 - 12.5 - 12.1	12.1 - 22.8 - 34.3 - 46.6 - 59.1 - 71.2 (34.3-36.9)									
200202010201	ダ	右	1000	曇	良	09:55	3歳未勝利		2002-6-16	1	函館	2	3歳未勝利	[指](馬齢)	10	320	2	10	120	1	7	120	2	2.0	390	6.0	6-7	340	1	7-10	410.0	1.0	7-10	180	1.0	2-10	990	14.0	2-7	970	13.0			7(2,10)-11-(5,3,6)4(1,8,12)9	(*7,10)2-(3,11)-6(4,8)(5,1)(9,12)	12.5 - 11.0 - 11.7 - 12.0 - 12.2	12.5 - 23.5 - 35.2 - 47.2 - 59.4 (35.2-35.9)									
200202010202	ダ	右	1700	曇	良	10:20	3歳未勝利		2002-6-16	1	函館	2	3歳未勝利	(混)[指](馬齢)	8	200	1	8	100	1	1	150	3	6.0	180	4.0	1-6	680	2	1-8	680.0	2.0	1-8	300	3.0	6-8	280	2.0	1-6	840	9.0	5(11,12)(7,8)(4,10)-(2,1)-3-(6,9)	5,11(7,8,12)(4,10)(2,1)-3-9,6	(5,*1)11(8,2)(4,12,9)(10,3,6)-7	(*1,8)5(11,4,2)(9,6)-12-10,3-7	7.2 - 11.1 - 11.8 - 13.0 - 13.3 - 13.0 - 13.2 - 12.9 - 12.9	7.2 - 18.3 - 30.1 - 43.1 - 56.4 - 69.4 - 82.6 - 95.5 - 108.4 (30.1-39.0)									
200202010203	芝	右	1200	曇	良	10:45	3歳未勝利		2002-6-16	1	函館	2	3歳未勝利	[指](馬齢)	2	7280	12	2	2,440	12	10	310	4	8.0	770	8.0	1-5	6690	18	2-10	41190.0	61.0	2-10	8,650	58.0	2-8	18,640	91.0	8-10	2,880	28.0			6,3(9,10)(8,14)5(4,12,13,16)-(1,7)15,2=11	6,3,10,8,14(5,13)-(7,16)(2,9,4,12)(1,15)=11	12.3 - 10.7 - 11.5 - 12.4 - 12.8 - 12.9	12.3 - 23.0 - 34.5 - 46.9 - 59.7 - 72.6 (34.5-38.1)									
200202010204	芝	右	2000	曇	良	11:15	3歳未勝利		2002-6-16	1	函館	2	3歳未勝利	(混)[指](馬齢)	3	1010	5	3	320	5	2	330	6	6.0	220	4.0	1-2	4150	16	2-3	4710.0	20.0	2-3	1,500	18.0	3-6	880	7.0	2-6	1,550	19.0	13(4,16)7(8,6,15)(5,12,14)(1,2)(3,9)10,11	13,4,16,7(8,6)(5,15)(12,14)(1,2)3,9,11,10	13,4(7,16)6(5,8,15,14)(1,12,3)2(11,10)9	(*13,4)(7,6)(5,3)(1,15,14)(8,2,9)16(12,10)11	12.8 - 11.1 - 12.2 - 12.4 - 13.0 - 13.4 - 12.9 - 13.3 - 12.8 - 12.5	12.8 - 23.9 - 36.1 - 48.5 - 61.5 - 74.9 - 87.8 - 101.1 - 113.9 - 126.4 (36.1-38.6)									
200202010205	芝	右	1200	曇	良	12:15	2歳新馬		2002-6-16	1	函館	2	2歳新馬	(混)[指](馬齢)	14	23850	15	14	1,130	11	6	110	1	13.0	230	4.0	3-7	710	3	6-14	14700.0	39.0	6-14	4,020	45.0	13-14	9,120	65.0	6-13	350	1.0			(*1,2,6)14(5,7)(3,16,13,15)-12,9,8,4(10,11)	(*6,14)(2,5)1,13(7,16,15)-3,12(9,11)(4,10,8)	12.4 - 11.0 - 11.8 - 12.1 - 12.7 - 13.2	12.4 - 23.4 - 35.2 - 47.3 - 60.0 - 73.2 (35.2-38.0)									
200202010206	ダ	右	1700	曇	良	12:45	3歳以上500万下		2002-6-16	1	函館	2	3歳以上500万下	牝[指](定量)	13	330	1	13	130	1	7	180	3	9.0	730	9.0	5-8	490	1	7-13	770.0	3.0	7-13	360	3.0	9-13	1,110	11.0	7-9	1,670	24.0	(*7,13)4(5,10)(6,11)(3,8)(2,12)9,1	7,13(4,10)(5,11)(3,6,8,12)(1,2,9)	(*7,13)(4,10,11,12)3,9(2,5,6)-1,8	(*7,13)12(4,9)(3,10)-(2,11,6)5,1-8	7.2 - 11.1 - 12.4 - 13.1 - 13.1 - 12.8 - 12.7 - 12.5 - 12.4	7.2 - 18.3 - 30.7 - 43.8 - 56.9 - 69.7 - 82.4 - 94.9 - 107.3 (30.7-37.6)									
200202010207	ダ	右	1000	晴	良	13:15	3歳以上500万下		2002-6-16	1	函館	2	3歳以上500万下	[指](定量)	9	730	2	9	160	2	2	100	1	8.0	950	11.0	2-7	320	1	2-9	360.0	1.0	2-9	210	1.0	8-9	2,950	29.0	2-8	1,600	19.0			2,9(1,11)12,7-(5,8)-(4,3,6)-10	2,9-11(1,12)7,8-5,3-(4,6)-10	12.1 - 10.6 - 11.7 - 11.9 - 13.1	12.1 - 22.7 - 34.4 - 46.3 - 59.4 (34.4-36.7)									
200202010208	ダ	右	1700	晴	良	13:45	3歳以上500万下		2002-6-16	1	函館	2	3歳以上500万下	[指](定量)	4	880	5	4	240	5	7	230	4	3.0	140	1.0	4-5	1670	8	4-7	2480.0	10.0	4-7	940	11.0	3-4	520	3.0	3-7	550	4.0	(2,*11)13(7,4,3)6(1,8,9,12)-5-10	(2,*11)13(7,3)4(1,6)8(9,12)-(5,10)	(13,*3,4)(7,6)-11(8,9,12,10)1-5,2	(13,*3)4,7-(6,10)11(9,12)8-(1,5)-2	7.1 - 11.2 - 12.0 - 12.7 - 12.8 - 12.2 - 12.6 - 12.6 - 13.0	7.1 - 18.3 - 30.3 - 43.0 - 55.8 - 68.0 - 80.6 - 93.2 - 106.2 (30.3-38.2)									
200202010209	芝	右	1800	晴	良	14:20	3歳以上500万下		2002-6-16	1	函館	2	3歳以上500万下	[指](定量)	4	1160	5	4	360	5	5	240	4	14.0	400	7.0	2-3	1300	6	4-5	3160.0	13.0	4-5	1,230	14.0	4-14	2,050	26.0	5-14	1,420	18.0	6(4,12)(1,13,15)8(3,10,11)(2,9,14)(5,16)=7	6(1,4,12,13)15(3,8)(2,10,11)(9,14)5,16=7	(*6,4)12(1,3,13)15(9,8)(10,11)14,2,5,16,7	(*6,4)(1,3,12)13(9,8,15)(14,10,11)5,16-(2,7)	12.6 - 12.1 - 12.6 - 12.8 - 13.0 - 12.6 - 12.2 - 12.3 - 12.5	12.6 - 24.7 - 37.3 - 50.1 - 63.1 - 75.7 - 87.9 - 100.2 - 112.7 (37.3-37.0)									
200202010210	芝	右	1200	晴	良	14:55	基坂特別 		2002-6-16	1	函館	2	3歳以上500万下	(混)(特指)(定量)	16	1530	7	16	450	7	10	240	4	4.0	240	3.0	5-8	1550	7	10-16	4430.0	18.0	10-16	1,430	16.0	4-16	1,430	17.0	4-10	950	7.0			16,10(9,14)-3(6,11)2(12,13)-(4,15)8(1,7)5	16(10,9,14)-6(3,11)2,12,13(4,8)(1,15,5)7	12.2 - 10.8 - 11.3 - 12.1 - 12.5 - 13.0	12.2 - 23.0 - 34.3 - 46.4 - 58.9 - 71.9 (34.3-37.6)									
200202010211	ダ	右	1700	曇	良	15:30	大沼ステークス 		2002-6-16	1	函館	2	3歳以上オープン	(混)(特指)(ハンデ)	6	160	1	6	110	1	4	670	9	8.0	230	4.0	4-5	3100	10	4-6	3450.0	11.0	4-6	1,240	14.0	6-8	450	4.0	4-8	3,290	35.0	(*10,4)(2,6)12,7(3,8)11(1,9)-5	10,4,6(2,12)7(3,8,11)9-5=1	10,4,6(7,12)(2,11)8,9,3,5 1	10,4-(6,12)-(7,8,11)-(2,9)3,5 1	7.0 - 10.8 - 12.0 - 12.4 - 12.5 - 11.9 - 12.2 - 12.6 - 12.5	7.0 - 17.8 - 29.8 - 42.2 - 54.7 - 66.6 - 78.8 - 91.4 - 103.9 (29.8-37.3)									
200202010212	芝	右	2000	曇	良	16:10	五稜郭特別 		2002-6-16	1	函館	2	3歳以上1000万下	(混)[指](定量)	10	320	1	10	130	1	7	130	2	6.0	160	3.0	4-6	340	1	7-10	630.0	1.0	7-10	260	1.0	6-10	350	3.0	6-7	310	2.0	4-(8,10)(1,6)12(5,3,7)(2,13)(9,14)-(11,15)	4-8,10(1,6)12(5,3,7)13(2,9)14-(11,15)	4-10(8,6)(1,12)(3,13)(5,7)(9,14)2,15,11	(*4,10)6(8,1,12,13)7(5,9,3,14)2(11,15)	12.8 - 11.2 - 12.3 - 12.5 - 12.3 - 12.9 - 13.1 - 12.8 - 12.3 - 12.4	12.8 - 24.0 - 36.3 - 48.8 - 61.1 - 74.0 - 87.1 - 99.9 - 112.2 - 124.6 (36.3-37.5)									
200202010301	ダ	右	1700	曇	不良	09:55	3歳未勝利		2002-6-22	1	函館	3	3歳未勝利	(父)[指](馬齢)	8	300	2	8	110	2	4	100	1	6.0	160	4.0	4-8	280	1	4-8	400.0	1.0	4-8	160	1.0	6-8	430	7.0	4-6	310	3.0	(2,4,*5,6)3(1,9)8,7	(*2,4)(1,3,5,6)(9,8)7	(*2,4,6)8(1,3,5)(7,9)	(2,*4,6,8)(1,3,5,9)7	7.2 - 11.1 - 11.9 - 12.6 - 12.7 - 13.3 - 13.4 - 12.8 - 12.6	7.2 - 18.3 - 30.2 - 42.8 - 55.5 - 68.8 - 82.2 - 95.0 - 107.6 (30.2-38.8)									
200202010302	ダ	右	1700	曇	不良	10:20	3歳未勝利		2002-6-22	1	函館	3	3歳未勝利	[指](馬齢)	6	240	1	6	110	1	8	170	4	10.0	120	2.0	6-7	380	1	6-8	830.0	2.0	6-8	310	2.0	6-10	180	1.0	8-10	330	3.0	10,8(1,2,4)3-(5,6)-(7,9)	10-8(1,2)4,3-(5,6)-7,9	10,8(3,2,4)1,6-(5,7)-9	10,8(3,4,6)7(1,2)5=9	7.1 - 10.9 - 11.7 - 12.3 - 12.7 - 12.4 - 12.9 - 13.0 - 13.3	7.1 - 18.0 - 29.7 - 42.0 - 54.7 - 67.1 - 80.0 - 93.0 - 106.3 (29.7-39.2)									
200202010303	芝	右	1200	曇	稍重	10:45	3歳未勝利		2002-6-22	1	函館	3	3歳未勝利	[指](馬齢)	5	2640	8	5	530	8	7	230	4	13.0	110	1.0	3-4	4080	13	5-7	11250.0	30.0	5-7	2,730	28.0	5-13	950	12.0	7-13	400	3.0			5-(8,13)(3,7,11)2(4,15,14)(1,9,16)(6,10)=12	5-13-7,8,11(3,4,15)(2,1,9)14(6,16)10=12	12.2 - 11.2 - 11.5 - 11.8 - 12.3 - 13.0	12.2 - 23.4 - 34.9 - 46.7 - 59.0 - 72.0 (34.9-37.1)									
200202010304	ダ	右	1000	曇	不良	11:15	2歳新馬		2002-6-22	1	函館	3	2歳新馬	[指](馬齢)	9	1710	6	9	290	6	6	110	1	4.0	200	4.0	6-7	310	1	6-9	1100.0	5.0	6-9	560	7.0	4-9	1,520	18.0	4-6	310	4.0			6(8,11)-4-7(9,10)2-(3,1)-5	6(8,11)4-9,7,10-(2,1)-(3,5)	12.4 - 10.7 - 11.7 - 12.3 - 12.8	12.4 - 23.1 - 34.8 - 47.1 - 59.9 (34.8-36.8)									
200202010305	芝	右	1200	曇	稍重	12:15	2歳新馬		2002-6-22	1	函館	3	2歳新馬	(混)[指](馬齢)	3	420	2	3	200	2	4	210	3	1.0	630	8.0	3-4	1400	5	3-4	1430.0	6.0	3-4	550	5.0	1-3	1,660	18.0	1-4	1,690	19.0			10,11(4,12)(1,3)-(7,8,9)-(5,6)=2	(*10,4)(11,12)(1,3)-8(7,9)(5,6)=2	12.5 - 11.2 - 11.9 - 12.7 - 12.3 - 12.9	12.5 - 23.7 - 35.6 - 48.3 - 60.6 - 73.5 (35.6-37.9)									
200202010306	芝	右	2000	晴	稍重	12:45	3歳未勝利		2002-6-22	1	函館	3	3歳未勝利	(混)[指](馬齢)	5	370	2	5	160	2	14	330	6	8.0	280	5.0	3-8	810	3	5-14	2400.0	9.0	5-14	940	10.0	5-8	1,060	11.0	8-14	1,830	19.0	2(1,10,12)(3,11)(4,9,14)8(6,15)(5,13)7	(*2,10)12(1,3)(11,9,14)(6,4,8,15)(5,13)7	(*2,10)(1,12,9,14)3(6,11,8,15)(4,5,13)7	(2,*10)(12,14)1,8(3,11,9)(6,5)(4,15,13)7	13.0 - 11.7 - 12.7 - 13.2 - 13.5 - 13.2 - 12.6 - 12.6 - 12.7 - 12.8	13.0 - 24.7 - 37.4 - 50.6 - 64.1 - 77.3 - 89.9 - 102.5 - 115.2 - 128.0 (37.4-38.1)									
200202010307	ダ	右	1000	晴	重	13:15	3歳以上500万下		2002-6-22	1	函館	3	3歳以上500万下	[指](別定)	6	1020	2	6	280	3	11	450	4	12.0	660	7.0	5-8	2990	9	6-11	6060.0	14.0	6-11	940	8.0	6-12	1,250	12.0	11-12	1,760	19.0			1,9(10,11)6(5,12)3(2,4,7)8	1(6,9,10,11)-(5,12)(3,2,4)(7,8)	12.1 - 10.5 - 11.6 - 12.1 - 12.9	12.1 - 22.6 - 34.2 - 46.3 - 59.2 (34.2-36.6)									
200202010308	ダ	右	1700	晴	重	13:45	3歳以上500万下		2002-6-22	1	函館	3	3歳以上500万下	(特指)(別定)	6	370	1	6	150	1	7	320	6	9.0	350	7.0	5-5	1510	6	6-7	1390.0	4.0	6-7	590	4.0	6-9	1,400	16.0	7-9	2,950	34.0	(*5,9)(6,10,12)(3,4)(2,13)11(1,7)-8	5,9(6,10)(4,12)13(3,2)-(1,11)-7,8	(*5,6,9)(10,13)(4,12)(2,7)11(1,8)-3	6,9,5(4,10,13,7)(2,12)11,8,1=3	7.2 - 11.3 - 12.0 - 12.5 - 12.4 - 12.1 - 12.3 - 12.9 - 12.8	7.2 - 18.5 - 30.5 - 43.0 - 55.4 - 67.5 - 79.8 - 92.7 - 105.5 (30.5-38.0)									
200202010309	芝	右	2000	曇	稍重	14:20	湯川特別 		2002-6-22	1	函館	3	3歳以上500万下	(混)[指](別定)	3	490	3	3	140	2	4	130	1	6.0	160	3.0	3-4	690	2													63154872	6(1,3)(4,5)(7,8)-2	6(3,5)(1,4,8)7-2	(*6,3)(4,5,8)(1,7)=2	13.3 - 11.9 - 12.7 - 12.9 - 13.1 - 12.9 - 12.7 - 12.2 - 11.9 - 12.4	13.3 - 25.2 - 37.9 - 50.8 - 63.9 - 76.8 - 89.5 - 101.7 - 113.6 - 126.0 (37.9-36.5)									
200202010310	芝	右	1200	曇	稍重	14:55	3歳以上500万下		2002-6-22	1	函館	3	3歳以上500万下	牝[指](別定)	7	1120	5	7	510	8	8	3,970	15	3.0	180	2.0	4-4	63300	36	7-8	80570.0	91.0	7-8	13,530	84.0	3-7	1,200	11.0	3-8	9,500	74.0			12,13(9,7,14)(3,11,16)15,8(1,10,5,6)2,4	12,13(9,7,14)11(3,8,16,15,6)(1,2,10)(4,5)	12.1 - 10.8 - 11.7 - 12.5 - 12.5 - 12.8	12.1 - 22.9 - 34.6 - 47.1 - 59.6 - 72.4 (34.6-37.8)									
200202010311	ダ	右	1700	曇	稍重	15:30	駒場特別 		2002-6-22	1	函館	3	3歳以上1000万下	(混)(特指)(別定)	6	10920	12	6	3,180	12	12	740	8	10.0	690	7.0	5-8	1360	6	6-12	111300.0	70.0	6-12	20,610	71.0	6-10	13,510	64.0	10-12	7,970	52.0	3(4,6,9)(2,5)13(1,8)10-(7,11)-12	3(4,6)(2,9)(5,13)(1,8,10)7,11,12	(*3,4,6)10(2,5,9,7,11)-(1,12,8,13)	(3,*4,6)(5,10)(2,9,7,11)12,1(8,13)	7.1 - 11.1 - 12.1 - 12.5 - 12.6 - 12.3 - 12.3 - 12.5 - 13.0	7.1 - 18.2 - 30.3 - 42.8 - 55.4 - 67.7 - 80.0 - 92.5 - 105.5 (30.3-37.8)									
200202010312	芝	右	1200	曇	稍重	16:10	仁山特別 		2002-6-22	1	函館	3	3歳以上500万下	(混)(特指)(別定)	12	150	1	12	100	1	3	120	2	5.0	230	5.0	3-8	330	1	3-12	380.0	1.0	3-12	180	1.0	5-12	410	4.0	3-5	670	7.0			11,12,3(9,10)(2,4)(6,5)-1(8,7)	(*11,12)-3(9,10)4,5,2-6,1(8,7)	12.3 - 10.7 - 11.4 - 12.0 - 12.3 - 12.6	12.3 - 23.0 - 34.4 - 46.4 - 58.7 - 71.3 (34.4-36.9)									
200202010401	ダ	右	1700	曇	稍重	09:55	3歳未勝利		2002-6-23	1	函館	4	3歳未勝利	[指](馬齢)	8	140	1	8	100	1	4	610	7	5.0	160	3.0	4-8	3570	12													(3,*5)(6,7)(4,8)-2,1	(*3,5)(6,8)(4,7)-2,1	(*5,6,8)(3,4,7)-2-1	(*5,8)-(6,4)7-3-2=1	7.1 - 10.8 - 11.8 - 12.8 - 13.0 - 12.7 - 13.0 - 13.0 - 13.0	7.1 - 17.9 - 29.7 - 42.5 - 55.5 - 68.2 - 81.2 - 94.2 - 107.2 (29.7-39.0)									
200202010402	ダ	右	1000	曇	稍重	10:20	3歳未勝利		2002-6-23	1	函館	4	3歳未勝利	(混)[指](馬齢)	5	700	4	5	180	4	7	120	2	11.0	110	1.0	5-6	1010	5	5-7	1070.0	5.0	5-7	340	5.0	5-11	300	3.0	7-11	200	1.0			11(3,4)7(8,9)(2,5)10,1=6	11,4(3,7)8,9(2,5)(1,10)=6	12.5 - 11.0 - 12.1 - 12.3 - 12.7	12.5 - 23.5 - 35.6 - 47.9 - 60.6 (35.6-37.1)									
200202010403	ダ	右	1700	曇	稍重	10:45	3歳未勝利		2002-6-23	1	函館	4	3歳未勝利	[指](馬齢)	4	550	3	4	200	3	9	110	1	10.0	420	7.0	4-7	630	2	4-9	770.0	2.0	4-9	270	2.0	4-10	1,730	21.0	9-10	770	10.0	(7,*5,8)9(2,3,10)-(4,11)=1,6	(*7,5)(2,8)(3,9)(4,10)11=(1,6)	(7,*5,8)9,2(3,4,10)-(11,1)-6	(5,*8,9)(7,4,10)2-3-1,11=6	7.1 - 11.0 - 11.7 - 12.5 - 13.5 - 13.2 - 13.2 - 13.3 - 13.1	7.1 - 18.1 - 29.8 - 42.3 - 55.8 - 69.0 - 82.2 - 95.5 - 108.6 (29.8-39.6)									
200202010404	ダ	右	1000	曇	稍重	11:10	3歳未勝利		2002-6-23	1	函館	4	3歳未勝利	[指](馬齢)	12	340	1	12	220	3	10	970	11	3.0	390	8.0	7-8	1430	6	10-12	5720.0	25.0	10-12	1,920	26.0	3-12	1,850	25.0	3-10	6,500	61.0			5(10,12)1(2,3,9)4(8,7)-(6,11)	(*5,10)12-(1,3,9)(2,8,7)4(6,11)	12.5 - 10.9 - 11.9 - 12.3 - 12.3	12.5 - 23.4 - 35.3 - 47.6 - 59.9 (35.3-36.5)									
200202010405	芝	右	1000	曇	稍重	12:10	2歳新馬		2002-6-23	1	函館	4	2歳新馬	[指](馬齢)	7	200	1	7	100	1	6	120	2	8.0	160	3.0	6-7	250	1	6-7	300.0	1.0	6-7	150	1.0	7-8	310	3.0	6-8	450	7.0			6,7-(2,8)3,1,10,5-9,4	6,7-(2,8)3-1-10,9(4,5)	12.5 - 10.9 - 11.6 - 12.1 - 12.2	12.5 - 23.4 - 35.0 - 47.1 - 59.3 (35.0-35.9)									
