	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気
200207010202	ダ	左	1000	晴	良	10:20	3歳未勝利		2002-3-3	1	中京	2	3歳未勝利	(混)(馬齢)	3	570	3	3	280	3	15	5,780	16	2.0	740	9.0	2-8	1400	6	3-15	86180.0	89.0	3-15	23,780	97.0	2-3	1,680	15.0	2-15	68,120	116.0					12.5 - 11.1 - 12.3 - 13.0 - 13.4	12.5 - 23.6 - 35.9 - 48.9 - 62.3 (12.5-12.5)									
200207010203	ダ	左	1700	晴	良	10:45	3歳未勝利		2002-3-3	1	中京	2	3歳未勝利	牝(馬齢)	12	1910	7	12	360	9	7	140	2	11.0	110	1.0	4-6	880	4	7-12	21180.0	59.0	7-12	5,270	60.0	11-12	1,090	10.0	7-11	370	1.0					7.0 - 11.0 - 11.7 - 13.2 - 13.5 - 13.4 - 13.9 - 13.5 - 13.1	7.0 - 18.0 - 29.7 - 42.9 - 56.4 - 69.8 - 83.7 - 97.2 - 110.3 (7.0-7.0)									
200207010204	芝	左	1200	晴	良	11:15	3歳未勝利		2002-3-3	1	中京	2	3歳未勝利	(混)(馬齢)	1	700	4	1	200	4	11	190	2	8.0	810	10.0	1-6	1600	8	1-11	1920.0	6.0	1-11	690	6.0	1-8	2,460	34.0	8-11	2,280	32.0					12.1 - 10.4 - 11.3 - 11.7 - 12.2 - 12.3	12.1 - 22.5 - 33.8 - 45.5 - 57.7 - 70.0 (12.1-12.1)									
200207010205	ダ	左	1700	晴	良	11:45	4歳以上500万下		2002-3-3	1	中京	2	4歳以上500万下	(父)(別定)	3	770	4	3	290	6	7	110	1	10.0	170	3.0	2-4	410	1	3-7	1190.0	4.0	3-7	490	5.0	3-10	760	8.0	7-10	310	2.0					6.9 - 11.1 - 11.8 - 12.3 - 12.6 - 12.9 - 13.5 - 12.9 - 12.7	6.9 - 18.0 - 29.8 - 42.1 - 54.7 - 67.6 - 81.1 - 94.0 - 106.7 (6.9-6.9)									
200207010206	ダ	左	1000	晴	良	12:45	4歳以上500万下		2002-3-3	1	中京	2	4歳以上500万下	(別定)	14	1130	3	14	340	3	9	720	7	1.0	210	2.0	5-7	4750	16	9-14	11870.0	30.0	9-14	3,220	29.0	1-14	740	7.0	1-9	1,880	22.0					12.3 - 10.7 - 11.9 - 12.8 - 12.9	12.3 - 23.0 - 34.9 - 47.7 - 60.6 (12.3-12.3)									
200207010207	ダ	左	2300	晴	良	13:15	4歳以上500万下		2002-3-3	1	中京	2	4歳以上500万下	(混)(別定)	3	440	2	3	190	2	8	130	1	6.0	730	11.0	2-4	690	2	3-8	990.0	1.0	3-8	410	1.0	3-6	3,750	46.0	6-8	2,440	29.0					7.4 - 11.7 - 13.4 - 13.6 - 13.0 - 13.4 - 14.7 - 13.8 - 12.4 - 12.8 - 12.8 - 12.7	7.4 - 19.1 - 32.5 - 46.1 - 59.1 - 72.5 - 87.2 - 101.0 - 113.4 - 126.2 - 139.0 - 151.7 (7.4-7.4)									
200207010208	ダ	左	1700	晴	良	13:45	4歳以上500万下		2002-3-3	1	中京	2	4歳以上500万下	(別定)	2	740	2	2	200	2	7	590	8	12.0	320	3.0	1-4	4020	15	2-7	5540.0	18.0	2-7	1,470	14.0	2-12	850	9.0	7-12	2,340	25.0					7.1 - 11.1 - 11.5 - 12.9 - 13.0 - 12.9 - 13.6 - 13.0 - 12.8	7.1 - 18.2 - 29.7 - 42.6 - 55.6 - 68.5 - 82.1 - 95.1 - 107.9 (7.1-7.1)									
200207010209	芝	左	1800	晴	良	14:20	伊勢特別 		2002-3-3	1	中京	2	4歳以上500万下	(混)(別定)	1	1020	4	1	320	4	2	160	1	14.0	650	11.0	1-1	1430	4	1-2	1480.0	4.0	1-2	640	4.0	1-14	2,050	26.0	2-14	1,590	15.0					12.5 - 11.1 - 12.8 - 12.8 - 12.4 - 11.8 - 12.2 - 12.1 - 12.3	12.5 - 23.6 - 36.4 - 49.2 - 61.6 - 73.4 - 85.6 - 97.7 - 110.0 (12.5-12.5)									
200207010210	芝	左	1200	晴	良	14:55	小牧特別 		2002-3-3	1	中京	2	4歳以上1000万下	(混)(ハンデ)	14	1110	5	14	430	7	16	260	4	4.0	970	11.0	7-8	1040	4	14-16	3710.0	18.0	14-16	1,470	18.0	4-14	2,930	41.0	4-16	3,450	45.0					11.9 - 10.7 - 11.1 - 11.7 - 11.7 - 12.2	11.9 - 22.6 - 33.7 - 45.4 - 57.1 - 69.3 (11.9-11.9)									
200207010211	芝	左	2000	晴	良	15:30	トヨタ賞中京記念	G3	2002-3-3	1	中京	2	4歳以上オープン	(ハンデ)	14	550	3	14	200	3	2	190	2	4.0	590	11.0	2-8	1040	2	2-14	1540.0	4.0	2-14	670	5.0	4-14	2,110	35.0	2-4	1,960	31.0					12.5 - 11.0 - 11.8 - 12.3 - 12.5 - 11.9 - 11.8 - 12.0 - 11.9 - 11.7	12.5 - 23.5 - 35.3 - 47.6 - 60.1 - 72.0 - 83.8 - 95.8 - 107.7 - 119.4 (12.5-12.5)									
200207010212	ダ	左	1000	晴	良	16:10	4歳以上500万下		2002-3-3	1	中京	2	4歳以上500万下	(混)(別定)	7	910	7	7	300	6	12	390	8	3.0	300	5.0	4-6	1960	11	7-12	6210.0	28.0	7-12	2,260	27.0	3-7	1,220	19.0	3-12	1,900	24.0					12.1 - 10.9 - 12.0 - 12.4 - 12.8	12.1 - 23.0 - 35.0 - 47.4 - 60.2 (12.1-12.1)									
200207010301	ダ	左	1700	晴	良	09:55	3歳未勝利		2002-3-9	1	中京	3	3歳未勝利	[指](馬齢)	10	190	1	10	120	1	11	370	7	8.0	350	6.0	7-7	1490	8	10-11	1710.0	6.0	10-11	730	7.0	8-10	540	4.0	8-11	2,310	31.0					7.0 - 11.4 - 12.5 - 13.7 - 13.3 - 12.8 - 13.0 - 12.6 - 13.2	7.0 - 18.4 - 30.9 - 44.6 - 57.9 - 70.7 - 83.7 - 96.3 - 109.5 (7.0-7.0)									
200207010302	ダ	左	1000	晴	良	10:20	3歳未勝利		2002-3-9	1	中京	3	3歳未勝利	[指](馬齢)	15	230	1	15	120	1	4	270	6	11.0	140	2.0	3-8	1420	5	4-15	1370.0	5.0	4-15	750	7.0	11-15	240	1.0	4-11	920	9.0					12.6 - 11.0 - 12.0 - 12.3 - 12.8	12.6 - 23.6 - 35.6 - 47.9 - 60.7 (12.6-12.6)									
200207010303	ダ	左	1700	晴	良	10:45	3歳未勝利		2002-3-9	1	中京	3	3歳未勝利	[指](馬齢)	12	290	2	12	150	3	4	110	1	10.0	170	4.0	4-8	480	2	4-12	470.0	1.0	4-12	220	1.0	10-12	540	9.0	4-10	370	4.0					7.0 - 11.1 - 11.9 - 13.4 - 12.5 - 12.6 - 12.8 - 12.7 - 13.1	7.0 - 18.1 - 30.0 - 43.4 - 55.9 - 68.5 - 81.3 - 94.0 - 107.1 (7.0-7.0)									
200207010304	芝	左	2000	晴	良	11:15	3歳未勝利		2002-3-9	1	中京	3	3歳未勝利	(混)[指](馬齢)	4	8180	13	4	2,180	14	8	540	8	6.0	170	1.0	2-4	7770	22	4-8	59740.0	87.0	4-8	16,710	93.0	4-6	7,010	63.0	6-8	1,150	11.0					12.4 - 11.0 - 11.9 - 12.9 - 12.7 - 12.7 - 12.8 - 12.5 - 12.0 - 12.2	12.4 - 23.4 - 35.3 - 48.2 - 60.9 - 73.6 - 86.4 - 98.9 - 110.9 - 123.1 (12.4-12.4)									
200207010305	ダ	左	1700	晴	良	11:45	4歳以上500万下		2002-3-9	1	中京	3	4歳以上500万下	牝[指](別定)	15	180	1	15	110	1	1	170	2	9.0	190	4.0	1-8	510	1	1-15	680.0	1.0	1-15	290	1.0	9-15	440	3.0	1-9	720	7.0					7.0 - 11.2 - 12.6 - 13.8 - 13.5 - 12.7 - 12.8 - 12.8 - 12.9	7.0 - 18.2 - 30.8 - 44.6 - 58.1 - 70.8 - 83.6 - 96.4 - 109.3 (7.0-7.0)									
200207010306	ダ	左	1000	晴	良	12:45	4歳以上500万下		2002-3-9	1	中京	3	4歳以上500万下	(父)[指](別定)	7	590	3	7	160	3	11	160	2	10.0	680	8.0	4-6	980	4	7-11	910.0	2.0	7-11	440	3.0	7-10	1,770	19.0	10-11	1,850	22.0					12.5 - 10.9 - 11.8 - 12.1 - 12.8	12.5 - 23.4 - 35.2 - 47.3 - 60.1 (12.5-12.5)									
200207010307	ダ	左	1700	晴	良	13:15	4歳以上500万下		2002-3-9	1	中京	3	4歳以上500万下	[指](別定)	6	1660	6	6	300	5	3	120	1	16.0	210	4.0	2-3	840	3	3-6	1350.0	5.0	3-6	570	5.0	6-16	1,570	19.0	3-16	400	3.0					7.1 - 11.1 - 11.5 - 12.4 - 12.5 - 12.7 - 13.3 - 13.6 - 13.9	7.1 - 18.2 - 29.7 - 42.1 - 54.6 - 67.3 - 80.6 - 94.2 - 108.1 (7.1-7.1)									
200207010308	ダ	左	1000	晴	良	13:50	4歳以上500万下		2002-3-9	1	中京	3	4歳以上500万下	[指](別定)	16	250	1	16	150	2	6	490	7	2.0	220	3.0	3-8	1450	6	6-16	1350.0	4.0	6-16	740	6.0	2-16	360	2.0	2-6	1,190	13.0					12.3 - 10.9 - 12.1 - 12.2 - 13.1	12.3 - 23.2 - 35.3 - 47.5 - 60.6 (12.3-12.3)									
200207010309	芝	左	1200	晴	良	14:25	はなのき賞 		2002-3-9	1	中京	3	3歳500万下	(混)(特指)(馬齢)	11	1420	6	11	450	6	9	570	7	8.0	170	2.0	5-6	6560	18	9-11	17660.0	37.0	9-11	4,130	39.0	8-11	1,150	12.0	8-9	1,250	13.0					12.1 - 10.8 - 11.3 - 11.7 - 12.1 - 12.0	12.1 - 22.9 - 34.2 - 45.9 - 58.0 - 70.0 (12.1-12.1)									
200207010310	芝	左	2000	晴	良	14:55	寒狭川特別 		2002-3-9	1	中京	3	4歳以上500万下	(混)[指](別定)	5	1240	6	5	300	5	7	440	7	12.0	150	1.0	3-4	2370	11	5-7	7580.0	29.0	5-7	2,050	27.0	5-12	880	7.0	7-12	720	4.0					12.3 - 10.9 - 11.8 - 12.8 - 12.7 - 12.3 - 12.0 - 12.3 - 12.2 - 12.0	12.3 - 23.2 - 35.0 - 47.8 - 60.5 - 72.8 - 84.8 - 97.1 - 109.3 - 121.3 (12.3-12.3)									
200207010311	芝	左	1200	晴	良	15:30	鈴鹿特別 		2002-3-9	1	中京	3	4歳以上1000万下	牝[指](別定)	16	380	1	16	170	1	6	1,120	13	1.0	250	3.0	3-8	1540	6	6-16	12380.0	43.0	6-16	4,310	50.0	1-16	900	8.0	1-6	8,320	79.0					12.1 - 10.3 - 11.2 - 11.8 - 11.8 - 12.1	12.1 - 22.4 - 33.6 - 45.4 - 57.2 - 69.3 (12.1-12.1)									
200207010312	ダ	左	1700	晴	良	16:10	4歳以上500万下		2002-3-9	1	中京	3	4歳以上500万下	(混)[指](別定)	8	190	1	8	110	1	10	170	2	7.0	430	5.0	5-6	490	1	8-10	550.0	2.0	8-10	240	1.0	7-8	700	6.0	7-10	1,630	17.0					6.9 - 11.0 - 11.8 - 13.3 - 13.0 - 12.6 - 13.0 - 13.0 - 12.3	6.9 - 17.9 - 29.7 - 43.0 - 56.0 - 68.6 - 81.6 - 94.6 - 106.9 (6.9-6.9)									
200207010401	ダ	左	1700	晴	良	09:55	3歳未勝利		2002-3-10	1	中京	4	3歳未勝利	(混)(馬齢)	2	210	1	2	100	1	9	160	3	1.0	110	2.0	2-7	960	6	2-9	980.0	3.0	2-9	380	4.0	1-2	170	1.0	1-9	520	5.0					7.2 - 11.6 - 12.6 - 14.0 - 13.4 - 12.6 - 13.1 - 12.9 - 13.0	7.2 - 18.8 - 31.4 - 45.4 - 58.8 - 71.4 - 84.5 - 97.4 - 110.4 (7.2-7.2)									
200207010402	ダ	左	1000	晴	良	10:20	3歳未勝利		2002-3-10	1	中京	4	3歳未勝利	牝(馬齢)	6	3030	7	6	370	6	11	140	1	14.0	200	4.0	3-6	570	2	6-11	4230.0	13.0	6-11	1,130	12.0	6-14	1,330	13.0	11-14	330	1.0					12.5 - 11.0 - 12.0 - 12.5 - 13.2	12.5 - 23.5 - 35.5 - 48.0 - 61.2 (12.5-12.5)									
200207010403	芝	左	1200	晴	良	10:45	3歳未出走		2002-3-10	1	中京	4	3歳未出走	(混)(馬齢)	16	900	4	16	320	5	14	270	3	10.0	370	7.0	7-8	680	3	14-16	4740.0	21.0	14-16	1,680	21.0	10-16	2,390	28.0	10-14	1,640	20.0					12.3 - 10.7 - 11.3 - 12.1 - 12.2 - 12.3	12.3 - 23.0 - 34.3 - 46.4 - 58.6 - 70.9 (12.3-12.3)									
200207010404	芝	左	1200	晴	良	11:15	3歳未勝利		2002-3-10	1	中京	4	3歳未勝利	(馬齢)	12	280	1	12	150	1	10	260	5	7.0	490	8.0	5-6	1190	5	10-12	1720.0	5.0	10-12	750	6.0	7-12	2,040	27.0	7-10	2,360	32.0					12.3 - 10.5 - 11.2 - 11.9 - 12.2 - 12.2	12.3 - 22.8 - 34.0 - 45.9 - 58.1 - 70.3 (12.3-12.3)									
200207010405	ダ	左	1700	晴	良	11:45	4歳以上500万下		2002-3-10	1	中京	4	4歳以上500万下	(別定)	4	240	1	4	120	1	16	190	2	3.0	730	10.0	2-8	740	4	4-16	630.0	1.0	4-16	300	1.0	3-4	2,440	27.0	3-16	5,050	50.0					6.9 - 11.1 - 11.9 - 13.8 - 12.6 - 12.3 - 13.2 - 13.4 - 13.1	6.9 - 18.0 - 29.9 - 43.7 - 56.3 - 68.6 - 81.8 - 95.2 - 108.3 (6.9-6.9)									
200207010406	ダ	左	1000	晴	良	12:45	4歳以上500万下		2002-3-10	1	中京	4	4歳以上500万下	牝(別定)	3	2060	8	3	490	8	15	210	4	16.0	210	2.0	2-8	670	2	3-15	8250.0	30.0	3-15	3,120	39.0	3-16	2,230	28.0	15-16	580	3.0					12.3 - 10.5 - 11.6 - 12.4 - 13.1	12.3 - 22.8 - 34.4 - 46.8 - 59.9 (12.3-12.3)									
200207010407	芝	左	1200	晴	良	13:15	4歳以上500万下		2002-3-10	1	中京	4	4歳以上500万下	(混)(別定)	15	430	1	15	160	1	7	2,150	16	8.0	240	2.0	4-8	620	1	7-15	25240.0	76.0	7-15	6,930	79.0	8-15	620	1.0	7-8	6,470	77.0					12.3 - 10.7 - 11.2 - 11.9 - 12.1 - 12.3	12.3 - 23.0 - 34.2 - 46.1 - 58.2 - 70.5 (12.3-12.3)									
200207010408	ダ	左	1700	晴	良	13:45	4歳以上500万下		2002-3-10	1	中京	4	4歳以上500万下	(混)(別定)	11	270	2	11	140	2	13	220	4	1.0	120	1.0	6-7	2520	10	11-13	3100.0	9.0	11-13	920	9.0	1-11	230	1.0	1-13	530	4.0					7.1 - 10.6 - 11.4 - 12.4 - 12.5 - 13.0 - 13.9 - 13.2 - 13.3	7.1 - 17.7 - 29.1 - 41.5 - 54.0 - 67.0 - 80.9 - 94.1 - 107.4 (7.1-7.1)									
200207010409	芝	左	1800	晴	良	14:20	美濃特別 		2002-3-10	1	中京	4	4歳以上500万下	(混)(別定)	15	730	3	15	240	3	9	210	2	16.0	280	4.0	5-8	750	3	9-15	1690.0	4.0	9-15	610	3.0	15-16	850	7.0	9-16	930	9.0					12.5 - 11.1 - 12.2 - 12.3 - 12.2 - 12.0 - 12.4 - 12.2 - 12.3	12.5 - 23.6 - 35.8 - 48.1 - 60.3 - 72.3 - 84.7 - 96.9 - 109.2 (12.5-12.5)									
200207010410	ダ	左	1700	晴	良	14:55	瀬戸特別 		2002-3-10	1	中京	4	4歳以上1000万下	(ハンデ)	8	1120	5	8	430	7	4	380	5	14.0	1,130	11.0	2-4	730	3	4-8	6420.0	25.0	4-8	1,960	25.0	8-14	2,820	36.0	4-14	3,060	38.0					7.1 - 10.8 - 11.3 - 12.7 - 12.7 - 13.0 - 13.3 - 12.9 - 12.5	7.1 - 17.9 - 29.2 - 41.9 - 54.6 - 67.6 - 80.9 - 93.8 - 106.3 (7.1-7.1)									
200207010411	芝	左	2000	晴	良	15:30	野麦峠特別 		2002-3-10	1	中京	4	4歳以上1000万下	(混)(別定)	10	310	1	10	140	1	12	270	4	3.0	210	3.0	6-7	930	3	10-12	1680.0	3.0	10-12	680	3.0	3-10	510	2.0	3-12	1,070	11.0					12.5 - 10.5 - 11.4 - 12.5 - 12.7 - 12.7 - 12.4 - 12.3 - 12.2 - 12.3	12.5 - 23.0 - 34.4 - 46.9 - 59.6 - 72.3 - 84.7 - 97.0 - 109.2 - 121.5 (12.5-12.5)									
200207010501	ダ	左	1000	曇	良	09:55	3歳未出走		2002-3-16	1	中京	5	3歳未出走	[指](馬齢)	7	290	2	7	140	2	4	150	3	6.0	210	4.0	4-7	670	3	4-7	680.0	3.0	4-7	280	3.0	6-7	690	6.0	4-6	610	5.0					12.5 - 11.1 - 12.7 - 12.2 - 12.3	12.5 - 23.6 - 36.3 - 48.5 - 60.8 (12.5-12.5)									
200207010502	ダ	左	1700	曇	良	10:20	3歳未勝利		2002-3-16	1	中京	5	3歳未勝利	[指](馬齢)	16	160	1	16	110	1	1	1,130	8	7.0	1,350	11.0	1-8	990	3	1-16	5460.0	12.0	1-16	2,290	16.0	7-16	2,600	18.0	1-7	15,760	67.0					7.1 - 11.0 - 12.1 - 13.1 - 12.7 - 12.6 - 13.1 - 12.8 - 12.8	7.1 - 18.1 - 30.2 - 43.3 - 56.0 - 68.6 - 81.7 - 94.5 - 107.3 (7.1-7.1)									
200207010503	ダ	左	1000	曇	良	10:45	3歳未勝利		2002-3-16	1	中京	5	3歳未勝利	牝[指](馬齢)	4	730	4	4	260	3	2	540	6	16.0	140	2.0	1-2	6380	17	2-4	4930.0	14.0	2-4	1,500	14.0	4-16	500	4.0	2-16	1,400	12.0					12.5 - 11.2 - 12.4 - 12.8 - 12.9	12.5 - 23.7 - 36.1 - 48.9 - 61.8 (12.5-12.5)									
200207010504	芝	左	1200	晴	良	11:15	3歳未勝利		2002-3-16	1	中京	5	3歳未勝利	(混)[指](馬齢)	9	180	1	9	110	1	2	300	5	4.0	620	10.0	1-5	1160	6	2-9	1570.0	5.0	2-9	790	6.0	4-9	2,800	27.0	2-4	4,750	47.0					12.2 - 10.5 - 11.4 - 11.9 - 12.4 - 12.2	12.2 - 22.7 - 34.1 - 46.0 - 58.4 - 70.6 (12.2-12.2)									
200207010505	ダ	左	1700	晴	良	11:45	4歳以上500万下		2002-3-16	1	中京	5	4歳以上500万下	(父)[指](別定)	4	130	1	4	100	1	2	140	2	3.0	160	3.0	2-4	360	1	2-4	370.0	1.0	2-4	170	1.0	3-4	230	2.0	2-3	420	6.0					7.1 - 11.2 - 12.0 - 12.8 - 12.6 - 12.5 - 12.7 - 13.5 - 13.3	7.1 - 18.3 - 30.3 - 43.1 - 55.7 - 68.2 - 80.9 - 94.4 - 107.7 (7.1-7.1)									
200207010506	ダ	左	1700	晴	良	12:45	4歳以上500万下		2002-3-16	1	中京	5	4歳以上500万下	牝[指](別定)	8	190	1	8	120	1	11	270	6	5.0	190	3.0	6-7	320	1	8-11	1100.0	4.0	8-11	430	4.0	5-8	290	2.0	5-11	920	10.0					6.9 - 11.4 - 11.7 - 12.7 - 13.0 - 12.7 - 13.0 - 13.0 - 13.1	6.9 - 18.3 - 30.0 - 42.7 - 55.7 - 68.4 - 81.4 - 94.4 - 107.5 (6.9-6.9)									
200207010507	ダ	左	1000	晴	良	13:15	4歳以上500万下		2002-3-16	1	中京	5	4歳以上500万下	[指](別定)	4	530	3	4	240	5	2	560	9	11.0	140	1.0	1-2	3610	15	2-4	11650.0	39.0	2-4	2,730	32.0	4-11	570	3.0	2-11	2,230	27.0					12.3 - 10.9 - 11.9 - 12.4 - 12.6	12.3 - 23.2 - 35.1 - 47.5 - 60.1 (12.3-12.3)									
200207010508	芝	左	2000	晴	良	13:50	4歳以上500万下		2002-3-16	1	中京	5	4歳以上500万下	(混)[指](別定)	2	5930	12	2	1,540	12	3	380	4	16.0	450	5.0	1-2	580	2	2-3	16010.0	49.0	2-3	5,320	53.0	2-16	12,280	86.0	3-16	1,750	20.0					12.5 - 11.1 - 11.9 - 12.4 - 13.0 - 12.2 - 11.9 - 11.8 - 12.5 - 12.3	12.5 - 23.6 - 35.5 - 47.9 - 60.9 - 73.1 - 85.0 - 96.8 - 109.3 - 121.6 (12.5-12.5)									
