rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	8		ドリームメダリスト	牝5	55.0		町田直希	0:54.0		2-1	37.0	3.9	3	532	-5		内田勝義		楠昌史	250.0
2	3	3		ポッドギル	牝4	55.0		矢野貴之	0:54.0	クビ	4-3	36.8	3.5	1	450	3		鈴木啓之		小川眞査雄	95.0
3	8	11		ビービーガナール	牝4	53.0		酒井忍	0:54.1	クビ	2-2	37.0	94.5	10	457	0		武井和実		（有）坂東牧場	62.5
4	5	5		トリプルキセキ	牡5	54.0		福原杏	0:54.1	クビ	6-6	36.7	14.3	5	468	-1		山崎裕也		（株）ＬＳ．Ｍ	37.5
5	5	6		ケンガイア	牝4	55.0		笹川翼	0:54.5	2.0	4-7	37.3	19.1	7	459	3		新井清重		中西宏彰	30.0
6	7	10		カワナ	牡6	55.0		本田正重	0:54.6	1/2	8-5	36.9	3.8	2	526	6		鈴木義久		岡元匠	
7	1	1		アイアンハート	牝6	53.0		本橋孝太	0:54.7	1/2	9-9	37.0	29.5	8	473	5		石井勝男		竹内利子	
8	6	7		ハクサンベル	牡6	57.0		吉原寛人	0:54.9	1.1/2	10-10	36.9	17.5	6	460	-6		矢野義幸		河崎五市	
9	4	4		マルパソ	牝4	53.0		藤本現暉	0:55.1	1.0	12-12	37.1	45.5	9	504	10		鈴木義久		小沼一成	
10	8	12		フェイム	牝6	51.0		Ｍ．ミシ	0:55.1	アタマ	1-4	38.0	5.0	4	491	1		佐々木仁		宮崎時子	
11	7	9		アヴァレソー	牡5	55.0		吉留孝司	0:55.3	1.0	7-8	37.6	176.6	11	524	-4		藪口一麻		（有）太盛	
12	2	2		アポロナイスジャブ	セ7	57.0		岡村裕基	0:55.7	2.0	11-10	37.7	185.5	12	447	-2		池田孝		菅原貴央	
