rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		ウェイクール	牡3	56.0		藤原幹生	1:30.6		9-3-2	37.7	1.8	1	509	-1		後藤正義		（株）ヒダカ・ブリ	20.0
2	7	8		ディーププリモ	牡3	56.0		東川公則	1:31.2	3.0	2-1-1	39.1	3.0	2	465	0		尾島徹		ライオンレースホース	4.6
3	7	7		キーフェイス	牝3	54.0		松本剛志	1:32.2	5.0	3-2-3	39.9	5.3	3	439	-9		加藤幸保		吉田銘一	2.0
4	8	10		メイショウシンシン	牡3	56.0		向山牧	1:32.5	1.1/2	5-5-4	39.9	13.6	4	435	-2		尾島徹		石井正幸	1.4
5	4	4		グッドカグラ	牝3	54.0		島崎和也	1:32.7	1.0	7-8-6	39.8	326.9	10	411	4		藤田正治		小橋亮太	1.0
6	5	5		エムオーシャルマン	牝3	54.0		筒井勇介	1:32.7	アタマ	10-6-5	39.4	194.3	9	449	2		湯前良人		遠藤喜和	
7	3	3		トゥモロープラン	牝3	54.0		水野翔	1:33.1	2.0	4-7-7	40.6	27.0	6	428	0		笹野博司		木村良明	
8	8	9		ゴルディロックス	牝3	54.0		大原浩司	1:33.4	1.1/2	8-9-8	40.5	156.3	8	396	-2		水野善太		小橋亮太	
9	1	1		サンメドフォード	牝3	54.0		池田敏樹	1:33.5	クビ	6-10-9	40.8	135.7	7	455	0		栗本陽一		花井栄治	
中	6	6		エイシンホルス	牡3	56.0		森島貴之			1-4-10		18.9	5	487	-5		水野善太		小橋亮太	
