waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016103462	ニシノドレッシー	牝5	54.0	01025	勝浦	01063	的場	448	-14
1	2	2016101383	タイセイブランシュ	牝5	52.0	01096	大野	01116	新開	460	2
2	3	2016110089	デルマカトリーナ	牝5	53.0	01144	菱田	01002	音無	440	-4
2	4	2014105542	マルカテノール	牡7	53.0	01181	秋山稔	01138	浜田	480	-12
3	5	2017103295	チェアリングソング	牡4	55.0	01152	小崎	01156	青木	464	-12
3	6	2015102264	インスピレーション	牡6	54.0	01015	古川吉	01044	昆	482	0
4	7	2015105082	ムスコローソ	牡6	53.0	01185	小沢	01038	手塚	524	-4
4	8	2016110041	ショウナンアリアナ	牝5	54.0	01093	藤岡佑	01117	高野	448	22
5	9	2017102595	ロジーナ	牝4	53.0	00666	武豊	00429	佐々木	456	2
5	10	2016106339	シャンデリアムーン	牝5	54.0	01091	丹内	01086	斎藤誠	464	-4
6	11	2015100061	シルヴェーヌ	牝6	51.0	01109	黛	01031	伊藤伸	460	-4
6	12	2014100555	ヤマニンペダラーダ	牡7	54.0	01030	松田	00411	浅見	488	18
7	13	2017105186	スカイグルーヴ	牝4	54.0	01170	横山武	01126	木村	454	4
7	14	2015103446	アテンフラワー	牝6	53.0	01146	和田翼	01113	牧浦	484	2
8	15	2017101370	カワキタアジン			01182	泉谷	01157	杉山晴		
8	16	2013102840	ケルティックソード	牡8	54.0	01176	亀田	01172	新谷	502	8
