rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		メイショウマコモ	牡4	56.0		中田貴士	1:33.3		8-8-6-6	38.8	10.0	5	472	-2		野田忍		松本好雄	50.0
2	3	3		ジツリキダッシュ	牡6	56.0		田中学	1:33.5	1.1/4	5-5-5-5	39.2	26.6	10	490	4		織田誠		（株）ファーストビ	20.0
3	5	5		ワンダールウェス	牝5	54.0		廣瀬航	1:33.5	クビ	2-2-2-2	39.5	2.6	1	473	-1		保利良平		山本能成	12.5
4	8	9		ディーププレザント	セ4	56.0		板野央	1:33.6	1/2	4-4-3-3	39.5	5.5	3	503	-1		西川精治		（株）ＴＫＫ	7.5
5	7	8		イレイズザスレート	牡6	56.0		長谷部駿	1:33.7	1/2	1-1-1-1	39.8	11.4	6	506	-3		小牧毅		田記正規	5.0
6	2	2		シェナオセロ	牝4	54.0		永井孝典	1:34.0	1.1/2	10-10-9-7	39.1	24.6	9	425	4		山口浩幸		冨田藤男	
7	7	7		チェリーウラノス	牡4	52.0		佐々木世	1:34.2	1.1/4	9-9-9-9	39.4	5.5	2	452	1		中塚猛		小橋亮太	
8	6	6		モルドワイン	牝6	54.0		山田雄大	1:34.3	1/2	6-7-7-8	39.7	19.6	8	447	1		雑賀伸一		マルセン工業（株）	
9	4	4		ヒナハナ	牝5	54.0		下原理	1:34.6	2.0	3-3-4-4	40.4	12.4	7	442	2		徳本慶一		荒川三代子	
10	8	10		サカベンタロー	牡8	53.0		長尾翼玖	1:35.5	5.0	7-6-8-10	40.9	8.8	4	499	-1		徳本慶一		坂本勉	
