rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		ジニービーチ	牝3	54.0		葛山晃平	1:39.2		1-1-1-1	40.9	1.3	1	477	-1		菅原欣也		（同）ＪＰＮ技研	27.0
2	8	10		アジャスティッド	牡3	56.0		中島龍也	1:39.4	1.0	2-2-1-1	41.0	6.4	2	496	-7		高橋俊之		杉浦和也	7.5
3	7	7		ヤマヒビキ	牝3	54.0		栗原大河	1:39.8	2.0	3-4-3-4	41.0	11.6	4	478	-3		菅原欣也		（同）ＪＰＮ技研	3.7
4	5	5		サンアンティモニー	牝3	54.0		柴田勇真	1:40.4	3.0	3-3-3-3	41.6	24.0	6	474	-4		金田一昌		北原大史	2.7
5	6	6		ヴォロンティエ	牝3	52.0		木本直	1:40.8	2.0	6-6-5-5	40.9	78.2	7	430	-6		佐藤茂		清宮義男	2.1
6	8	9		キッチンドリンカー	牝3	51.0		魚住謙心	1:41.0	1.0	7-7-7-6	40.2	18.9	5	403	5		宗綱泰彦		（同）ＪＰＮ技研	
7	7	8		オドリコ	牝3	54.0		沖静男	1:43.4	大	7-8-8-7	42.0	158.3	9	429	4		川添明弘		（同）ＪＰＮ技研	
8	3	3		エクセルチェイサー	牡3	56.0		藤田弘治	1:43.8	2.0	9-10-10-10	41.0	108.8	8	481	-2		高橋俊之		村瀬正	
9	2	2		ジョージプリンス	牡3	56.0		鈴木太一	1:44.0	1.0	9-9-9-8	41.7	278.6	10	417	-4		加藤和義		東邦男	
10	1	1		サツキワンチーム	牝3	54.0		吉田晃浩	1:46.0	大	5-5-6-8	45.7	6.5	3	437	-11		佐藤茂		小野博郷	
