日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/03/13	曇	8	10	4	4	356.3	10	9	57.0	良	2:14.3	1.6	9-9-9-9	36.3-35.3	35.9	中京	202207020208	4歳以上1勝クラス	202207020208	01147	芝	2200	466	-6	0.0
2022/02/13	雨	6	10	7	7	113.9	9	8	57.0	良	2:29.7	1.5	10-10-10-10	37.2-35.4	35.7	東京	202205010606	4歳以上1勝クラス	202205010606	00726	芝	2400	472	10	0.0
2021/11/13	晴	10	14	8	14	96.6	13	14	57.0	良	2:43.8	2.3	3-5-8-12	37.8-36.6	38.2	福島	202103020310	磐梯山特別(1勝クラス)	202103020310	01147	芝	2600	462	0	0.0
2021/10/30	晴	8	9	3	3	164.4	9	7	57.0	良	2:01.7	1.7	5-5-6	37.0-33.9	34.9	東京	202105040708	3歳以上1勝クラス	202105040708	00726	芝	2000	462	-2	0.0
2021/10/17	雨	7	10	7	8	46.0	9	7	54.0	稍	2:30.4	1.3	5-5-4-4	36.9-36.0	36.9	東京	202105040407	3歳以上1勝クラス	202105040407	01188	芝	2400	464	10	0.0
2021/06/19	曇	8	8	7	7	54.2	8	3	57.0	稍	2:28.2	0.5	4-4-5-4	38.7-35.1	35.2	東京	202105030508	3歳以上1勝クラス	202105030508	01135	芝	2400	454	2	190.0
2021/06/05	曇	9	10	2	2	37.7	8	6	57.0	良	2:27.0	0.6	5-7-9-8	37.5-35.1	35.1	東京	202105030109	稲城特別(1勝クラス)	202105030109	01135	芝	2400	452	-6	0.0
2021/05/16	曇	7	8	6	6	10.8	4	5	57.0	良	2:27.8	0.8	5-5-6-5	37.1-35.9	34.6	東京	202105020807	4歳以上1勝クラス	202105020807	01180	芝	2400	458	0	76.0
2021/04/25	曇	10	16	5	10	53.0	12	9	57.0	良	2:30.1	0.7	6-7-5-5	36.1-35.7	36.0	新潟	202104010610	雨飾山特別(1勝クラス)	202104010610	01135	芝	2400	458	0	0.0
2021/03/28	雨	7	14	7	12	114.9	13	12	57.0	稍	2:17.5	1.2	7-9-7-6	37.1-35.6	36.4	中京	202107020607	4歳以上1勝クラス	202107020607	01109	芝	2200	458	6	0.0
2021/03/13	晴	12	8	4	4	40.2	7	5	57.0	不	2:23.4	3.6	6-6-5-5	36.9-39.6	42.4	中京	202107020112	熊野特別(2勝クラス)	202107020112	01109	芝	2200	452	-4	150.0
2021/02/14	晴	7	13	2	2	42.4	9	7	57.0	良	2:28.3	1.1	4-4-3-3	37.8-34.2	35.2	東京	202105010607	4歳以上1勝クラス	202105010607	00689	芝	2400	456	2	0.0
2020/12/26	晴	9	18	8	18	38.3	11	7	57.0	良	2:18.1	0.5	13-13-13-9	37.5-36.8	36.5	中山	202006050709	立志賞(1勝クラス)	202006050709	00689	芝	2200	454	-2	0.0
2020/11/28	晴	7	12	5	5	7.7	3	5	57.0	良	2:28.3	0.7	7-7-7-7	38.3-35.0	35.1	東京	202005050807	3歳以上1勝クラス	202005050807	00689	芝	2400	456	4	76.0
2020/11/01	曇	10	11	1	1	13.0	7	7	57.0	良	2:41.6	0.5	4-4-4-4	37.4-36.8	36.9	福島	202003030210	磐梯山特別(1勝クラス)	202003030210	01135	芝	2600	452	0	0.0
2020/10/18	晴	7	10	8	9	131.3	9	3	57.0	稍	2:27.6	0.1	6-6-8-8	36.6-36.0	35.2	東京	202005040407	3歳以上1勝クラス	202005040407	00689	芝	2400	452	2	190.0
2020/10/04	曇	7	15	7	13	133.9	13	11	57.0	良	2:15.8	0.8	8-8-10-9	37.2-36.1	35.8	中山	202006040907	3歳以上1勝クラス	202006040907	01135	芝	2200	450	2	0.0
2020/09/05	晴	7	16	5	10	45.6	12	7	57.0	良	2:01.3	0.9	9-9-8-7	36.1-36.4	36.3	札幌	202001020707	3歳以上1勝クラス	202001020707	01112	芝	2000	448	0	0.0
2020/08/29	曇	9	10	7	8	69.7	9	6	57.0	良	2:44.4	1.5	6-6-6-6	38.2-36.0	37.0	札幌	202001020509	ルスツ特別(1勝クラス)	202001020509	01112	芝	2600	448	4	0.0
2020/08/15	晴	8	8	7	7	20.2	6	6	57.0	稍	2:43.9	1.5	2-2-2-3	38.9-36.6	38.0	札幌	202001020108	3歳以上1勝クラス	202001020108	01112	芝	2600	444	2	0.0
