日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/03/21	晴	7	16	4	8	362.8	16	14	54.0	良	1:36.4	1.0	11-13-13	36.1-35.1	34.8	中京	202207020407	4歳以上1勝クラス	202207020407	01181	芝	1600	430	-4	0.0
2022/02/27	晴	12	16	5	9	254.4	16	10	55.0	良	2:00.2	0.7	13-13-12-11	35.1-36.0	35.8	小倉	202210020612	4歳以上1勝クラス	202210020612	01015	芝	2000	434	-4	0.0
2022/02/19	雨	7	16	6	11	223.7	16	6	55.0	稍	1:52.0	0.7	13-15-14-13	37.8-37.0	36.7	小倉	202210020307	4歳以上1勝クラス	202210020307	01015	芝	1800	438	-4	0.0
2022/01/29	晴	12	15	7	13	408.9	15	12	55.0	良	1:48.1	2.7	8-4-6	33.9-36.4	37.0	東京	202205010112	4歳以上1勝クラス	202205010112	00689	芝	1800	442	0	0.0
2021/12/25	晴	9	16	3	5	116.3	13	13	55.0	稍	1:10.7	1.4	9-12	33.8-35.5	36.0	中山	202106050709	ノエル賞(1勝クラス)	202106050709	01179	芝	1200	442	10	0.0
2021/12/04	曇	12	18	4	8	453.6	18	14	55.0	良	2:02.4	1.5	16-16-16-17	36.0-35.5	35.7	中京	202107060112	栄特別(1勝クラス)	202107060112	01134	芝	2000	432	-6	0.0
2021/11/13	晴	9	15	4	7	185.5	14	13	55.0	良	1:11.2	0.9	15-15	35.2-35.1	34.8	福島	202103020309	3歳以上1勝クラス	202103020309	01161	芝	1200	438	-6	0.0
2021/11/06	晴	12	16	7	14	201.6	15	16	55.0	良	1:10.3	1.5	12-13	33.8-35.0	35.3	福島	202103020112	飯坂温泉特別(1勝クラス)	202103020112	01183	芝	1200	444	8	0.0
2021/10/14	晴	11	9	8	10	10.8	6	9	55.0	稍	1:31.8	3.3	8-8-9	0.0-40.1	40.8	名古屋	202148101411	名古屋CCマース賞	movie.html?race_id=202148101411	05053	ダ	1400	436	-10	0.0
2021/09/06	晴	5	10	7	8	1.5	1	1	54.0	良	1:37.3	-0.7	4-4-4-3	0.0-37.4	36.6	盛岡	202135090605	B2	movie.html?race_id=202135090605	05445	芝	1600	446	-1	45.0
2021/08/17	曇	9	11	1	1	8.8	4	4	55.0	重	1:15.0	0.7	8-6	0.0-38.8	38.0	盛岡	202135081709	C1	movie.html?race_id=202135081709	05382	ダ	1200	447	5	3.5
2021/08/02	曇	11	12	5	6	1.8	1	3	54.0	良	1:46.6	0.2	3-4-2-2	0.0-38.0	37.9	盛岡	202135080211	区界高原賞	movie.html?race_id=202135080211	05445	芝	1700	442	-4	10.0
2021/07/20	晴	7	12	4	4	2.1	1	1	55.0	良	1:38.1	-0.5	1-1-1-1	0.0-36.4	36.4	盛岡	202135072007	うまレター賞	movie.html?race_id=202135072007	05445	芝	1600	446	3	27.0
2021/07/06	晴	11	11	1	1	3.5	1	2	54.0	稍	0:58.8	0.1	4-6	0.0-35.5	35.2	盛岡	202135070611	姫神賞	movie.html?race_id=202135070611	05382	芝	1000	443	-2	17.5
2021/06/21	曇	5	10	2	2	3.2	2	1	54.0	良	1:31.5	-0.8	1-1-1-1	0.0-41.0	41.0	水沢	202136062105	C2五組	movie.html?race_id=202136062105	05382	ダ	1400	445	-5	27.0
2021/06/07	晴	10	8	8	8	6.0	3	6	54.0	良	1:32.2	1.0	6-7-4-6	0.0-41.1	41.5	水沢	202136060710	リューココリネ賞	movie.html?race_id=202136060710	05577	ダ	1400	450	2	0.0
2021/05/24	曇	8	12	4	4	2.4	2	7	54.0	稍	1:30.7	1.7	11-9-5-6	0.0-39.5	39.1	水沢	202136052408	C1六組	movie.html?race_id=202136052408	05577	ダ	1400	448	26	0.0
2021/04/24	晴	8	14	4	5	59.8	12	9	54.0	良	1:13.6	1.1	11-13	34.8-37.7	37.3	新潟	202104010508	4歳以上1勝クラス	202104010508	01168	ダ	1200	422	-4	0.0
2021/03/21	小雨	9	18	2	4	57.2	14	7	51.0	不	1:11.6	0.7	15-14	34.1-36.8	35.9	中京	202107020409	4歳以上1勝クラス	202107020409	01187	芝	1200	426	-4	0.0
