日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2021/12/25	晴	10	14	8	13	90.1	9	5	63.0	稍	4:48.4	1.8	1-1-2-3	108.0-39.4	14.1	中山	202106050710	中山大障害(J.G1)	202106050710	01120	障	4100	514	2	660.0
2021/12/04	晴	8	13	6	8	29.0	9	4	60.0	良	4:03.0	1.0	2-2-1-1	111.0-40.0	13.6	中山	202106050108	イルミネーションJS(OP)	202106050108	01120	障	3570	512	12	250.0
2021/11/06	晴	5	10	8	9	3.7	2	5	60.0	良	3:42.9	1.8	2-3-2-2	104.0-38.9	13.3	福島	202103020105	障害3歳以上OP	202103020105	01120	障	3350	500	-2	135.0
2021/07/17	晴	4	14	4	5	8.3	4	3	60.0	良	3:45.2	0.6	1-1-1-1	106.0-40.2	13.3	福島	202103010504	障害3歳以上OP	202103010504	01120	障	3380	502	2	340.0
2021/07/03	曇	1	14	6	9	8.6	5	1	60.0	良	2:58.2	-0.2	1-1-1-1	106.0-37.9	13.0	福島	202103010101	障害3歳以上未勝利	202103010101	01120	障	2750	500	-6	790.0
2021/06/05	曇	1	14	2	2	6.6	3	5	60.0	稍	3:26.4	1.9	3-2-3-2	105.0-37.2	13.8	東京	202105030101	障害3歳以上未勝利	202105030101	01120	障	3000	506	8	79.0
2020/11/28	晴	4	12	6	7	13.8	6	4	58.0	良	3:24.2	2.6	6-5-4-4	107.0-38.9	13.6	東京	202005050804	障害3歳以上未勝利	202005050804	01120	障	3000	498	0	120.0
2020/11/07	晴	5	9	8	8	33.5	8	3	58.0	良	3:01.9	0.8	1-1-1-1	105.0-38.5	13.2	福島	202003030305	障害3歳以上未勝利	202003030305	01120	障	2750	498	8	200.0
2020/10/24	雨	1	14	4	6	52.6	9	8	58.0	稍	3:10.9	3.4	7-7-6-6	104.0-38.1	13.4	新潟	202004040501	障害3歳以上未勝利	202004040501	01087	障	2850	490	-6	0.0
2020/08/30	晴	1	14	4	5	35.8	9	10	58.0	良	3:12.7	5.7	4-3-5-7	104.0-37.7	13.5	新潟	202004030601	障害3歳以上未勝利	202004030601	01119	障	2850	496	10	0.0
2020/06/13	雨	6	16	7	14	10.8	5	6	56.0	不	2:14.3	2.1	3-3-4-6	31.3-38.5	40.1	東京	202005030306	3歳未勝利	202005030306	00689	ダ	2100	486	-6	0.0
2020/05/17	晴	3	14	7	11	16.6	6	6	56.0	稍	2:16.3	0.5	3-3-2-1	31.9-38.0	38.5	東京	202005020803	3歳未勝利	202005020803	00689	ダ	2100	492	0	0.0
2020/05/02	晴	3	12	5	6	51.4	8	5	56.0	良	2:15.0	0.4	1-1-1-1	32.1-38.8	39.2	東京	202005020303	3歳未勝利	202005020303	00689	ダ	2100	492	0	51.0
2020/04/11	晴	4	12	8	12	40.1	7	6	56.0	良	1:56.8	1.5	6-6-7-7	37.0-39.3	40.4	中山	202006030504	3歳未勝利	202006030504	00689	ダ	1800	492	-2	0.0
2020/03/28	曇	2	16	3	5	55.7	10	5	53.0	良	1:56.8	0.7	9-9-9-7	36.6-39.8	39.7	中山	202006030102	3歳未勝利	202006030102	01184	ダ	1800	494	6	51.0
2020/03/15	晴	3	16	8	16	115.3	13	11	56.0	不	1:56.0	2.1	16-14-14-11	36.8-38.3	39.4	中山	202006020603	3歳未勝利	202006020603	01169	ダ	1800	488	-8	0.0
2020/02/15	晴	3	16	7	14	72.2	10	12	56.0	良	1:40.9	2.5	5-6	35.1-38.0	39.9	東京	202005010503	3歳未勝利	202005010503	01169	ダ	1600	496	8	0.0
2019/10/27	曇	3	13	5	7	23.1	7	12	55.0	稍	1:41.9	3.0	3-3	35.4-37.6	40.2	東京	201905040903	2歳未勝利	201905040903	01085	ダ	1600	488	10	0.0
2019/10/06	曇	5	11	4	4	22.5	4	7	55.0	良	2:06.4	1.1	1-1-1	38.7-33.8	34.9	東京	201905040205	2歳新馬	201905040205	01085	芝	2000	478	0	0.0
