着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1		1	4.2	2.0	000a014237	セ	6			57.0	68.12	0			05509	05611	a0014c	0.0	2019H1120805
2		4	9.1	4.0	000a0141ec	セ	5			57.0		クビ			05533	05611	a0014d	0.0	2019H1120805
3		14	1.8	1.0	000a014adc	セ	3			53.0		アタマ			05454	05576	a001c2	0.0	2019H1120805
4		3	18.5	5.0	000a013b2d	セ	7			57.0		1/2			05529	a0394	a000f7	0.0	2019H1120805
5		11	49.9	7.0	000a014aea	セ	5			57.0		1/2			a036f	05611	a001c4	0.0	2019H1120805
6		9	191.9	11.0	000a01454f	セ	6			57.0		クビ			05271	05520	a001cb	0.0	2019H1120805
7		2	75.4	9.0	000a013b31	セ	7			57.0		1/2			05366	05611	a000fb	0.0	2019H1120805
8		7	4.7	3.0	2015102377	牡	4			57.0		1/2			00875	00438	619800	0.0	2019H1120805
9		10	45.4	6.0	000a013b25	セ	7			57.0		3/4			a0408	05676	a000f3	0.0	2019H1120805
10		5	71.2	8.0	000a014535	セ	6			57.0		1/2			05570	05520	a00182	0.0	2019H1120805
11		8	410.9	12.0	000a0141e0	セ	6			57.0		1.1/4			a0388	05611	a0014b	0.0	2019H1120805
12		12	130.7	10.0	000a014ae4	セ	4			57.0		1.1/2			a02a9	05676	a001c3	0.0	2019H1120805
取		6	---		000a01424b	セ	7			57.0					05520	a0398	a00153	0.0	2019H1120805
取		13	---		000a014b36	牝	7			55.5					05568	a03a9	a001cc	0.0	2019H1120805
1		9	13.4	5.0	2016104422	牡	3			56.5	93.25	0			05271	01061	398002	0.0	2019H1120807
2		4	5.2	3.0	000a014543	セ	4			57.0		1/2			05509	05611	a0017f	0.0	2019H1120807
3		1	2.7	1.0	000a013b27	セ	7			57.0		1.1/4			05454	05576	a000f4	0.0	2019H1120807
4		10	5.6	4.0	2015104765	牝	4			55.5		クビ			05339	01017	172002	0.0	2019H1120807
5		3	23.1	7.0	2014105258	牡	5			57.0		クビ			05575	01071	808800	0.0	2019H1120807
6		8	485.1	10.0	000a014afa	セ	7			57.0		アタマ			a036f	05649	a001c8	0.0	2019H1120807
7		2	2.9	2.0	2015104688	牡	4			57.0		1			05585	01002	506800	0.0	2019H1120807
8		5	184.8	8.0	000a014b1b	セ	4			57.0		1			05366	00840	a001cd	0.0	2019H1120807
9		6	20.8	6.0	000a014b1d	セ	4			57.0		アタマ			05533	05433	a001ce	0.0	2019H1120807
10		7	280.4	9.0	000a014b1e	セ	5			57.0		4			a034a	a0394	a001cf	0.0	2019H1120807
1		3	1.8	1.0	000a014237	セ	6			57.0	68.26	0.0			05509	05611	a0014c	0.0	2019H1042806
2		5	6.8	3.0	000a014535	セ	6			57.0	68.33				05570	05520	a00182	0.0	2019H1042806
3		4	28.3	5.0	000a01424b	セ	7			57.0	68.39				a036f	a0398	a00153	0.0	2019H1042806
4		1	2.7	2.0	000a01452e	セ	7			57.0	68.61				05529	a03b4	a00181	0.0	2019H1042806
5		8	65.6	7.0	000a014242	セ	6			57.0					a036a	00nan	00nan	0.0	2019H1042806
6		10	10.5	4.0	2013105736	牝	6			55.5	68.97				00666	01008	931033	0.0	2019H1042806
7		7	69.4	8.0	000a014241	セ	6			57.0	69.22				05533	00nan	00nan	0.0	2019H1042806
8		9	119.9	9.0	000a014558	牝	6			55.5	69.33				a03f1	00nan	00nan	0.0	2019H1042806
9		6	31.0	6.0	000a01453c	セ	6			57.0	70.4				05520	00nan	00nan	0.0	2019H1042806
取		2	---		000a013b2d	セ	7			57.0					05454	a0394	a000f7	0.0	2019H1042806
1		2	5.5	3.0	2015104063	牡	4			57.0	144.77	0			05509	01103	506800	0.0	2019H1120804
2		11	5.3	2.0	2015105046	牝	4			55.5		3.1/2			05271	01092	226800	0.0	2019H1120804
3		1	2.0	1.0	000a013ed4	セ	5			57.0		クビ			05454	05433	a00148	0.0	2019H1120804
4		10	6.1	4.0	2014106191	牝	5			55.5		1/2			05575	00362	034009	0.0	2019H1120804
5		6	126.4	10.0	000a014b25	セ	5			57.0		2.1/2			05464	a0382	a001d1	0.0	2019H1120804
6		9	187.2	13.0	000a014b28	牡	5			57.0		3/4			a036f	a0398	a001d2	0.0	2019H1120804
7		12	188.2	14.0	000a0149ff	牝	6			55.5		クビ			05547	05682	a001ba	0.0	2019H1120804
8		4	74.4	6.0	000a0141fd	セ	7			57.0		3			a0388	05577	a000f5	0.0	2019H1120804
9		5	93.5	9.0	000a013f26	セ	4			57.0		1.3/4			00875	05665	a001c6	0.0	2019H1120804
10		8	176.5	12.0	000a013b36	セ	7			57.0		1/2			05520	05576	a000ff	0.0	2019H1120804
11		7	76.4	8.0	000a01415f	セ	6			57.0		1			05307	a038e	a00138	0.0	2019H1120804
12		13	7.0	5.0	000a014361	牡	3			55.0		1/2			05366	05518	a00073	0.0	2019H1120804
13		3	46.8	6.0	000a014b22	セ	4			57.0		1/2			a03fb	a02fe	a001d0	0.0	2019H1120804
14		14	155.3	11.0	000a0143ae	牡	3			55.0		4			a02c7	05518	a0019c	0.0	2019H1120804
1		1	3.3	1.0	2014100222	牡	5			57.0	120.52	0			01085	01048	494800	0.0	2019H1120808
2		7	3.8	3.0	000a014346	牝	4			55.5		アタマ			05366	05518	a0006e	0.0	2019H1120808
3		2	4.0	4.0	000a014af6	セ	5			57.0		1/2			a036f	05577	a001c7	0.0	2019H1120808
4		6	3.6	2.0	000a014523	セ	5			57.0		1.1/4			05529	a0394	a00180	0.0	2019H1120808
5		8	29.8	7.0	000a014b3f	牝	3			54.0		1/2			05376	05128	214030	0.0	2019H1120808
6		4	12.2	5.0	000a0141fb	セ	5			57.0		1/2			05454	a0394	a00141	0.0	2019H1120808
7		5	65.3	8.0	000a014524	セ	5			57.0		3/4			05585	a0394	a00118	0.0	2019H1120808
8		3	24.9	6.0	000a013b1e	セ	6			57.0		3.1/2			05533	05433	a000f0	0.0	2019H1120808
1		1	---	1.0	000a013ed4	セ	5			57.0	146.0	0.0			05454	05433	a00148	0.0	2019H1a00c08
2		8	---	7.0	000a014af6	セ	5			57.0					a036f	05577	a001c7	0.0	2019H1a00c08
3		6	---	3.0	000a014524	セ	5			57.0					05509	a0394	a00118	0.0	2019H1a00c08
4		4	---	2.0	000a013940	セ	6			57.0					05465	05643	a000d6	0.0	2019H1a00c08
5		2	---	4.0	000a0141fb	セ	5			57.0					05520	a0394	a00141	0.0	2019H1a00c08
7		3	---	8.0	000a013b1e	セ	6			57.0					05533	05433	a000f0	0.0	2019H1a00c08
8		7	---	6.0	2015104624	牡	4			57.0	148.76				05286	00nan	00nan	0.0	2019H1a00c08
9		5	---	5.0	000a013b36	セ	7			57.0					05494	05576	a000ff	0.0	2019H1a00c08
