着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1		23	8.7	3	000a0149f3	セ	4			52.0	204.76	0			05416	a03f1	a001c0	0.0	2019G4110507
2		12	16.7	7	000a01415f	セ	6			54.0		アタマ+ハナ			05307	a038e	a00138	0.0	2019G4110507
3		20	22.7	9	000a014ab6	牡	3			52.5		ハナ			a02c7	05518	a0006e	0.0	2019G4110507
4(降)		3	14.1	5	000a014ac0	セ	4			55.5		2位降			00875	a0317	a0014a	0.0	2019G4110507
5		18	27.4	11	000a014ab3	セ	5			53.5		1/2			a03d6	a03d4	a001b3	0.0	2019G4110507
6		2	3.2	1	2015104773	牡	4			56.0		クビ			05585	01110	486800	0.0	2019G4110507
7		11	10.4	4	000a0140cb	セ	5			54.0		アタマ			05547	a0324	a00071	0.0	2019G4110507
8		1	16.2	6	000a014019	セ	4			57.5		アタマ			05495	a030d	242800	0.0	2019G4110507
9		21	200.9	21	000a014ac7	セ	5			52.5		1/2			05306	a03b4	a001b8	0.0	2019G4110507
10		15	24.4	10	000a014346	牝	4			53.5		1.1/2			05366	05518	a0006e	0.0	2019G4110507
11		10	68.3	17	000a01346b	セ	6			55.0		アタマ			05529	a0317	a001b9	0.0	2019G4110507
12		17	221.6	22	000a0140c7	牡	6			53.5		アタマ			a027f	a032d	a001bb	0.0	2019G4110507
13		19	5.4	2	000a0149d3	牡	3			52.5		アタマ			05509	a0327	013031	0.0	2019G4110507
14		4	62.9	16	000a01421e	牡	5			55.5		アタマ			a030f	a03c9	a001a7	0.0	2019G4110507
15		6	69.9	19	000a014082	牡	4			55.0		アタマ			a02e9	05518	a00073	0.0	2019G4110507
16		13	31.4	12	000a0149df	牡	4			54.0		1/2			05374	05634	a001aa	0.0	2019G4110507
17		22	194.6	20	000a0149f6	牡	4			52.0		アタマ			a0369	a0387	a001ac	0.0	2019G4110507
18		7	60.3	15	000a01418c	牡	4			55.0		1.1/4			05520	a0317	a0014a	0.0	2019G4110507
19		5	36.8	13	000a014ac5	牡	4			55.5		アタマ			05446	a03ae	a001b7	0.0	2019G4110507
20		24	69.4	18	000a0140b9	牝	5			52.0		3/4			05528	a0324	a00132	0.0	2019G4110507
21		16	345.4	24	000a01406d	セ	4			53.5		1			05486	a0327	a001a7	0.0	2019G4110507
22		14	19.0	8	000a014ab7	牡	4			53.5		クビ			a0353	a0317	a00174	0.0	2019G4110507
23		8	37.3	14	000a0149de	セ	6			55.0		2.1/2			00895	a03a9	a00137	0.0	2019G4110507
24		9	284.1	23	000a013fb0	セ	4			55.0		大			05407	a0327	a001a7	0.0	2019G4110507
1		14	---	2	000a014346	牝	4			57.0	121.82	0			05366	05518	a0006e	0.0	2019G4a00a08
2		15	---	1	000a015f3c	牝	5			57.0		1			05158	a03cb	a001f6	0.0	2019G4a00a08
3		1	---	4	Hartnell	セ	8			59.0		アタマ			0ボウマン	0カミング	00nan	0.0	2019G4a00a08
4		9	---	12	000a0144b4	セ	7			59.0		アタマ			05510	a0324	a00172	0.0	2019G4a00a08
5		11	---	6	000a0144b8	牡	4			59.0		2			a03e7	a0327	a00176	0.0	2019G4a00a08
6		8	---	3	000a014093	セ	5			59.0		アタマ			05520	a0324	a00130	0.0	2019G4a00a08
7		5	61.0	16	2011105898	牡	8			59.0		1.1/2			a03ee	00362	382004	0.0	2019G4a00a08
8		6	18.0	7	2012104508	牡	7			59.0		1/2			05547	01117	486800	0.0	2019G4a00a08
9		3	---	5	Humidor	セ	7			59.0		アタマ			00レーン	00Cマー	00nan	0.0	2019G4a00a08
10		16	---	8	Aristia	牝	4			56.5		3/4			0ウィリア	0エラート	00nan	0.0	2019G4a00a08
11		2	---	14	000a012ddd	セ	8			59.0		1/2			a0353	a03cf	a001b0	0.0	2019G4a00a08
12		7	---	10	000a013320	セ	7			59.0		アタマ			a03ea	a0327	a0017e	0.0	2019G4a00a08
13		12	---	10	Nights Watch	セ	6			59.0		アタマ			0オリヴァ	0ウォーラ	00nan	0.0	2019G4a00a08
14		10	---	14	So Si Bon	セ	6			59.0		4.1/4			00ノレン	0Dヘイズ	00nan	0.0	2019G4a00a08
15		4	---	12	Debt Agent	セ	7			59.0		1.1/2			00ロッド	0コンラン	00nan	0.0	2019G4a00a08
16		13	---	9	Cape Of Good Hope	牡	3			57.5		1			00ザーラ	0Dヘイズ	00nan	0.0	2019G4a00a08
