着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
3		6	---	1.0	000a01321e	セ	6			57.0		0.0			a0306	a0369	a00199	0.0	2019J0033002
8		7	---	11.0	000a015593	セ	6			57.0					a03ca	a0341	a00199	0.0	2019J0033002
10		2	29.0	7.0	2012104314	セ	7			57.0					05509	01059	310007	0.0	2019J0033002
1		3	2.6	1.0	000a013013	セ	7			57.0	70.75	0			a03a5	a036b	a00109	0.0	2019J0033006
2		9	12.1	5.0	2014110060	牡	5			57.0		1.1/2			00666	00427	265033	0.0	2019J0033006
3		2	2.7	2.0	000a013d9e	牡	6			57.0		1/2			a0361	a036c	a0010a	0.0	2019J0033006
4		4	5.2	3.0	000a0143b3	牡	4			57.0		1.1/4			a0379	a0357	a0015d	0.0	2019J0033006
5		5	6.8	4.0	000a014404	セ	5			57.0		1			a0341	a0369	a00162	0.0	2019J0033006
6		10	67.3	8.0	000a014459	セ	8			57.0		2			05509	a03a4	a00164	0.0	2019J0033006
7		7	48.7	7.0	000a01446e	セ	4			57.0		1.1/2			05518	a03a6	a00166	0.0	2019J0033006
8		6	82.4	9.0	000a01445d	牡	5			57.0		1.3/4			05504	a033e	a00167	0.0	2019J0033006
9		8	23.6	6.0	000a014468	牡	4			57.0		5			05531	a03a5	a00165	0.0	2019J0033006
1		7	1.2	1.0	2015104961	牝	4			55.0	106.78	0			05339	00399	506800	0.0	2019J0033007
2		4	22.5	4.0	2013106007	牝	6			55.0		1.1/4			05504	01061	006030	0.0	2019J0033007
3		6	99.9	9.0	000a01442f	セ	6			57.0		1/2			a031f	a0349	a000cf	0.0	2019J0033007
4		3	12.8	3.0	2014106191	牝	5			55.0		5			05509	00362	034009	0.0	2019J0033007
5		12	40.7	7.0	000a013fe0	牡	4			57.0		アタマ			00875	00970	a00159	0.0	2019J0033007
6		1	68.5	8.0	000a0141fd	セ	7			57.0		4			05454	05577	a000f5	0.0	2019J0033007
7		11	104.6	10.0	000a013fb9	牡	5			57.0		アタマ			05575	a039b	a00156	0.0	2019J0033007
8		5	316.6	13.0	000a014447	セ	4			57.0		1			a0385	a033f	a00168	0.0	2019J0033007
9		13	25.2	5.0	000a013fdf	牡	4			57.0		1			05495	a030d	242800	0.0	2019J0033007
10		10	146.1	11.0	000a01442c	牡	4			57.0		クビ			a037d	a033f	a00165	0.0	2019J0033007
11		8	26.1	6.0	000a0143fa	牝	4			55.0		3/4			05366	05518	a0006f	0.0	2019J0033007
12		9	255.7	12.0	000a01444a	セ	5			57.0		2.1/2			a033e	05016	242800	0.0	2019J0033007
13		2	6.1	2.0	000a013d83	セ	5			57.0		ハナ			05271	05016	242800	0.0	2019J0033007
1		2	3.0	2.0	000a014209	牡	4			56.5	147.17	0			05495	a030d	242800	0.0	2019J0033008
2		1	6.2	4.0	2012104759	牡	7			57.0		1.1/2			05529	01061	006030	0.0	2019J0033008
3		7	5.1	3.0	2014106083	牡	5			57.0		1/2			05509	01087	887800	0.0	2019J0033008
4		5	159.8	8.0	000a014082	牡	4			56.5		9			a02c7	05518	a00073	0.0	2019J0033008
5		3	6.8	5.0	000a014346	牝	4			54.5		ハナ			05366	05518	a0006e	0.0	2019J0033008
6		6	2.9	1.0	2014106201	牡	5			57.0		2.1/2			05339	00386	486800	0.0	2019J0033008
7		4	19.1	6.0	000a012ef5	牡	7			57.0		1.3/4			05271	05016	242800	0.0	2019J0033008
8		8	58.4	7.0	000a013a54	セ	7			57.0		2.1/2			a0306	a0319	a0010e	0.0	2019J0033008
1		12	2.8	1.0	000a013a06	牡	5			57.0	123.87	0			05271	05016	242800	0.0	2019J0033009
2		7	73.3	8.0	000a0143da	牡	4			57.0		ハナ			05575	a0345	a0015c	0.0	2019J0033009
3		1	16.2	7.0	000a0139c6	牡	6			57.0		3			a03a5	a0353	a00114	0.0	2019J0033009
4		6	96.1	9.0	2014190002	牡	5			57.0		1/2			a02ba	05475	339803	0.0	2019J0033009
5		4	14.8	6.0	000a01441f	牡	4			57.0		アタマ			a0313	a0331	a00163	0.0	2019J0033009
6		10	9.8	5.0	2014106077	牡	5			57.0		1.3/4			a0361	00982	a00158	0.0	2019J0033009
7		3	5.0	3.0	000a013d7f	セ	7			57.0		2.1/2			a02d6	05500	a00103	0.0	2019J0033009
8		5	7.8	4.0	000a0143b1	牡	6			57.0		アタマ			05007	a035b	a00105	0.0	2019J0033009
9		8	185.5	12.0	000a0143c3	牡	4			57.0		クビ			a0386	a0345	a0015c	0.0	2019J0033009
10		9	109.4	10.0	000a014422	セ	5			57.0		1.1/4			a03b4	a036e	a0016a	0.0	2019J0033009
11		13	133.4	11.0	000a014425	牡	5			57.0		6			05433	a03a8	a00169	0.0	2019J0033009
12		2	3.4	2.0	000a0143f9	セ	5			57.0		大			05504	a0345	a00161	0.0	2019J0033009
取		11	---		2013104055	牡	6			57.0					05509	01157	083006	0.0	2019J0033009
