着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1		7	---		Bricks And Mortar	牡	5			56.0		0.0			0Iオルテ	Chad C B	00nan	0.0	2019A4a00111
2		1	---	7.0	000a014346					50.5					a02c7	00nan	00nan	0.0	2019A4a00111
3		8	---		Delta Prince	牡	6			56.0					デットーリ	James Je	00nan	0.0	2019A4a00111
4		9	---		Catapult	牡	6			56.0					Joel Ros	John W S	00nan	0.0	2019A4a00111
5		3	---	4.0	000a01b4c7	セ	5			53.0					05415	00982	00nan	0.0	2019A4a00111
6		2	---	1.0	2014106077	牡	5			56.0					a0361	00nan	00nan	0.0	2019A4a00111
7		5	---		Next Shares	セ	6			56.0					0ガファリ	Amy Doll	00nan	0.0	2019A4a00111
8		10	---		Dubby Dubbie	セ	4			56.0					Luca Pan	Robert B	00nan	0.0	2019A4a00111
9		4	10.0	5.0	2014105785	牝	5			50.5					a035b	01115	226800.0	0.0	2019A4a00111
10		6	---		Fahan Mura	牝	5			54.0					Edwin A	Vladimir	00nan	0.0	2019A4a00111
