waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018106905	ヨッシャー			a0395	永井孝典	a029e	田村彰啓	428	0
2	2	2018101890	ビーザベスト			a0489	佐々木世	05691	新子雅司	461	-2
3	3	2018103218	ワンナイトスタンド			05567	大柿一真	a028b	長南和宏	473	-1
4	4	2018110034	ハイクォーツ			a01b1	廣瀬航	05268	溝橋利喜	470	0
5	5	2018100271	ダブルテイク			a0488	大山龍太	05702	盛本信春	471	2
5	6	2018103398	キタノテイルズ			a0259	高畑皓一	05574	大塚信次	394	4
6	7	2018102104	ジョウショーキウン			05522	井上幹太	a02c0	雑賀伸一	412	-2
6	8	2018100462	アンスリウムシンヤ			05597	鴨宮祥行	05266	田中道夫	408	-2
7	9	2018102610	ムグンファ			05474	竹村達也	05605	徳本慶一	440	11
7	10	2018102690	ウーマナイザー			05390	吉村智洋	05707	諏訪貴正	469	5
8	11	2018102459	カリョウビンガ			05530	杉浦健太	a0221	保利幸作	435	10
8	12	2018105858	ウインアミティエ			05544	田野豊三	05427	稻田彰宏	489	1
