waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018102525	ロゼヴィヴァーチェ			a02d9	高橋昭平	a01ae	佐藤壽	435	-1
2	2	2018103515	カンティーユ			05420	真島大輔	05625	荒山勝徳	477	4
3	3	2018105863	ココヒナショータ			05559	藤田凌	a02dc	中道啓二	497	8
3	4	2015100725	マイネルビーラヴド			05553	保園翔也	a01b0	栗田泰昌	481	-1
4	5	2014102798	ファーストペガサス			05455	町田直希	05655	蛯名雄太	462	-2
4	6	2018100800	リファーブル			a0277	千田洋	a01a6	柏木一夫	398	-2
5	7	2016105194	ジェイコブ			05539	早田功駿	05667	渡辺和雄	496	-1
5	8	2018102885	カフェリリー			05540	達城龍次	a0279	納谷和玖	491	-11
6	9	2016105112	チャームフォラック			a01d4	東原悠善	a01e7	井上弘之	485	31
6	10	2017100088	ツクバマサカド			a021f	石川駿介	05655	蛯名雄太	484	-6
7	11	2018100066	ビトエノスター			05524	笹川翼	a021a	久保田信	433	-2
7	12	2015101263	サンワラワラ			05380	矢野貴之	05672	朝倉実	511	-2
8	13	2015101154	マラキア			05352	石崎駿	a01b0	栗田泰昌	494	5
8	14	2015103328	オオイリ			00817	的場文男	05503	上杉昌宏	506	0
