日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/04/07	晴	7	12	1	1	29.7	5	6	56.0	良	1:32.2	0.6	3-3-3-3	0.0-40.3	40.5	園田	202250040707	C1	202250040707	05597	鴨宮祥行	ダ	1400	486	-2	0.0
2022/03/17	曇	9	10	5	5	46.8	6	3	56.0	良	1:31.5	1.0	3-3-3-3	0.0-38.2	38.7	園田	202250031709	C1二	202250031709	05597	鴨宮祥行	ダ	1400	488	-3	22.5
2022/03/02	曇	12	11	7	9	50.1	10	10	54.0	重	1:34.6	2.0	11-9-8-10	0.0-39.4	40.6	園田	202250030212	C1	202250030212	a048a	長尾翼玖	ダ	1400	491	-3	0.0
2022/02/10	曇	7	12	3	3	7.6	4	9	56.0	良	1:33.6	1.4	6-7-8-8	0.0-38.0	38.5	姫路	202251021007	C1二	202251021007	05597	鴨宮祥行	ダ	1400	494	5	0.0
2022/01/27	曇	9	12	7	9	12.4	6	5	56.0	良	1:33.4	0.7	6-6-4-5	0.0-38.3	38.9	姫路	202251012709	C1一	202251012709	05545	山本咲希	ダ	1400	489	-1	8.0
2022/01/13	晴	8	12	7	10	15.3	6	4	56.0	良	1:33.3	0.1	2-2-2-3	0.0-39.5	39.5	姫路	202251011308	C1	202251011308	05597	鴨宮祥行	ダ	1400	490	5	12.0
2021/12/21	晴	8	9	2	2	14.6	3	4	57.0	稍	1:33.1	1.8	4-4-4-4	0.0-38.7	40.2	園田	202150122108	C2一	202150122108	05597	鴨宮祥行	ダ	1400	485	0	9.0
2021/11/30	晴	7	9	2	2	23.4	4	1	56.0	良	1:33.5	-0.4	9-9-5-5	0.0-38.6	37.7	園田	202150113007	C2二	202150113007	05597	鴨宮祥行	ダ	1400	485	2	60.0
2021/11/18	晴	9	10	6	6	7.4	4	9	56.0	良	1:34.6	0.7	8-7-7-8	0.0-39.2	39.3	園田	202150111809	C2一	202150111809	05597	鴨宮祥行	ダ	1400	483	4	0.0
2021/11/04	晴	8	11	7	10	16.3	5	2	56.0	良	1:32.0	0.6	8-8-7-4	0.0-40.2	39.7	園田	202150110408	C2二	202150110408	05597	鴨宮祥行	ダ	1400	479	3	24.0
2021/10/20	晴	6	12	6	8	38.7	7	3	56.0	良	1:33.4	1.2	5-5-3-3	0.0-39.9	40.8	園田	202150102006	C2二	202150102006	05597	鴨宮祥行	ダ	1400	476	-4	15.0
2021/10/06	曇	6	10	1	1	8.6	6	4	56.0	良	1:33.8	0.3	4-4-4-2	0.0-39.5	39.6	園田	202150100606	C2四	202150100606	05597	鴨宮祥行	ダ	1400	480	1	9.0
2021/09/16	曇	8	10	4	4	30.4	8	8	55.0	稍	1:33.1	1.4	2-2-2-4	0.0-40.8	42.2	園田	202150091608	C2二	202150091608	05597	鴨宮祥行	ダ	1400	479	4	0.0
2021/08/19	曇	12	10	2	2	7.2	4	10	55.0	不	1:35.5	4.2	6-6-7-9	0.0-39.2	42.6	園田	202150081912	C2二	202150081912	05597	鴨宮祥行	ダ	1400	475	3	0.0
2021/07/24	晴	4	15	4	6	154.0	14	14	56.0	良	2:00.1	6.7	5-4-13-14	36.8-38.7	44.1	新潟	202104030104	3歳未勝利	202104030104	01128	川須栄彦	ダ	1800	472	2	0.0
2021/04/03	曇	3	16	8	15	32.2	9	6	56.0	良	1:27.2	1.2	11-10	35.3-38.3	38.6	阪神	202109020303	3歳未勝利	202109020303	01128	川須栄彦	ダ	1400	470	-4	0.0
2021/03/13	曇	3	9	4	4	5.0	3	5	56.0	不	1:56.0	1.8	1-1-1-1	37.7-38.9	40.7	阪神	202109010903	3歳未勝利	202109010903	01128	川須栄彦	ダ	1800	474	-6	51.0
2021/02/27	晴	3	16	1	1	93.3	11	7	56.0	良	1:27.6	1.5	15-14	35.2-38.7	37.9	阪神	202109010503	3歳未勝利	202109010503	01128	川須栄彦	ダ	1400	480	0	0.0
