日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/01/18	晴	9	12	8	12	121.9	11	7	56.0	良	1:38.8	1.9	8-10-11-10	30.8-40.2	39.6	浦和	202242011809	C1六	202242011809	05540	達城龍次	ダ	1500	464	7	0.0
2022/01/03	晴	8	12	2	2	245.0	12	11	56.0	良	1:32.5	1.3	9-10-10-10	38.4-40.9	40.6	川崎	202245010308	恵比寿天賞	202245010308	05540	達城龍次	ダ	1400	457	-8	0.0
2021/12/21	晴	9	11	2	2	82.6	10	8	56.0	良	1:31.8	2.2	10-11-11-10	37.2-39.0	39.2	浦和	202142122109	なし・くりの特産地東	202142122109	05540	達城龍次	ダ	1400	465	0	0.0
2021/11/23	晴	8	12	8	11	194.6	12	10	56.0	重	1:32.1	1.8	11-12-11-11	37.3-39.5	39.8	浦和	202142112308	埼玉県肉用牛経営者協	202142112308	05540	達城龍次	ダ	1400	465	0	0.0
2021/10/31	雨	7	14	5	7	175.3	14	13	56.0	重	1:16.9	2.3	13-13	35.7-38.9	39.4	大井	202144103107	騎手候補生募集賞	202144103107	05397	吉留孝司	ダ	1200	465	-3	0.0
2021/10/21	曇	9	12	4	4	210.0	11	9	56.0	稍	1:30.8	2.4	10-10-10-9	37.4-38.1	38.8	浦和	202142102109	C1六	202142102109	05540	達城龍次	ダ	1400	468	3	0.0
2021/09/22	晴	9	12	5	5	116.6	10	7	55.0	良	1:38.0	1.8	10-10-12-10	30.7-40.2	39.6	浦和	202142092209	梨の郷蓮田賞	202142092209	05549	張田昂	ダ	1500	465	1	0.0
2021/08/23	曇	6	11	4	4	53.0	10	5	56.0	稍	1:39.3	1.7	9-9-8-7	31.1-40.3	40.2	浦和	202142082306	特選	202142082306	05540	達城龍次	ダ	1500	464	0	14.0
2021/07/22	晴	6	9	5	5	33.5	6	8	56.0	良	1:39.0	1.9	7-6-7-8	31.6-39.6	40.3	浦和	202142072206	特選	202142072206	05540	達城龍次	ダ	1500	464	12	0.0
2021/04/01	晴	7	12	4	4	16.7	6	11	56.0	稍	1:33.7	4.0	11-11-9-10	37.5-38.8	41.2	浦和	202142040107	ツインゴールド特別	202142040107	05595	福原杏	ダ	1400	452	7	0.0
2021/02/24	晴	6	9	8	8	23.5	4	5	56.0	良	1:39.2	1.3	5-5-4-7	30.6-40.0	40.6	浦和	202142022406	若盛特別	202142022406	05540	達城龍次	ダ	1500	445	-7	25.0
2021/02/01	曇	6	7	7	7	17.5	5	5	56.0	重	1:40.4	2.2	4-5-6-6	32.0-38.5	40.3	浦和	202142020106	若鷹特別	202142020106	05540	達城龍次	ダ	1500	452	-8	25.0
2021/01/06	曇	6	11	8	12	8.7	4	5	56.0	良	1:38.7	1.0	5-5-5-6	31.6-39.3	39.1	浦和	202142010606	若水特別	202142010606	05540	達城龍次	ダ	1500	460	-6	25.0
2020/12/22	晴	10	11	4	4	18.1	3	5	55.0	良	1:38.4	1.9	11-11-8-6	31.3-38.8	38.5	浦和	202042122210	浦和ジュニアチャンピ	202042122210	05540	達城龍次	ダ	1500	466	19	50.0
2020/09/23	雨	2	12	8	11	13.9	5	1	54.0	稍	1:30.9	-0.1	2-2-1-1	39.2-38.6	38.6	浦和	202042092302	2歳二	202042092302	05342	森泰斗	ダ	1400	447	-5	170.0
2020/07/03	曇	2	5	1	1	2.5	2	2	54.0	稍	0:49.3	2.0	2-2	34.4-35.4	37.1	浦和	202042070302	ドリームチャレンジ	202042070302	05342	森泰斗	ダ	800	452	0	101.5
