waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018100373	アップストリーム	牝4	53.0	01150	石川	01038	手塚		
1	2	2017101804	サヴァイヴ	牡5	54.0	01176	亀田	01110	清水久		
2	3	2019105545	ルージュラテール	牝3	52.0	01163	坂井	01075	矢作		
2	4	2016102080	ショーヒデキラ	牡6	55.0	01092	津村	01026	鈴木伸		
3	5	2018105056	ジュリアバローズ	牝4	53.0	01014	福永	01070	堀		
3	6	2018102148	マイネルダグラス	牡4	54.0	05212	Ｍデムーロ	01020	相沢		
4	7	2017100041	チアチアクラシカ	牝5	53.0	00733	吉田豊	01187	西田		
4	8	2019104844	アオイモエ	牝3	51.0	01179	菅原明	01153	中舘		
5	9	2019105394	ママコチャ	牝3	52.0	01126	松山	01071	池江		
5	10	2018106426	ニシノオイカゼ	牡4	54.0	00422	内田博	01089	武市		
6	11	2018104643	フォティノース	牝4	52.0	01130	高倉	01157	杉山晴		
6	12	2018105308	ジャンカズマ	牡4	54.0	00660	横山典	01164	安田翔		
7	13	2017101772	ヤマニンガラッシア	牡5	54.0	a036f	ホー	01182	辻		
7	14	2016104368	アルディテッツァ	牡6	53.0	01122	三浦	01154	橋口		
7	15	2019105637	ヴァモスロード	牡3	53.0	00732	幸	01028	西園正		
8	16	2018105311	アンセーニュ	牝4	52.0	05386	戸崎圭	01146	奥村豊		
8	17	2015106165	アトミカ	牝7	52.0	01193	今村	01104	笹田		
8	18	2018104757	ジュノー	牡4	55.0	01154	松若	01002	音無		
