waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018105824	ホウオウイクセル	牝4	55.0	01077	石橋脩	01118	高柳瑞		
1	2	2017105640	レッドフラヴィア	牝5	54.0	01092	津村	01082	平田		
2	3	2015104909	ダノンマジェスティ	牡7	56.0	01174	岩田望	01002	音無		
2	4	2016100763	コスモカレンドゥラ	牡6	56.0	01163	坂井	01162	田中博		
3	5	2016104672	レッドサイオン	セ6	56.0	01150	石川	01191	蛯名正		
3	6	2018105830	クールキャット	牝4	55.0	01180	団野	01145	奥村武		
4	7	2018101617	ウインアグライア	牝4	54.0	01169	武藤	01143	和田雄		
4	8	2018105215	イクスプロージョン	牡4	56.0	01018	和田竜	01157	杉山晴		
5	9	2016104762	プライドランド	牡6	56.0	a036f	ホー	01117	高野		
5	10	2018102657	キングストンボーイ	牡4	56.0	05386	戸崎圭	01097	鹿戸		
6	11	2018105167	グレートマジシャン	牡4	56.0	01014	福永	01175	宮田		
6	12	2014100063	プレシャスブルー	牡8	56.0	05212	Ｍデムーロ	01020	相沢		
7	13	2016103387	ナイママ	牡6	56.0	01009	柴田大	01064	武藤		
7	14	2018104885	アスコルターレ	牡4	56.0	01102	北村友	01148	西村		
7	15	2018102020	ヤマニンサンパ	牡4	56.0	01088	川田	01151	斉藤崇		
8	16	2018105277	グラティアス	牡4	56.0	01126	松山	01175	宮田		
8	17	2016102273	モンブランテソーロ	牡6	56.0	01179	菅原明	01162	田中博		
8	18	2016104563	ヴァンランディ	牡6	56.0	01135	杉原	01147	武井		
