waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019100237	マイバンビーナ			05286	服部茂史	a0372	佐々木国	454	-6
2	2	2019101731	カントリードーロ			05411	桑村真明	05311	角川秀樹	440	0
3	3	2019106534	ハッコウクィーン			05088	馬渕繁治	05460	佐藤英明	436	-12
4	4	2019105880	ナイフレスト			05492	阿部龍	a02a1	安田武広	418	4
5	5	2019103690	アズールスフィア			05389	岩橋勇二	05706	川島洋人	414	6
5	6	2019109013	コンチドリーム			05502	松井伸也	05108	桧森邦夫	478	2
6	7	2019105595	ヨシノローズ			05578	落合玄太	05108	桧森邦夫	454	0
6	8	2019106993	ヌーベルアージュ			05545	山本咲希	05509	米川昇	394	-4
7	9	2019109018	トマトヒメ			05477	黒澤愛斗	a03d6	森山雄大	396	-2
7	10	2019100381	アテナ			05592	小野楓馬	05688	小野望	486	-6
8	11	2019105581	エムオースイート			05091	五十嵐冬	05706	川島洋人	448	-4
8	12	2019100116	ベルイルアンメール			05089	宮崎光行	05630	田中淳司	428	-4
