rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		ヴィクトリアグラス	牝5	54.0		中田貴士	1:33.3		1-1-1-1	39.8	3.5	2	411	6		坂本和也		村田紀次	50.0
2	5	5		アービルビエント	セ6	56.0		下原理	1:33.7	2.1/2	2-2-2-2	40.1	16.0	4	513	0		平松徳彦		柴原栄	20.0
3	6	6		フジノラビット	牝6	54.0		田中学	1:34.2	3.0	3-3-3-3	40.5	3.6	3	435	-1		徳本慶一		廣藤圭祐	12.5
4	2	2		ヨドノウイング	牡5	56.0		吉村智洋	1:34.3	3/4	4-4-4-4	40.5	1.8	1	464	-3		森澤友貴		海原聖一	7.5
5	1	1		ペイバスク	牝4	54.0		山田雄大	1:34.4	1/2	8-7-7-7	39.9	43.7	6	395	8		黒田隆男		（株）さくらコーポ	5.0
6	7	8		ロジプリン	牝4	54.0		杉浦健太	1:34.6	3/4	6-6-5-6	40.4	50.1	8	411	-5		山口益巳		（同）ＪＰＮ技研	
7	4	4		エンドオブジアース	牡10	56.0		井上幹太	1:35.1	3.0	5-5-6-5	41.1	86.7	9	482	-2		南弘樹		山崎和哉	
8	7	7		マイティーフライ	牝10	54.0		川原正一	1:35.1	アタマ	7-8-8-8	40.4	46.4	7	435	3		稻田彰宏		組）オールザベスト組	
9	8	9		アオカチ	牝6	54.0		大山真吾	1:36.0	5.0	9-9-9-9	41.0	43.4	5	515	5		茂崎正善		橘勝年	
取	3	3		リリックファンタジ	牝6	54.0		田村直也					---		計不			尾原強		角山喜信	
