着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	4	6	4.3	2.0	2006102194	牝	2	468.0	0.0	54.0	91.0	0	2-3-5	35.6	700	1027	13700	500.0	200801010101
2	8	14	5.2	4.0	2006101653	牡	2	460.0	0.0	54.0	91.4	2.1/2	7-6-2	35.9	705	1099	863009	200.0	200801010101
3	1	1	3.1	1.0	2006104966	牡	2	442.0	2.0	54.0	91.5	3/4	1-1-1	36.4	945	1059	494800	130.0	200801010101
4	7	11	23.0	8.0	2006102534	牡	2	482.0	-4.0	54.0	91.6	クビ	13-13-13	35.5	722	388	853002	75.0	200801010101
5	2	2	21.9	6.0	2006110090	牝	2	484.0	-20.0	54.0	91.6	ハナ	7-11-9	35.7	1084	419	513800	50.0	200801010101
6	3	3	4.6	3.0	2006104842	牡	2	452.0	-4.0	54.0	92.0	2.1/2	11-9-6	36.2	1032	1016	542800	0.0	200801010101
7	5	7	10.4	5.0	2006102070	牡	2	464.0	-10.0	52.0	92.0	ハナ	4-3-6	36.6	1122	415	975002	0.0	200801010101
8	6	10	154.0	12.0	2006100705	牡	2	446.0	-6.0	54.0	92.0	クビ	13-11-9	36.0	1096	417	942009	0.0	200801010101
9	4	5	111.7	11.0	2006102676	牡	2	418.0	-8.0	53.0	92.1	クビ	7-7-9	36.4	1102	412	498800	0.0	200801010101
10	8	13	22.9	7.0	2006106311	牡	2	474.0	2.0	54.0	92.3	1.1/4	4-3-2	37.0	660	1092	553800	0.0	200801010101
11	6	9	81.2	10.0	2006100933	牡	2	462.0	0.0	54.0	92.7	2.1/2	11-13-13	36.6	674	362	382004	0.0	200801010101
12	3	4	46.9	9.0	2006104817	牡	2	460.0	-4.0	54.0	92.7	クビ	4-7-8	37.1	1026	401	295002	0.0	200801010101
13	5	8	163.7	13.0	2006106193	牡	2	466.0	-2.0	51.0	92.9	1.1/4	7-9-12	37.1	1112	219	586007	0.0	200801010101
14	7	12	227.4	14.0	2006105754	牡	2	440.0	2.0	54.0	93.4	3	2-2-2	38.2	1092	1096	546800	0.0	200801010101
1	8	10	3.7	2.0	2005104809	牝	3	466.0	-4.0	52.0	59.0	0	3-3	35.6	1122	1093	36006	500.0	200801010102
2	3	3	58.9	6.0	2005100402	牡	3	476.0	6.0	56.0	59.4	2.1/2	10-7	35.3	1032	390	531006	200.0	200801010102
3	6	7	7.8	3.0	2005105224	牝	3	444.0	2.0	54.0	59.4	ハナ	1-1	36.3	1054	141	396009	130.0	200801010102
4	7	8	17.8	5.0	2005100010	牝	3	438.0	2.0	54.0	59.5	3/4	2-2	36.3	1092	405	832008	75.0	200801010102
5	7	9	9.6	4.0	2005101246	牡	3	466.0	0.0	56.0	59.5	ハナ	5-4	35.9	1019	379	935003	50.0	200801010102
6	1	1	1.6	1.0	2005100317	牝	3	472.0	-4.0	54.0	60.2	4	11-10	35.9	945	362	398002	0.0	200801010102
7	5	5	97.9	9.0	2005100078	牝	3	448.0	20.0	53.0	60.2	クビ	5-4	36.7	1102	1050	844008	0.0	200801010102
8	2	2	74.6	8.0	2005105757	牡	3	468.0	-8.0	56.0	60.4	1.1/4	7-7	36.4	1048	388	658009	0.0	200801010102
9	6	6	70.0	7.0	2005107024	牝	3	422.0	-2.0	54.0	60.5	1/2	7-7	36.6	1096	428	332800	0.0	200801010102
10	4	4	196.5	11.0	2005100232	牝	3	488.0	0.0	54.0	61.0	3	7-10	37.1	698	350	547800	0.0	200801010102
11	8	11	143.5	10.0	2005103858	牡	3	466.0	8.0	56.0	61.1	3/4	3-4	37.7	674	368	89002	0.0	200801010102
1	5	6	2.1	1.0	2005102159	牝	3	424.0	-4.0	54.0	106.4	0	11-12-8-4	38.4	945	1050	226800	500.0	200801010103
2	4	4	30.2	8.0	2005105724	牝	3	428.0	-4.0	54.0	106.4	クビ	4-3-2-2	39.5	1050	364	214002	200.0	200801010103
3	3	3	2.9	2.0	2005103614	牝	3	444.0	-2.0	54.0	106.8	2.1/2	3-3-1-1	40.0	660	1006	274002	130.0	200801010103
4	5	7	8.2	3.0	2005100876	牝	3	466.0	6.0	52.0	107.4	3.1/2	9-9-7-7	39.8	1122	1034	702009	75.0	200801010103
5	8	13	13.0	4.0	2005101204	牝	3	444.0	8.0	54.0	107.4	ハナ	8-7-4-3	40.3	1092	1020	588007	50.0	200801010103
6	1	1	21.7	5.0	2005103152	牝	3	440.0	2.0	54.0	107.4	ハナ	5-5-4-5	40.2	1015	1055	362800	0.0	200801010103
7	6	9	31.2	9.0	2005107084	牝	3	496.0	-4.0	54.0	109.0	10	9-9-8-9	41.1	705	1052	291006	0.0	200801010103
8	2	2	61.6	10.0	2005107062	牝	3	486.0	8.0	54.0	109.2	1.1/4	13-13-12-11	39.5	690	337	124009	0.0	200801010103
9	7	11	254.6	13.0	2005100962	牝	3	464.0	20.0	54.0	109.4	1.1/4	5-5-8-10	41.4	1084	1045	929006	0.0	200801010103
10	6	8	29.6	7.0	2005102839	牝	3	440.0	6.0	54.0	110.5	7	1-1-2-5	43.6	1096	365	321800	0.0	200801010103
11	4	5	132.8	11.0	2005105086	牝	3	472.0	18.0	54.0	110.9	2.1/2	11-11-11-11	42.2	1019	301	145002	0.0	200801010103
12	7	10	199.0	12.0	2005102929	牝	3	428.0	8.0	51.0	111.3	2.1/2	2-2-4-7	44.1	1112	381	453006	0.0	200801010103
13	8	12	27.0	6.0	2005103939	牝	3	474.0	8.0	54.0	115.9	大	5-8-12-13	46.2	1030	1091	531006	0.0	200801010103
1	7	12	3.6	2.0	2006103099	牡	2	516.0	0.0	52.0	90.9	0	4-4-2	36.1	1122	404	21005	700.0	200801010104
2	1	1	116.8	13.0	2006100367	牡	2	468.0	0.0	54.0	91.0	3/4	4-4-3	36.1	1019	261	145006	280.0	200801010104
3	3	4	10.2	4.0	2006102913	牝	2	466.0	0.0	54.0	91.0	クビ	8-6-7	36.0	1026	1055	415800	180.0	200801010104
4	2	2	2.2	1.0	2006105011	牝	2	454.0	0.0	54.0	91.2	1.1/4	1-1-1	36.6	705	1044	32800	110.0	200801010104
5	8	14	19.5	7.0	2006103349	牡	2	442.0	0.0	54.0	91.3	1/2	8-6-4	36.3	1032	1021	486800	70.0	200801010104
6	6	9	40.0	11.0	2006101323	牝	2	412.0	0.0	54.0	91.6	2	7-11-12	36.3	660	435	229002	0.0	200801010104
7	5	7	18.4	5.0	2006100897	牡	2	472.0	0.0	54.0	91.7	3/4	11-6-4	36.7	700	411	431002	0.0	200801010104
8	6	10	30.4	9.0	2006106539	牡	2	452.0	0.0	54.0	91.8	3/4	10-9-9	36.7	1092	261	546800	0.0	200801010104
9	3	3	26.8	8.0	2006102825	牡	2	454.0	0.0	54.0	91.9	1/2	4-9-9	36.7	1084	1092	415800	0.0	200801010104
10	4	5	8.7	3.0	2006103150	牝	2	400.0	0.0	54.0	92.1	1.1/4	11-12-7	36.7	945	348	486800	0.0	200801010104
11	8	13	217.9	14.0	2006101954	牡	2	472.0	0.0	54.0	92.9	5	13-14-12	37.2	674	202	224007	0.0	200801010104
12	7	11	34.8	10.0	2006105429	牡	2	482.0	0.0	53.0	93.0	3/4	13-12-9	37.6	1102	219	910006	0.0	200801010104
13	5	8	19.3	6.0	2006103274	牡	2	514.0	0.0	54.0	95.2	大	2-2-4	40.5	1030	1058	226800	0.0	200801010104
14	4	6	61.7	12.0	2006103010	牡	2	536.0	0.0	54.0	95.9	4	2-2-12	41.2	1096	431	23007	0.0	200801010104
1	3	3	12.1	5.0	2005101912	牡	3	490.0	4.0	56.0	107.4	0	5-5-3-3	38.5	1026	1009	897009	500.0	200801010105
2	6	7	15.5	7.0	2005103581	牡	3	462.0	-2.0	53.0	107.6	1.1/4	11-11-10-9	38.1	1117	1084	930800	200.0	200801010105
3	8	11	35.4	9.0	2005105135	牡	3	476.0	-2.0	56.0	108.0	2.1/2	11-11-12-10	38.3	672	401	295002	130.0	200801010105
4	5	5	3.5	1.0	2005106251	牝	3	468.0	-10.0	53.0	108.4	2.1/2	9-9-3-4	39.5	1108	1063	398002	75.0	200801010105
5	7	10	3.7	2.0	2005100114	牡	3	496.0	8.0	56.0	108.4	クビ	1-1-1-1	39.8	1092	1051	851009	50.0	200801010105
6	1	1	106.5	12.0	2005101958	牡	3	502.0	-6.0	56.0	108.6	1.1/2	5-5-8-7	39.4	699	426	88009	0.0	200801010105
7	6	8	3.7	3.0	2005102162	牡	3	520.0	-16.0	56.0	108.8	1	5-5-3-4	40.0	945	348	415800	0.0	200801010105
8	8	12	22.9	8.0	2005102518	牡	3	532.0	8.0	54.0	108.9	1/2	2-2-2-2	40.2	1122	110	226800	0.0	200801010105
9	4	4	15.1	6.0	2005102519	牝	3	446.0	4.0	54.0	109.5	3.1/2	3-3-3-7	40.6	1015	1039	790005	0.0	200801010105
10	5	6	95.2	11.0	2005101672	牡	3	484.0	-22.0	56.0	110.3	5	5-5-8-10	41.0	1050	355	506800	0.0	200801010105
11	7	9	50.6	10.0	2005101790	牝	3	428.0	-8.0	54.0	110.4	1/2	3-3-3-4	41.6	1032	1021	532002	0.0	200801010105
12	2	2	9.6	4.0	2005101128	牝	3	482.0	2.0	54.0	110.7	2	9-9-10-12	41.2	705	369	534006	0.0	200801010105
1	3	6	2.8	1.0	2005106725	牡	3	500.0	-6.0	56.0	122.8	0	1-1-1-1	36.0	705	422	966002	500.0	200801010106
2	2	4	25.3	8.0	2005106265	牡	3	488.0	4.0	56.0	123.0	1.1/2	3-3-3-5	35.9	1074	202	547800	200.0	200801010106
3	1	1	27.0	10.0	2005102186	セ	3	438.0	-20.0	56.0	123.3	1.3/4	15-15-12-5	35.9	700	1004	226800	130.0	200801010106
4	4	8	5.7	2.0	2005104165	牡	3	488.0	-4.0	56.0	123.3	ハナ	7-6-3-2	36.2	1084	261	188800	75.0	200801010106
5	8	15	48.9	12.0	2005110218	牡	3	500.0	6.0	56.0	123.3	アタマ	2-2-2-2	36.4	1019	1092	385800	50.0	200801010106
6	1	2	6.0	3.0	2005103952	牡	3	454.0	0.0	56.0	123.3	ハナ	5-6-8-5	36.1	945	362	382004	0.0	200801010106
7	2	3	16.4	7.0	2005102486	牡	3	456.0	8.0	56.0	123.6	1.3/4	7-6-8-11	36.3	722	261	248005	0.0	200801010106
8	5	10	7.3	4.0	2005110009	牡	3	532.0	0.0	54.0	123.7	1/2	11-11-8-5	36.4	1122	1046	716800	0.0	200801010106
9	7	14	11.3	5.0	2005105258	牡	3	438.0	2.0	56.0	123.8	1/2	3-4-3-2	36.8	660	1084	674002	0.0	200801010106
10	4	7	29.3	11.0	2005102264	牡	3	426.0	2.0	53.0	123.9	1/2	10-9-14-15	36.4	1117	1068	519008	0.0	200801010106
11	5	9	26.1	9.0	2005104278	牡	3	498.0	10.0	56.0	124.0	クビ	13-13-8-10	36.7	674	202	948006	0.0	200801010106
12	6	12	15.8	6.0	2005102129	牡	3	458.0	2.0	56.0	124.1	3/4	11-11-3-5	37.0	1026	110	226800	0.0	200801010106
13	6	11	95.0	14.0	2005100926	牡	3	456.0	-10.0	53.0	124.2	クビ	15-16-15-13	36.6	1112	203	384008	0.0	200801010106
14	8	16	89.9	13.0	2005104930	牡	3	488.0	10.0	56.0	124.6	2.1/2	5-4-3-11	37.5	1096	1031	546800	0.0	200801010106
15	3	5	166.4	16.0	2005105832	牝	3	436.0	2.0	54.0	124.9	1.3/4	7-9-12-13	37.5	1030	413	783002	0.0	200801010106
