rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	6		クリスタルニキータ	牝3	54.0		西川敏弘	1:26.8		4-3-4-4	41.1	1.7	1	454	-4		中西達也		廣瀬由一	30.0
2	7	9		ゴールドエフォート	牝6	51.0		多田羅誠	1:26.9	1/2	5-5-6-5	40.9	13.9	6	473	0		工藤真司		湯浅健司	10.5
3	2	2		フジエルフィ	牝3	54.0		妹尾浩一	1:27.1	3/4	7-8-8-7	40.9	5.3	2	473	0		打越勇児		荒木誠	6.0
4	8	12		セイユウガッツ	牡4	56.0		東川公則	1:27.1	クビ	8-7-2-3	41.6	7.8	4	472	-1		目迫大輔		松岡正二	4.5
5	8	11		ダイヤモンドビーム	牝4	54.0		西森将司	1:27.2	1/2	3-3-5-6	41.3	7.8	3	426	-5		目迫大輔		北原光一郎	3.0
6	6	7		ヒョットシテ	牝3	54.0		山崎雅由	1:27.5	1.1/2	1-1-1-1	42.1	8.9	5	449	-4		那俄性哲		（株）ファーストビ	
7	7	10		ハチキンブイパワー	牝4	54.0		林謙佑	1:27.8	1.1/2	2-2-2-2	42.4	79.9	8	437	1		国澤輝幸		岡林守三	
8	4	4		マリーズラン	牝7	53.0		木村直輝	1:28.3	2.1/2	12-12-10-8	41.4	274.2	9	471	0		宗石大		（株）ボンズ	
9	5	5		エコロプリンセス	牝4	51.0		妹尾将充	1:28.3	アタマ	9-9-9-9	41.4	335.2	10	415	0		那俄性哲		（株）ファーストビ	
10	1	1		シャーロットリン	牝5	54.0		大澤誠志	1:28.8	2.1/2	10-10-11-10	41.7	524.7	12	470	-3		別府真司		吉橋英隆	
11	3	3		ローブトウショウ	牝8	54.0		石本純也	1:29.9	5.0	6-6-7-11	43.7	46.4	7	453	2		田中伸一		木村公子	
12	6	8		ブラックコニャック	牡4	55.0		塚本雄大	1:30.2	1.1/2	11-11-12-12	42.7	365.7	11	468	2		田中伸一		組）カヤドーレーシン	
