	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気
201801010111	芝	右	1800	晴	良	15:25	TVh賞 		2018-7-28	1	札幌	1	3歳以上1600万下	(混)[指](ハンデ)	13	370	2	13	150	2	12	140	1	12-13	540	1	12-13	240	1	7-13	1,870	24	7-12	1,780	21	13=>12	1190	2	7-12-13	6020	19	13=>12=>7	23780	58	4,13(1,6)(2,8)11(9,10)(5,7)(3,14)12	4-13-1,6(2,8)(10,11)9(7,14)5(3,12)	4-13,8(1,11)(2,6)(10,14)9(5,7,12)3	4,13(1,8,11)(2,6,14,12)(9,10,7,3)5	12.3 - 11.4 - 11.9 - 12.0 - 12.2 - 12.2 - 12.0 - 11.6 - 11.6	12.3 - 23.7 - 35.6 - 47.6 - 59.8 - 72.0 - 84.0 - 95.6 - 107.2 (35.6-35.2)	7.0	560.0	11.0	7-8	440.0	1.0
201801010112	芝	右	2600	晴	良	16:05	北海道150年記念 		2018-7-28	1	札幌	1	3歳以上1000万下	(混)(特指)(定量)	7	200	1	7	110	1	6	170	3	6-7	850	2	6-7	300	2	7-9	400	4	6-9	810	11	7=>6	1230	3	6-7-9	1860	6	7=>6=>9	5880	17	4-8,7-5,10(2,6)1,3-9	4-8,7-(5,10)(2,6)(1,3)-9	4,8(7,5,10)(2,6)(1,3)9	7(4,8,6)2(3,5,10)(1,9)	13.0 - 11.6 - 11.8 - 12.3 - 12.6 - 13.0 - 13.6 - 13.5 - 12.8 - 12.1 - 11.3 - 11.4 - 12.0	13.0 - 24.6 - 36.4 - 48.7 - 61.3 - 74.3 - 87.9 - 101.4 - 114.2 - 126.3 - 137.6 - 149.0 - 161.0 (36.4-34.7)	9.0	230.0	5.0	6-7	660.0	3.0
201801010201	芝	右	1200	晴	良	09:55	2歳未勝利		2018-7-29	1	札幌	2	2歳未勝利	牝[指](馬齢)	2	170	1	2	100	1	1	100	2	1-2	110	1	1-2	110	1	2-4	280	4	1-4	320	5	2=>1	220	1	1-2-4	400	2	2=>1=>4	890	3			1,2,3(4,7)6,8,5	1,2,3(4,7)6,8,5	12.4 - 11.1 - 11.7 - 11.9 - 11.1 - 11.6	12.4 - 23.5 - 35.2 - 47.1 - 58.2 - 69.8 (35.2-34.6)	4.0	160.0	4.0			
201801010202	ダ	右	1000	晴	良	10:20	3歳未勝利		2018-7-29	1	札幌	2	3歳未勝利	[指](馬齢)	9	290	1	9	120	1	5	130	2	5-9	440	1	5-9	200	1	9-12	360	3	5-12	620	7	9=>5	950	2	5-9-12	1150	2	9=>5=>12	3650	3			(*5,9)(4,12)(6,11)8,3,7(1,2)10	(*5,9)-12,4-(6,11)(3,8)(2,7)(1,10)	12.6 - 11.3 - 11.5 - 11.6 - 12.2	12.6 - 23.9 - 35.4 - 47.0 - 59.2 (35.4-35.3)	12.0	170.0	4.0	5-7	390.0	1.0
201801010203	ダ	右	1700	晴	良	10:50	3歳未勝利		2018-7-29	1	札幌	2	3歳未勝利	[指](馬齢)	4	510	2	4	250	3	6	820	8	4-6	15020	30	4-6	3,910	29	4-12	5,340	36	6-12	19,970	73	4=>6	20010	48	4-6-12	179520	211	4=>6=>12	710870	910	(*1,8,14)12-(2,5)-(6,13)7(3,4)-10,9,11	(*1,8)14,12,2-(6,5)13(3,7)-4=10-(9,11)	(*1,8)14(2,13)(12,5)6(7,4)3,10(9,11)	8,14,1-13,12-(7,2,5,6)(11,4)3,10,9	6.9 - 11.1 - 11.8 - 12.8 - 12.8 - 13.1 - 13.0 - 13.2 - 13.8	6.9 - 18.0 - 29.8 - 42.6 - 55.4 - 68.5 - 81.5 - 94.7 - 108.5 (29.8-40.0)	12.0	1,300	9.0	3-4	7630.0	17.0
201801010204	芝	右	1500	晴	良	11:20	3歳未勝利		2018-7-29	1	札幌	2	3歳未勝利	(混)[指](馬齢)	13	170	1	13	110	1	2	160	2	2-13	430	1	2-13	250	1	12-13	1,600	19	2-12	4,270	42	13=>2	640	1	2-12-13	8270	31	13=>2=>12	19580	63		(2,3,*5)(8,9)(1,10)12,11,13(6,7)-(4,14)	5,2,3(1,9)8(11,10)12(6,13)7-(4,14)	5(2,3)9,13(1,8,10)(11,12,7)6,14-4	6.9 - 11.5 - 11.3 - 11.5 - 12.2 - 12.2 - 11.5 - 11.7	6.9 - 18.4 - 29.7 - 41.2 - 53.4 - 65.6 - 77.1 - 88.8 (29.7-35.4)	12.0	960	12.0	2-8	470.0	1.0
201801010205	芝	右	1800	晴	良	12:10	2歳新馬		2018-7-29	1	札幌	2	2歳新馬	[指](馬齢)	10	300	2	10	140	2	7	190	4	7-10	1100	4	7-10	410	5	6-10	1,890	16	6-7	3,170	21	10=>7	1830	8	6-7-10	9090	23	10=>7=>6	29510	64	7,9,6,10(3,4)5(1,2,8)	(*7,8)(6,9,5)10(3,4,2)1	(*7,8)2(6,5)1(3,9)(10,4)	(*7,8)2(6,5)1(3,10)4,9	12.6 - 12.9 - 14.7 - 14.1 - 12.8 - 12.5 - 12.0 - 11.3 - 11.3	12.6 - 25.5 - 40.2 - 54.3 - 67.1 - 79.6 - 91.6 - 102.9 - 114.2 (40.2-34.6)	6.0	610	7.0	7-8	790.0	4.0
201801010206	ダ	右	1700	晴	良	12:40	2歳新馬		2018-7-29	1	札幌	2	2歳新馬	(混)[指](馬齢)	2	180	1	2	110	1	9	270	4	2-9	1580	3	2-9	530	4	2-14	1,580	16	9-14	3,720	30	2=>9	1800	4	2-9-14	9840	28	2=>9=>14	25010	67	(*8,9)(7,12)(4,14)13(5,2)3,1-10=11-6	2(8,9)(7,12,14)13,4,3,5,1-(10,11)=6	(*2,9)14(7,12,11)13-8(3,5)-1,4-10=6	(2,*9)14(7,11)-13-12-(8,5)-(3,1)-10-4=6	6.9 - 11.7 - 12.9 - 12.7 - 13.1 - 13.2 - 12.7 - 12.2 - 12.4	6.9 - 18.6 - 31.5 - 44.2 - 57.3 - 70.5 - 83.2 - 95.4 - 107.8 (31.5-37.3)	14.0	690	9.0	2-6	1170.0	4.0
201801010207	芝	右	2000	晴	良	13:10	3歳以上500万下		2018-7-29	1	札幌	2	3歳以上500万下	[指](定量)	4	170	1	4	110	1	6	140	3	4-6	680	2	4-6	200	2	4-9	120	1	6-9	320	3	4=>6	950	3	4-6-9	440	1	4=>6=>9	2410	7	(*6,7)4,2,8,3,5-1,9	6,7,4,2,8,3,5(1,9)	6,7,4(2,8)-(3,5)9-1	6(7,4)(2,8,9)(3,5)=1	13.0 - 11.4 - 12.1 - 12.8 - 12.6 - 12.1 - 11.7 - 11.5 - 11.3 - 11.6	13.0 - 24.4 - 36.5 - 49.3 - 61.9 - 74.0 - 85.7 - 97.2 - 108.5 - 120.1 (36.5-34.4)	9.0	110	2.0	4-6	800.0	2.0
201801010208	ダ	右	1700	晴	良	13:40	3歳以上500万下		2018-7-29	1	札幌	2	3歳以上500万下	[指](定量)	13	620	4	13	190	3	4	480	7	4-13	6590	23	4-13	1,810	22	1-13	580	4	1-4	1,520	16	13=>4	12120	45	1-4-13	10250	40	13=>4=>1	77200	274	(*2,10)12(6,13)(4,8)(1,14)5,9(7,11)-3	(*2,10)12(6,13)(4,8)(1,5,14)-(7,9)11-3	(*2,10)(12,13)4,8(5,14)(1,3)(6,7,9)11	(2,*12,13)10,4(5,8)1(14,3)(7,9)11=6	6.8 - 11.3 - 12.6 - 12.9 - 12.8 - 12.5 - 12.2 - 12.2 - 12.6	6.8 - 18.1 - 30.7 - 43.6 - 56.4 - 68.9 - 81.1 - 93.3 - 105.9 (30.7-37.0)	1.0	170	1.0	3-8	2600.0	15.0
201801010209	芝	右	1800	晴	良	14:15	北辰特別 		2018-7-29	1	札幌	2	3歳以上500万下	(混)(特指)(定量)	3	1620	7	3	370	7	5	150	1	3-5	2270	10	3-5	720	9	3-4	2,590	25	4-5	2,420	23	3=>5	5510	28	3-4-5	16320	45	3=>5=>4	103120	246	3,4,6,5(1,7)8,2	3-4,6,5(1,7)-(2,8)	3(4,6)5(1,7)-(2,8)	3(5,4)(1,6,7)-2-8	12.6 - 11.5 - 12.4 - 12.4 - 12.4 - 11.7 - 11.4 - 11.4 - 11.9	12.6 - 24.1 - 36.5 - 48.9 - 61.3 - 73.0 - 84.4 - 95.8 - 107.7 (36.5-34.7)	4.0	890	8.0			
201801010210	ダ	右	1700	晴	良	14:50	ポプラ特別 		2018-7-29	1	札幌	2	3歳以上1000万下	牝[指](定量)	4	350	2	4	180	2	7	200	4	4-7	1610	6	4-7	620	5	4-5	1,100	9	5-7	1,840	22	4=>7	2410	9	4-5-7	8200	32	4=>7=>5	28650	94	3(4,10)1-6(2,8)5(7,11)-(9,12)	3,10(1,4)-(2,6)(5,8)(7,11)-(9,12)	3,10,4-(6,11,7)5,8-(1,2,12)9	(10,*4)(3,6,7)(5,11)-8-12-9(1,2)	6.7 - 10.8 - 11.9 - 12.5 - 12.7 - 12.8 - 12.6 - 12.0 - 12.2	6.7 - 17.5 - 29.4 - 41.9 - 54.6 - 67.4 - 80.0 - 92.0 - 104.2 (29.4-36.8)	5.0	310	5.0	4-6	1310.0	5.0
201801010211	芝	右	1800	晴	良	15:25	クイーンステークス	G3	2018-7-29	1	札幌	2	3歳以上オープン	(国際)	9	320	1	9	130	1	5	170	3	5-9	1000	2	5-9	370	1	2-9	390	3	2-5	620	6	9=>5	1510	1	2-5-9	1610	1	9=>5=>2	6560	2	(4,*7)-(2,6)(1,3,11)5-8,9-10	7-4-2(6,11)(1,3)5(8,9)-10	7,4,2(1,6,11)3(8,5)9,10	(*4,2)(3,6,11)5(1,8,9)7,10	12.1 - 10.8 - 11.5 - 12.1 - 12.6 - 12.5 - 11.8 - 11.3 - 11.5	12.1 - 22.9 - 34.4 - 46.5 - 59.1 - 71.6 - 83.4 - 94.7 - 106.2 (34.4-34.6)	2.0	170	4.0	5-7	820.0	2.0
201801010212	芝	右	1500	晴	良	16:05	道新スポーツ賞 		2018-7-29	1	札幌	2	3歳以上1000万下	(混)[指](定量)	3	450	2	3	110	2	5	110	1	3-5	240	1	3-5	140	1	3-10	660	10	5-10	340	4	3=>5	740	4	3-5-10	820	3	3=>5=>10	5300	18		2,9,3,4,5-8-7,10,6 1	2(9,3)7(4,5)8,6,10 1	(2,*3)7(9,5)8-(6,10)-4 1	6.7 - 11.7 - 11.5 - 12.0 - 12.4 - 11.4 - 11.1 - 11.5	6.7 - 18.4 - 29.9 - 41.9 - 54.3 - 65.7 - 76.8 - 88.3 (29.9-34.0)	10.0	190	5.0	3-5	240.0	1.0
201801010301	ダ	右	1000	曇	良	09:55	2歳未勝利		2018-8-4	1	札幌	3	2歳未勝利	[指](馬齢)	1	130	1	1	100	1	9	490	9	1-9	2290	8	1-9	920	11	1-10	320	3	9-10	2,270	25	1=>9	2670	9	1-9-10	3820	15	1=>9=>10	14490	45			1(10,12)(2,3,9)-(6,8)5-4,7=11	1(10,12)2,9-(3,8)6,7(5,4)=11	12.5 - 11.0 - 11.7 - 11.8 - 13.1	12.5 - 23.5 - 35.2 - 47.0 - 60.1 (35.2-36.6)	10.0	200	4.0	1-7	410.0	2.0
201801010302	ダ	右	1700	曇	良	10:20	3歳未勝利		2018-8-4	1	札幌	3	3歳未勝利	牝[指](馬齢)	3	330	2	3	150	2	2	280	5	2-3	1690	8	2-3	690	8	3-4	2,200	16	2-4	3,790	32	3=>2	2530	12	2-3-4	11560	36	3=>2=>4	44100	126	2,8(1,9)3,11(5,6)(4,12)-14,7,13,10	2,8(1,9)3-(6,11)-(5,12)4,14,7,13-10	2,8,3-(9,12)6(1,4)14(7,11)-13(5,10)	2,3-(8,12)4-14-(6,7)11,9(10,13)-(1,5)	7.0 - 11.2 - 12.3 - 12.3 - 12.4 - 12.4 - 12.7 - 12.8 - 13.9	7.0 - 18.2 - 30.5 - 42.8 - 55.2 - 67.6 - 80.3 - 93.1 - 107.0 (30.5-39.4)	4.0	770	6.0	2-3	1210.0	6.0
201801010303	芝	右	1200	曇	良	10:50	3歳未勝利		2018-8-4	1	札幌	3	3歳未勝利	(混)[指](馬齢)	9	7430	11	9	1,550	11	11	230	4	9-11	25740	40	9-11	5,030	38	1-9	3,330	30	1-11	520	5	9=>11	64120	91	1-9-11	19650	54	9=>11=>1	298490	534			16(9,13)10,11(2,8)(12,15)(1,6)7(3,4,14)5	(*9,13)(16,2,11,15,6)(10,1,8)(12,7,14)3,4,5	12.2 - 10.6 - 11.4 - 11.9 - 11.7 - 12.4	12.2 - 22.8 - 34.2 - 46.1 - 57.8 - 70.2 (34.2-36.0)	1.0	160	2.0	5-6	6670.0	15.0
201801010304	ダ	右	1700	晴	良	11:20	3歳未勝利		2018-8-4	1	札幌	3	3歳未勝利	[指](馬齢)	7	710	3	7	220	3	12	170	2	7-12	1700	5	7-12	630	5	7-8	1,350	15	8-12	1,060	12	7=>12	3290	10	7-8-12	6020	17	7=>12=>8	32100	103	(*2,8)12,1(5,10,11)3(7,14)6,13,4,9	(*2,8)12(1,5,11)10,3,7(6,14)13(4,9)	(*2,8,12)(1,5)11(7,10,14)-3(13,9)6,4	(*2,12)8-7,1,5,14(3,11)10(6,13)-(4,9)	7.0 - 11.1 - 12.3 - 12.6 - 12.7 - 12.5 - 12.3 - 12.4 - 13.4	7.0 - 18.1 - 30.4 - 43.0 - 55.7 - 68.2 - 80.5 - 92.9 - 106.3 (30.4-38.1)	8.0	400	6.0	5-7	1100.0	4.0
201801010305	芝	右	1200	晴	良	12:10	2歳新馬		2018-8-4	1	札幌	3	2歳新馬	(混)[指](馬齢)	9	290	2	9	140	2	5	460	4	5-9	1960	6	5-9	570	3	1-9	1,570	17	1-5	4,380	35	9=>5	2760	7	1-5-9	13180	40	9=>5=>1	40020	116			8(3,11)1,5(2,6)4,10(7,9)-12	3(8,1,5)2,4,9(10,11,6)-(7,12)	12.5 - 10.7 - 11.4 - 11.8 - 11.8 - 12.1	12.5 - 23.2 - 34.6 - 46.4 - 58.2 - 70.3 (34.6-35.7)	1.0	1,090	9.0	5-7	1130.0	4.0
201801010306	芝	右	2600	晴	良	12:40	3歳未勝利		2018-8-4	1	札幌	3	3歳未勝利	(混)[指](馬齢)	9	620	3	9	250	4	4	500	8	4-9	7920	31	4-9	2,480	34	1-9	880	8	1-4	1,670	19	9=>4	14540	58	1-4-9	13790	53	9=>4=>1	82680	317	3,11,9-14,5,12,2(1,4)(8,13)(6,10)7	3,11,9-14,5(2,12)4(1,13)(10,7)8,6	3(2,5,9)11(1,4,7)(14,12)6,8,13,10	(2,5,*9)1(3,8,4)6(14,7)12,11,13-10	13.0 - 11.9 - 12.4 - 12.7 - 12.4 - 12.1 - 12.7 - 12.9 - 12.6 - 12.1 - 12.0 - 12.0 - 12.7	13.0 - 24.9 - 37.3 - 50.0 - 62.4 - 74.5 - 87.2 - 100.1 - 112.7 - 124.8 - 136.8 - 148.8 - 161.5 (37.3-36.7)	1.0	260	5.0	3-6	6790.0	24.0
201801010307	ダ	右	1000	晴	良	13:10	3歳以上500万下		2018-8-4	1	札幌	3	3歳以上500万下	(混)[指](定量)	8	210	1	8	110	1	6	250	6	6-8	1830	5	6-8	560	5	5-8	160	1	5-6	590	7	8=>6	2500	7	5-6-8	1290	2	8=>6=>5	7110	15			(*6,8)-(1,7,11)(5,9)(3,4)-10(2,12)	(6,*8)-11(1,5)3-9(7,12)(4,10)2	12.2 - 10.4 - 11.1 - 11.7 - 12.3	12.2 - 22.6 - 33.7 - 45.4 - 57.7 (33.7-35.1)	5.0	120	2.0	5-6	290.0	1.0
201801010308	芝	右	2000	晴	良	13:40	3歳以上500万下		2018-8-4	1	札幌	3	3歳以上500万下	[指](定量)	7	140	1	7	110	1	4	420	6	4-7	1910	6	4-7	720	7	2-7	490	4	2-4	2,620	24	7=>4	2160	7	2-4-7	5350	16	7=>4=>2	13840	41	13=(3,11)(4,8)12,7(1,6)(2,9)-(5,10)	13=3(4,11)(8,12)(1,7)(2,6,9)(5,10)	13=3-(4,11,12)(8,7)(1,6,9)2-(5,10)	13=(3,7)(11,12)(4,8,9)(1,6)2,5-10	12.5 - 11.4 - 11.9 - 12.1 - 12.2 - 12.2 - 12.1 - 12.3 - 12.6 - 12.6	12.5 - 23.9 - 35.8 - 47.9 - 60.1 - 72.3 - 84.4 - 96.7 - 109.3 - 121.9 (35.8-37.5)	2.0	250	4.0	4-5	1240.0	5.0
201801010309	ダ	右	1700	晴	良	14:15	3歳以上500万下		2018-8-4	1	札幌	3	3歳以上500万下	(特指)(定量)	5	210	1	5	130	1	11	490	9	5-11	3640	14	5-11	1,030	14	2-5	400	2	2-11	1,830	24	5=>11	4960	16	2-5-11	5720	17	5=>11=>2	29720	78	2(5,9)(1,7)(8,14)12,11-3,6,4(10,13)	2,5(1,9)7(8,14)12,11-3-6(4,13)-10	(*2,5)(9,12)7(1,8,14)11,3(6,13)-4-10	(2,*5)-12,7(9,11)8,14(6,13)(4,3)1=10	6.9 - 11.6 - 11.9 - 12.5 - 12.6 - 12.3 - 11.9 - 12.0 - 13.0	6.9 - 18.5 - 30.4 - 42.9 - 55.5 - 67.8 - 79.7 - 91.7 - 104.7 (30.4-36.9)	2.0	180	2.0	4-7	820.0	3.0
201801010310	芝	右	1800	曇	良	14:50	十勝岳特別 		2018-8-4	1	札幌	3	3歳以上500万下	牝[指](定量)	2	1090	4	2	160	4	11	110	1	2-11	730	3	2-11	250	2	2-7	470	6	7-11	180	1	2=>11	2640	9	2-7-11	750	2	2=>11=>7	8590	20	8,10(6,12)(3,11)(1,2,7)(4,9)5	8,10(6,3,12)(1,11)(2,7)5(4,9)	8(10,12)(6,3)11,1(2,7)(5,4,9)	(*8,10)12(6,3,11)7(1,2)4,5,9	12.8 - 12.2 - 12.4 - 12.3 - 12.1 - 11.9 - 11.7 - 11.6 - 12.2	12.8 - 25.0 - 37.4 - 49.7 - 61.8 - 73.7 - 85.4 - 97.0 - 109.2 (37.4-35.5)	7.0	130	2.0	2-8	510.0	2.0
201801010311	芝	右	2600	曇	良	15:25	札幌日経オープン 		2018-8-4	1	札幌	3	3歳以上オープン	(国際)(指)(別定)	10	730	5	10	240	5	3	160	1	3-10	1740	8	3-10	650	8	1-10	760	9	1-3	450	4	10=>3	4170	17	1-3-10	3060	9	10=>3=>1	20560	58	11-10,14=3,4,1,9(2,13)(7,6)5(12,8)	11-10,14=3,4,1,9,2,13(7,6)(12,5)-8	(*10,14)11(3,4)(1,9,5)(2,13,6)(7,12)8	10,14,3(1,4)11(2,6)9,13(7,5,12)8	13.0 - 11.3 - 12.0 - 12.6 - 12.6 - 13.0 - 12.9 - 13.2 - 12.3 - 12.0 - 11.8 - 11.4 - 12.3	13.0 - 24.3 - 36.3 - 48.9 - 61.5 - 74.5 - 87.4 - 100.6 - 112.9 - 124.9 - 136.7 - 148.1 - 160.4 (36.3-35.5)	1.0	200	4.0	3-6	1470.0	8.0
