rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		イチネンセイ	セ9	56.0		阿部英俊	1:31.5		1-1-1-1	41.6	1.4	1	505	5		石川栄		佐藤良男	25.0
2	1	1		セイカメテオライト	牡5	56.0		鈴木祐	1:32.8	8.0	7-5-5-4	40.9	6.0	3	460	0		櫻田康二		乙訓史樹	7.0
3	3	3		ラピダメンテ	セ9	56.0		大坪慎	1:33.4	4.0	1-2-1-2	43.5	6.0	2	505	0		三野宮通		前田敏文	4.0
4	7	7		ハバネロ	牝4	54.0		陶文峰	1:33.7	2.0	3-3-3-3	42.4	20.6	5	409	-4		工藤裕孝		結城喜一	2.5
5	5	5		ワンモアベット	牝5	54.0		山本政聡	1:34.0	1.1/2	8-8-8-7	40.5	42.7	7	466	13		小西重征		山田康文	1.5
6	8	9		ゼルビーノ	牡6	56.0		坂口裕一	1:34.3	1.1/2	10-9-9-10	40.6	59.2	8	480	-2		村上昌幸		岩渕瑞生	
7	6	6		ブライティアサンバ	牝5	54.0		関本淳	1:34.3	クビ	9-10-10-9	40.4	68.6	9	479	-4		晴山厚司		太田司	
8	4	4		ダンクフェスト	牝4	54.0		小林凌	1:34.6	1.1/2	5-6-6-6	42.6	13.4	4	417	-6		畠山信一		天笠哲勇	
9	2	2		ドーモスイマセン	牝6	54.0		菅原辰徳	1:34.8	1.1/4	4-4-4-5	43.1	25.9	6	437	2		佐藤祐司		木村良明	
10	7	8		クリノゼノビア	牝6	54.0		岩本怜	1:35.4	4.0	6-7-7-8	43.0	69.7	10	445	2		三野宮通		（株）アプエンテ	
