着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	8	10	5.8	3.0	2014100479	牝	3	439.0	-4.0	52	93.7	0	4-4-4-3	41.2	05600	05235	605009	20.0	201746070901
2	2	2	10.2	5.0	2014105010	牝	3	467.0	-2.0	54	93.8	1/2	1-1-1-1	41.4	05301	05390	x014c8	4.6	201746070901
3	8	9	11.1	6.0	2014105204	牝	3	460.0	-7.0	54	93.9	1/2	7-7-6-6	40.4	05503	a0116	x06e26	2.4	201746070901
4	1	1	32.8	7.0	2014100440	牡	3	480.0	0.0	56	94.1	1	8-8-8-7	40.1	a0205	a02c5	841030	1.8	201746070901
5	6	6	7.7	4.0	2014102396	牝	3	387.0	-4.0	54	94.2	3/4	5-5-5-5	41.2	a02dc	05247	x06e26	1.2	201746070901
6	5	5	3.6	2.0	2014103420	牝	3	469.0	-3.0	54	94.3	3/4	2-2-2-4	41.9	a0256	a027e	x02e61	0.0	201746070901
7	7	7	62.6	8.0	2014101740	牝	3	432.0	-5.0	54	94.9	3	3-3-2-2	42.5	05333	a02c5	244008	0.0	201746070901
8	4	4	171.5	10.0	2014102495	牝	3	384.0	-6.0	54	95.1	3/4	10-10-10-9	39.5	a00d0	a02f5	x01835	0.0	201746070901
9	3	3	2.3	1.0	2014100029	牝	3	490.0	7.0	54	96.1	5	6-6-7-8	42.5	a01e5	a02b7	499007	0.0	201746070901
10	7	8	119.5	9.0	2014101500	牝	3	448.0	0.0	54	100.7	大	9-9-9-10	45.6	a0034	05425	x07294	0.0	201746070901
1	6	6	1.3	1.0	2012100946	牝	5	447.0	5.0	54	97.0	0	1-1-1-1	40.7	a0199	a01c1	x04bc1	20.0	201746070902
2	1	1	10.5	4.0	2013104752	セ	4	437.0	9.0	54	97.6	3	5-5-3-2	41.3	05600	a0116	x06e26	4.6	201746070902
3	5	5	5.7	2.0	2008105733	牡	9	453.0	0.0	56	98.0	2	2-2-2-3	41.7	a0256	05650	391007	2.4	201746070902
4	4	4	11.5	5.0	2013105110	牝	4	380.0	3.0	53	98.2	1	4-4-4-5	41.4	05556	a0116	x06e26	1.8	201746070902
5	2	2	6.0	3.0	2013102495	牝	4	410.0	-6.0	54	98.4	3/4	3-3-4-4	41.6	05333	05323	x07294	1.2	201746070902
取	3	3	---		2012105724	牝	5			54					a0034	a02f5	x09393	0.0	201746070902
1	4	4	3.6	2.0	2015100660	牝	2	447.0	0.0	54	57.1	0	1-1	37.3	a00d0	05235	x00938	100.0	201746070903
2	7	7	2.0	1.0	2015101276	牝	2	395.0	0.0	52	58.8	8	2-3	38.9	05600	05235	605009	23.0	201746070903
3	8	8	18.2	5.0	2015105756	牝	2	401.0	0.0	54	59.2	2	3-3	38.8	a0205	05235	777033	12.0	201746070903
