日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/03/08	曇	6	14	2	2	195.5	11	13	56.0	良	1:45.6	4.2	10-10-11-11	38.1-38.7	41.6	大井	202244030806	C212　13	movie.html?race_id=202244030806	a01d4	ダ	1600	468	-1	0.0
2022/02/07	晴	5	13	8	12	51.6	7	11	56.0	良	1:46.4	2.7	12-12-6-7	39.5-38.7	40.9	大井	202244020705	九品仏川賞	movie.html?race_id=202244020705	05562	ダ	1600	469	8	0.0
2022/01/25	曇	4	14	3	4	169.8	11	6	56.0	良	1:44.7	1.2	13-14-8-8	38.0-40.8	40.0	大井	202244012504	C212　13	movie.html?race_id=202244012504	05562	ダ	1600	461	-10	0.0
2021/12/28	晴	3	11	3	3	21.2	5	6	56.0	稍	1:45.8	1.9	6-5-4-5	39.9-38.7	40.3	大井	202144122803	C211　1213	movie.html?race_id=202144122803	05380	ダ	1600	471	4	0.0
2021/12/06	曇	6	14	5	8	17.8	6	7	56.0	稍	1:30.4	2.7	7-8-7	36.5-38.8	40.4	大井	202144120606	C212　1314	movie.html?race_id=202144120606	05380	ダ	1400	467	-5	0.0
2021/11/15	晴	6	14	4	5	13.5	8	8	56.0	良	1:15.9	1.5	10-10	35.7-38.7	38.8	大井	202144111506	C213　14	movie.html?race_id=202144111506	05488	ダ	1200	472	2	0.0
2021/10/31	雨	2	14	7	11	3.2	1	11	56.0	重	1:17.6	2.3	14-14	35.8-39.5	40.4	大井	202144103102	C214　15	movie.html?race_id=202144103102	05380	ダ	1200	470	-3	0.0
2021/10/04	晴	6	13	5	7	6.3	4	4	56.0	重	1:28.9	0.3	12-11-11	36.8-39.4	38.2	大井	202144100406	C211　1213	movie.html?race_id=202144100406	05380	ダ	1400	473	-5	15.0
2021/08/07	晴	6	16	3	6	4.7	2	16	56.0	良	2:06.6	5.1	2-2-2-6	35.3-36.8	41.8	函館	202102011106	3歳未勝利	202102011106	05339	芝	2000	478	2	0.0
2021/06/12	晴	4	16	4	8	7.8	6	9	56.0	良	2:00.9	0.8	6-4-8	36.7-35.2	35.5	東京	202105030304	3歳未勝利	202105030304	05212	芝	2000	476	2	0.0
2021/03/14	晴	5	16	2	3	15.2	6	2	56.0	重	2:05.3	0.1	1-1-1-1	37.2-37.5	37.6	中山	202106020605	3歳未勝利	202106020605	01043	芝	2000	474	-4	200.0
2020/12/27	晴	5	18	8	16	45.2	8	18	55.0	良	2:10.4	4.1	6-6-8-9	39.2-36.8	39.9	中山	202006050805	2歳新馬	202006050805	01043	芝	2000	478	0	0.0
