rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	6		ミニャルディーズ	牝2	54.0		五十嵐冬	1:01.5		1-1	37.5	1.3	1	450	2		桧森邦夫		伊達敏明	50.0
2	5	5		ヒガシブレーヴ	牡2	54.0		井上俊彦	1:02.9	7.0	4-4	38.4	10.4	4	406	2		林和弘		梁川正普	10.0
3	7	9		チビノヴィヴィアン	牝2	54.0		阿部龍	1:02.9	アタマ	2-2	38.7	5.8	2	460	-12		角川秀樹		梅澤明	7.5
4	1	1		クリーチ	牝2	54.0		岩橋勇二	1:03.8	4.0	8-8	38.5	22.5	5	454	16		小野望		杉浦和也	5.0
5	4	4		ダブルレインボー	牝2	54.0		石川倭	1:04.0	1.0	7-5	39.1	96.3	10	420	0		米川昇		飛渡敬二	2.5
6	2	2		アキコノユメヲ	牝2	53.0		落合玄太	1:04.0	クビ	6-9	38.9	8.2	3	400	-8		田中淳司		信田朋嗣	
7	6	7		アルマドール	牝2	54.0		阪野学	1:04.1	1/2	3-3	39.9	69.2	8	400	0		田中正二		荻伏服部牧場	
8	8	12		クラヴァーキン	牝2	54.0		井上幹太	1:04.4	1.1/2	8-6	39.3	27.0	6	416	6		堂山芳則		倉見利弘	
9	6	8		エイシンアイーダ	牝2	51.0		小野楓馬	1:04.8	2.0	10-10	38.9	65.7	7	412	22		佐久間雅		平井克彦	
10	3	3		ベガクイン	牝2	54.0		服部茂史	1:05.1	1.1/2	4-6	40.5	94.9	9	426	12		川島洋人		岡島行一	
11	7	10		ヨシカツムーン	牡2	54.0		桑村真明	1:05.2	クビ	11-11	39.0	203.4	11	392	-4		小国博行		中地義次	
12	8	11		パークシティ	牝2	54.0		馬渕繁治	1:06.1	4.0	12-12	39.8	251.2	12	416	-4		佐藤英明		柳橋俊昭	
