日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/01/21	曇	6	12	6	7	459.1	12	3	51.0	良	1:35.2	0.4	10-8-6-4	0.0-42.4	41.8	佐賀	202255012106	初陽賞	movie.html?race_id=202255012106	a04aa	加茂飛翔	ダ	1400	483	-2	4.8
2022/01/05	曇	2	10	7	7	77.7	9	9	54.0	良	1:29.0	1.6	8-8-8-8	0.0-40.5	40.5	佐賀	202255010502	C2ー23組	movie.html?race_id=202255010502	05491	田中直人	ダ	1300	485	5	0.0
2021/12/18	曇	8	11	8	10	98.3	8	7	54.0	不	1:35.9	3.1	11-9-10-7	0.0-39.1	41.2	佐賀	202155121808	うまかつ.net賞	movie.html?race_id=202155121808	a0036	吉本隆記	ダ	1400	480	0	0.0
2021/11/27	晴	7	10	6	6	58.0	7	6	54.0	稍	1:27.1	2.5	7-7-7-6	0.0-39.8	40.9	佐賀	202155112707	うまかつ.net賞	movie.html?race_id=202155112707	a0036	吉本隆記	ダ	1300	480	0	0.0
2021/10/27	曇	5	11	7	10	490.7	9	9	51.0	重	1:03.0	2.7	11-10	0.0-36.2	36.8	門別	202130102705	3歳以上C4ー5	movie.html?race_id=202130102705	05608	若杉朝飛	ダ	1000	480	0	0.0
2021/10/13	晴	8	12	7	9	204.6	9	10	51.0	重	1:03.0	1.7	11-11	0.0-37.6	36.7	門別	202130101308	3歳以上C4ー6	movie.html?race_id=202130101308	05608	若杉朝飛	ダ	1000	480	-2	0.0
2021/09/29	晴	3	12	7	10	37.6	8	9	51.0	稍	1:06.0	2.2	12-11	0.0-40.0	39.8	門別	202130092903	三石ダムカード賞	movie.html?race_id=202130092903	05608	若杉朝飛	ダ	1000	482	4	0.0
2021/09/15	晴	2	11	8	11	45.4	7	4	51.0	稍	1:04.2	1.2	7-7	0.0-38.0	38.1	門別	202130091502	アグレッシブスター寺	movie.html?race_id=202130091502	05608	若杉朝飛	ダ	1000	478	2	4.2
2021/09/02	晴	3	10	5	5	83.8	9	6	51.0	良	1:03.9	1.6	8-7	0.0-37.5	37.6	門別	202130090203	3歳以上C4ー6	movie.html?race_id=202130090203	05608	若杉朝飛	ダ	1000	476	2	0.0
2021/08/18	雨	2	12	8	11	102.3	10	7	51.0	重	1:03.9	2.2	8-9	0.0-37.6	38.2	門別	202130081802	3歳以上C4ー6	movie.html?race_id=202130081802	05608	若杉朝飛	ダ	1000	474	2	0.0
