rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	6		チェリーベルツ	牝4	54.0		村上忍	1:40.2		3-2	38.6	3.2	1	464	3		菅原勲		米津佳昭	40.0
2	1	1		コーラル	牝6	54.0		山本政聡	1:40.9	4.0	1-1	39.5	4.1	2	452	-3		三野宮通		（株）アプエンテ	14.0
3	7	8		ホワットエヴァー	牝4	54.0		南郷家全	1:41.4	3.0	8-6	38.7	7.1	3	419	5		佐々木由		大黒富美子	8.0
4	3	3		オーチンハラショウ	牝6	54.0		鈴木祐	1:41.9	3.0	5-5	40.0	19.7	8	445	-1		櫻田康二		（株）本城	4.0
5	8	11		アスカダイヤモンド	牝8	54.0		阿部英俊	1:43.0	7.0	3-3	41.3	7.5	4	453	-6		佐々木由		欠畑圭一	2.0
6	2	2		サージェントバッジ	セ10	56.0		坂口裕一	1:43.1	1/2	11-9	40.2	28.1	9	498	1		佐藤雅彦		大塚亮一	
7	7	9		サンサダンサー	牝5	54.0		関本淳	1:43.2	1/2	6-6	41.1	10.2	6	461	-7		工藤裕孝		伊藤裕一	
8	4	4		クロマツミッチー	牡4	56.0		塚本涼人	1:43.8	4.0	2-3	42.2	7.6	5	491	-2		村上実		茂木道和	
9	8	10		レオズアズライト	牝5	54.0		菅原辰徳	1:43.8	クビ	9-10	40.9	46.9	10	432	6		小林義明		遠藤喜和	
10	6	7		ヤマニンセノーテ	牝7	51.0		関本玲花	1:44.3	3.0	7-8	41.8	53.5	11	457	-3		伊藤和		土井久美子	
11	5	5		シンキングタイム	牝7	54.0		山本聡哉	1:48.8	大	9-11	45.9	13.9	7	486	2		佐藤浩一		佐藤貞夫	
