rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		グランプリシップ	牡6	56.0		廣瀬航	1:32.9		10-10-8-7	38.4	2.7	1	487	-6		稻田彰宏		組）オールザベスト組	35.0
2	1	1		マナブフェイス	牝4	54.0		田野豊三	1:33.1	1.0	1-1-1-1	39.4	4.9	3	420	6		中塚猛		佐々木勉	9.8
3	7	8		ロングイ	牡3	56.0		下原理	1:33.4	2.0	3-3-3-2	39.6	3.5	2	471	-3		橋本忠明		佐久間拓士	4.9
4	6	6		バトルグランドリイ	牝7	54.0		松木大地	1:33.6	3/4	6-7-6-6	39.6	5.4	4	446	-4		土屋洋之		小橋亮太	3.5
5	8	9		ログブック	牡4	56.0		川原正一	1:33.6	ハナ	9-9-4-5	39.5	10.6	5	516	3		中塚猛		高島幸子	2.8
6	4	4		スマートクレイン	牝3	54.0		寺地誠一	1:33.7	1/2	5-5-5-4	39.7	79.2	8	509	-9		有馬澄男		（株）大川徹ホール	
7	2	2		ブレイヴシーン	牝5	54.0		高畑皓一	1:34.1	2.1/2	7-6-9-9	39.9	121.4	9	434	-1		徳本慶一		平賀眞吾	
8	5	5		ナチュラルシンジュ	牝6	54.0		杉浦健太	1:34.4	1.3/4	2-2-2-3	40.7	12.7	6	454	4		山口益巳		谷謙介	
9	3	3		コメハチコルテ	牝4	54.0		大山真吾	1:34.7	1.3/4	4-3-7-8	40.8	146.9	10	466	0		西村守幸		吉田忠史	
10	7	7		ニシノイタダキ	セ4	56.0		大柿一真	1:34.8	3/4	8-8-10-10	40.4	62.8	7	462	7		山口浩幸		冨田藤男	
