rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	7		シゲルヒラコー	牡3	56.0		山口勲	1:58.6		4-4-3-3	38.9	1.6	1	455	-5		九日俊光		森中蕃	43.0
2	7	8		テイエムヒッパシレ	牡3	56.0		長田進仁	1:58.6	ハナ	1-1-1-1	39.3	17.1	5	459	0		平山宏秀		竹園正繼	12.9
3	3	3		タイガーティナ	牝3	54.0		倉富隆一	1:59.9	7.0	2-2-2-2	40.4	14.3	4	446	0		山田徹		瀬戸竜男	4.3
4	8	9		ニチウォ	牝3	54.0		石川慎将	2:00.4	2.1/2	6-6-7-5	40.0	35.9	7	396	4		北村欣也		（株）本城	2.6
5	5	5		カシノジャスミン	牝3	54.0		川島拓	2:00.5	クビ	5-5-4-4	40.2	111.9	10	432	3		北村欣也		柏木務	1.7
6	8	10		エムティミホ	牝3	54.0		村松翔太	2:00.8	1.1/2	8-9-9-9	39.8	53.2	8	432	0		柳井宏之		瀬戸年美	
7	2	2		コリンズクレスト	牡3	56.0		鮫島克也	2:00.8	クビ	9-7-8-7	40.3	25.4	6	470	4		大島静夫		太田雅貴	
8	6	6		ヒトヨノユメ	牝3	54.0		山下裕貴	2:01.0	1.0	7-8-6-8	40.6	7.0	3	441	14		池田忠好		東廣美	
9	4	4		ダイメイホース	牡3	56.0		小松丈二	2:01.6	3.0	3-3-5-6	41.5	3.5	2	489	0		東眞市		宮本昇	
10	1	1		センノマラカス	牡3	56.0		田中純	2:04.7	大	10-10-10-10	43.1	71.1	9	480	-2		手島勝利		湯浅健司	
