rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	8		ナットビーワン	牡2	54.0		石川倭	1:03.0		5-3	38.2	4.8	3	422	4		桧森邦夫		高島幸子	50.0
2	7	9		ヴィクトリアグラス	牝2	53.0		山本咲希	1:03.1	1/2	2-2	38.7	13.6	6	404	6		小野望		村田紀次	10.0
3	1	1		キングキャヴィア	牡2	51.0		小野楓馬	1:03.1	アタマ	7-6	38.2	4.7	2	500	10		田部和則		組）寿組合	7.5
4	3	3		エムティジーノ	牝2	53.0		落合玄太	1:03.2	クビ	1-1	38.9	25.8	8	452	0		山口竜一		（株）門別牧場	5.0
5	2	2		スーパーステンレス	牡2	54.0		宮崎光行	1:03.5	1.1/2	6-4	38.6	10.8	5	444	10		松本隆宏		秋谷壽之	2.5
6	8	12		バルドエース	牡2	54.0		五十嵐冬	1:03.7	1.0	9-6	38.3	7.9	4	430	2		川島洋人		伊藤將	
7	4	4		キタカラキタムスメ	牝2	54.0		阿部龍	1:04.2	2.1/2	2-6	39.7	2.5	1	422	0		川島洋人		阪田英裕	
8	5	6		ジャニスパール	牝2	54.0		岩橋勇二	1:04.6	2.0	7-6	39.5	26.5	9	424	-6		田中淳司		（株）レックス	
9	6	7		シナノアサヤケ	牝2	54.0		服部茂史	1:05.5	4.0	10-10	39.1	216.0	11	418	10		小国博行		小林勝	
10	5	5		メイショウコマクサ	牝2	54.0		桑村真明	1:05.7	1.0	4-5	40.9	38.6	10	426	-8		佐々木国		松本好雄	
11	8	11		スカイハンター	牡2	54.0		井上俊彦	1:06.7	5.0	12-12	39.4	23.8	7	454	2		村上正和		須貝廣次	
12	7	10		ジェズイット	牡2	54.0		黒澤愛斗	1:06.7	クビ	11-11	40.0	231.1	12	470	6		柳澤好美		成富直行	
