waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2015101855	ゴムマリ	牝7	55.0	01158	野中	00421	浅野	506	14
1	2	2019105258	オルコス	牝3	52.0	05386	戸崎圭	01169	加藤士	432	2
2	3	2018105992	スマイルアモーレ	牝4	55.0	01075	田辺	01169	加藤士	456	2
2	4	2019105264	スマイルオンミー	牝3	52.0	01169	武藤	01103	尾関	512	-12
3	5	2018101497	デリシュレーヌ	牝4	55.0	01029	武士沢	01134	高橋文	482	-2
3	6	2019105185	スノーグレース	牝3	52.0	01135	杉原	01153	中舘	472	6
4	7	2019105510	リンクスルーファス	牝3	52.0	01092	津村	01038	手塚	502	-12
4	8	2017105628	パリスデージー	牝5	55.0	01077	石橋脩	01035	佐藤	434	2
5	9	2018101549	コパノセイバー	牝4	52.0	01201	水沼	01174	深山	506	2
5	10	2019103122	ラズライト	牝3	49.0	01184	原	01100	松山	426	-2
6	11	2019104329	マリノプリエール	牝3	50.0	01188	永野	01023	伊藤圭	458	6
6	12	2018103973	アデウス	牝4	55.0	01117	丸田	01035	佐藤	456	8
7	13	2018104745	シゲルオテンバ	牝4	55.0	00422	内田博	01100	松山	440	2
7	14	2019103570	ニシノスピカ	牝3	52.0	01179	菅原明	01026	鈴木伸	474	0
8	15	2019104954	ボンクラージュ	牝3	52.0	01150	石川	01108	矢野	442	6
8	16	2018104596	ブーケドフルール	牝4	55.0	01122	三浦	01048	畠山	430	8
