rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		ファストーゾ	牝3	54.0		森泰斗	1:29.8		1-1-1-1	37.9	1.5	1	522	-9		小久保智		小田吉男	100.0
2	3	3		ティーポンド	牡3	56.0		笹川翼	1:29.9	クビ	2-2-2-2	37.9	5.9	2	480	-3		新井清重		豊原純弥	35.0
3	2	2		ワンダークラドート	牡3	56.0		橋本直哉	1:30.9	5.0	4-4-5-3	38.5	23.9	6	459	5		鈴木勝文		山本能成	20.0
4	6	6		ケンブリッジカナデ	牝3	54.0		本橋孝太	1:31.1	1.1/2	3-3-3-4	39.0	12.7	4	433	-11		新井清重		中西宏彰	15.0
5	7	8		エヌティプリンス	牡5	56.0		和田譲治	1:31.4	1.1/2	10-6-4-5	39.2	41.9	7	464	0		柏木一夫		中田留明	10.0
6	1	1		ダイバサファイア	牝3	54.0		高橋哲也	1:32.0	3.0	7-9-11-11	39.1	46.1	8	467	8		箕輪武		丹呉通孝	
7	7	9		ローズオブセイコー	牝3	54.0		寺島憂人	1:32.2	3/4	8-8-8-9	39.7	186.8	10	421	4		柘榴浩樹		福田光男	
8	8	11		プレミアムプリモ	牝3	54.0		福原杏	1:32.3	1/2	5-7-7-7	39.9	12.7	5	456	2		平山真希		杉浦和也	
9	6	7		エリーウェイ	牝3	54.0		見越彬央	1:32.5	1.0	6-5-6-6	40.1	5.9	3	459	-11		川村守男		篠塚和郎	
10	4	4		パリノホノオ	セ3	56.0		笠野雄大	1:32.5	アタマ	9-10-9-8	39.7	48.3	9	441	-1		出川克己		吉田哲哉	
11	5	5		チュエボー	牡3	53.0		大木天翔	1:32.9	2.0	11-11-9-10	40.1	286.0	11	474	-2		堀江仁		鈴木伸哉	
