	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201507010101	ダ	左	1800	曇	重	09:50	3歳未勝利		2015-1-17	1	中京	1	3歳未勝利	(混)[指](馬齢)	12	520	2	12	190	3	8	170	2	13.0	270	5.0	4-6	790.0	3.0	8-12	1950	6	8-12	690	7	12-13	1,070	12	8-13	660	6	12=>8	3430	8	8-12-13	4120	10	12=>8=>13	23390	47	(*16,14)(7,5,15)9(2,3,13)12(8,11)-(1,4)-10-6	(*16,14,12)(7,5,15)(3,9)(2,13)(8,11)-1,4,10-6	(*12,16)(14,15)(7,5,9,13)(3,8,11)-2-10-(1,6)-4	(*12,16)(7,14,15,13,11)(5,9)3,8-2-10,6,1=4	13.6 - 12.3 - 14.0 - 13.0 - 12.9 - 13.1 - 12.9 - 12.3 - 12.7	13.6 - 25.9 - 39.9 - 52.9 - 65.8 - 78.9 - 91.8 - 104.1 - 116.8 (39.9-37.9)
201507010102	ダ	左	1800	曇	重	10:20	4歳以上500万下		2015-1-17	1	中京	1	4歳以上500万下	[指](定量)	4	1470	5	4	480	5	2	530	6	12.0	210	4.0	2-4	11920.0	28.0	2-4	15420	33	2-4	4,050	32	4-12	1,330	15	2-12	1,160	11	4=>2	24530	56	2-4-12	21960	53	4=>2=>12	188460	402	4,12(3,5,10)(2,7,6)(8,9,11)1	4,12(3,5,10)(2,7)6(8,9)(1,11)	(4,*12,6)10-(3,5,7,9)(2,1)8,11	(*4,12,6)(3,10,7)9(2,5,1)8-11	13.3 - 12.2 - 13.9 - 13.3 - 12.5 - 12.1 - 13.0 - 12.3 - 13.0	13.3 - 25.5 - 39.4 - 52.7 - 65.2 - 77.3 - 90.3 - 102.6 - 115.6 (39.4-38.3)
201507010103	ダ	左	1200	曇	重	10:50	3歳未勝利		2015-1-17	1	中京	1	3歳未勝利	牝[指](馬齢)	2	1190	4	2	160	3	11	110	1	10.0	110	2.0	1-6	900.0	2.0	2-11	1470	3	2-11	300	2	2-10	310	3	10-11	110	1	2=>11	3980	10	2-10-11	560	2	2=>11=>10	8380	22			11,10-(4,5)-(1,7,12)(3,8,9)(6,15)(14,16)2-13	11,10-4,5(1,7)(6,3,12,9)8(15,2)(14,16)-13	12.5 - 11.0 - 11.8 - 12.7 - 12.3 - 13.0	12.5 - 23.5 - 35.3 - 48.0 - 60.3 - 73.3 (35.3-38.0)
201507010104	障		3000	曇	稍重	11:20	障害4歳以上未勝利		2015-1-17	1	中京	1	障害4歳以上未勝利	(定量)	12	2240	7	12	580	8	3	180	2	8.0	440	7.0	3-7	3970.0	15.0	3-12	3520	13	3-12	1,280	16	8-12	3,160	29	3-8	1,050	12	12=>3	10020	36	3-8-12	15270	43	12=>3=>8	140700	326	2(5,11)=12-(10,1,8,14)(4,3)-(6,9)13-7	2(5,11)-12,14(10,1)-8(4,3)(6,9)13-7	2,12(10,11)-(5,14)-3-(1,8)-(4,9)7(6,13)	(*2,12)(10,14)11(5,3)=8-(1,9)-7,4-13,6		
201507010105	障		3330	曇	稍重	12:10	障害4歳以上オープン		2015-1-17	1	中京	1	障害4歳以上オープン	(混)(別定)	11	440	2	11	170	2	12	2,040	10	8.0	350	6.0	7-7	19690.0	25.0	11-12	24960	41	11-12	6,950	45	8-11	930	12	8-12	15,750	66	11=>12	48500	76	8-11-12	124270	159	11=>12=>8	552010	772	(*5,8)=(2,13)-(1,7,10)9,6,14,12(4,3)-11	(*5,8)=(2,13)=(1,10)7,9,6-(14,12)-(4,3)11	8-5-13,2-(10,9)-1-12(6,11)=(14,3)=4=7	8-13(2,5)(10,9)12-(1,11)6=3,14-4 7		
201507010106	芝	左	2200	晴	稍重	12:45	3歳未勝利		2015-1-17	1	中京	1	3歳未勝利	[指](馬齢)	6	13120	12	6	1,540	12	10	190	3	3.0	110	1.0	3-5	5580.0	19.0	6-10	43300	54	6-10	10,690	60	3-6	1,720	18	3-10	310	2	6=>10	94790	111	3-6-10	18010	46	6=>10=>3	333530	598	15,17(9,16)(11,3,12)18(2,1)-7-10,4,13(8,6)5,14	15,17(9,16)12,3(11,18)(2,1)-7,10(4,13,6)8,5-14	(*15,17)(9,16,12)(3,18)(11,7)(2,1,10,6)(13,8)(4,5)-14	15(17,16)(9,12)(3,18)(11,1,7)(2,10,6)(13,8)5,4,14	12.8 - 11.0 - 11.8 - 13.8 - 13.6 - 13.3 - 12.6 - 12.9 - 12.7 - 12.2 - 12.3	12.8 - 23.8 - 35.6 - 49.4 - 63.0 - 76.3 - 88.9 - 101.8 - 114.5 - 126.7 - 139.0 (35.6-37.2)
201507010107	ダ	左	1400	晴	重	13:15	4歳以上500万下		2015-1-17	1	中京	1	4歳以上500万下	牝[指](定量)	4	1230	4	4	410	7	7	130	1	1.0	450	10.0	2-4	1520.0	6.0	4-7	1750	5	4-7	700	5	1-4	4,230	47	1-7	1,090	11	4=>7	4180	14	1-4-7	9560	35	4=>7=>1	68250	241			(*1,9)-2(4,7)11,3,10-(5,12)(8,16)13,6-15=14	1,9-2(4,7)11(3,10)(5,12)(8,16)13-6,15=14	12.4 - 10.9 - 11.4 - 12.3 - 12.8 - 12.9 - 13.7	12.4 - 23.3 - 34.7 - 47.0 - 59.8 - 72.7 - 86.4 (34.7-39.4)
201507010108	ダ	左	1800	晴	重	13:45	4歳以上500万下		2015-1-17	1	中京	1	4歳以上500万下	見習騎手(定量)	2	4270	9	2	1,040	9	8	320	4	12.0	210	3.0	2-6	9010.0	18.0	2-8	16830	35	2-8	5,040	37	2-12	2,770	26	8-12	1,080	12	2=>8	47060	83	2-8-12	27020	67	2=>8=>12	302380	558	10(5,12)-2,6-(4,7)-8,9-(3,13)(1,11)	10(5,12)-2,6(4,7)-(9,8)=(3,13)1,11	10(5,12)-2-6-(7,8)-9,4,3,11,13,1	(*10,5,12)-2(6,8)7-(9,11)3(4,1,13)	13.1 - 11.4 - 13.0 - 12.9 - 12.4 - 12.7 - 13.3 - 12.7 - 13.6	13.1 - 24.5 - 37.5 - 50.4 - 62.8 - 75.5 - 88.8 - 101.5 - 115.1 (37.5-39.6)
201507010109	芝	左	1200	晴	稍重	14:15	4歳以上500万下		2015-1-17	1	中京	1	4歳以上500万下	[指](定量)	3	380	1	3	150	1	5	380	6	9.0	210	4.0	2-3	1940.0	8.0	3-5	4530	18	3-5	1,580	19	3-9	500	3	5-9	2,210	25	3=>5	7710	29	3-5-9	9080	26	3=>5=>9	53370	142			2,4,13(1,6,15,17)(8,11,16)(3,14,18)(5,7,9,10)=12	2,4(1,6,13,15,17)8(3,11,16)(5,7,14,18,10)9=12	12.2 - 11.0 - 11.8 - 11.8 - 12.0 - 12.3	12.2 - 23.2 - 35.0 - 46.8 - 58.8 - 71.1 (35.0-36.1)
201507010110	ダ	左	1400	晴	重	14:50	はこべら賞 		2015-1-17	1	中京	1	3歳500万下	(混)(特指)(馬齢)	4	1030	4	4	240	5	11	240	4	5.0	140	2.0	4-8	2540.0	7.0	4-11	5840	20	4-11	1,150	15	4-5	700	9	5-11	520	5	4=>11	10340	35	4-5-11	5010	20	4=>11=>5	45090	150			(*12,8)(5,6,11)(9,4)(1,10)(2,3)=7	(*12,8)(5,6,11)(1,9,10,4)-(2,3)=7	12.5 - 11.5 - 12.0 - 12.7 - 13.0 - 12.2 - 12.8	12.5 - 24.0 - 36.0 - 48.7 - 61.7 - 73.9 - 86.7 (36.0-38.0)
