rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	12		カネコメノボル	セ5	57.0		森裕太朗	2:06.0		8-8-7-5	37.6	18.4	6	438	-4		中尾秀正		高岡義雄	1,110.0
2	7	10		シルバーエース	牡5	57.0		鮫島克駿	2:06.2	1.1/2	1-1-1-1	38.4	55.3	10	466	-4		橋口慎介		林正道	440.0
3	3	3		ローズボウル	牡4	57.0		富田暁	2:06.3	1/2	10-10-7-3	38.1	5.5	3	498	-12		林徹		グリーンファーム	280.0
4	4	4		キングサーガ	セ5	57.0		福永祐一	2:06.6	2.0	10-10-11-11	37.8	3.3	2	486	12		池江泰寿		キャロットファーム	170.0
5	1	1		アジャストザルート	牡5	57.0		川田将雅	2:06.8	1.1/4	9-8-10-9	38.3	2.4	1	500	0		池添学		社台レースホース	111.0
6	6	8		オーマオ	牡6	57.0		斎藤新	2:06.9	1/2	12-12-12-12	37.9	62.1	12	460	4		村山明		吉田照哉	
7	5	7		ナムラゴロフキン	牡5	57.0		幸英明	2:07.1	1.0	7-6-6-5	38.9	21.3	7	512	-4		大橋勇樹		奈村睦弘	
8	5	6		アドマイヤビーナス	牝6	55.0		和田竜二	2:07.2	3/4	4-5-4-3	39.2	51.0	9	502	0		梅田智之		近藤旬子	
9	7	11		シゲルヒカルダイヤ	牡6	57.0		浜中俊	2:07.5	1.3/4	4-3-4-5	39.4	55.5	11	532	0		橋田満		森中蕃	
10	4	5		モンサンイルベント	牡5	57.0		坂井瑠星	2:08.1	3.1/2	6-6-9-9	39.7	29.4	8	502	-8		飯田祐史		山下新一	
11	8	13		ジュンキリタップ	牡4	57.0		岩田望来	2:08.3	1.0	2-3-2-2	40.4	15.3	5	510	-6		高柳瑞樹		河合純二	
12	2	2		リノユニヴァース	牡4	57.0		岩田康誠	2:08.4	1/2	13-13-13-13	38.9	13.4	4	506	-2		友道康夫		シルクレーシング	
13	6	9		ハクアイウィンザー	牡5	57.0		池添謙一	2:09.3	5.0	2-2-2-5	41.3	162.5	13	526	2		松永昌博		Ｈ．Ｉコーポレーション	
