日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/05/12	雨	9	12	7	10	6.7	3	5	56.0	稍	1:33.9	1.2	5-5-7-7	0.0-38.3	39.2	園田	202250051209	C1	202250051209	05597	鴨宮祥行	ダ	1400	488	-2	11.0
2022/04/27	曇	8	12	4	4	4.1	2	2	56.0	重	1:32.8	1.4	4-5-2-2	0.0-39.8	40.7	園田	202250042708	C1一	202250042708	05597	鴨宮祥行	ダ	1400	490	-1	40.0
2022/04/15	曇	8	9	1	1	6.5	4	2	56.0	重	1:31.8	0.1	4-4-3-3	0.0-40.3	40.0	園田	202250041508	C1一	202250041508	05597	鴨宮祥行	ダ	1400	491	-2	40.0
2022/03/31	曇	10	9	6	6	16.2	5	6	54.0	稍	1:33.0	0.8	5-5-3-6	0.0-39.6	40.2	園田	202250033110	水仙賞C1一	202250033110	a04a9	青海大樹	ダ	1400	493	18	0.0
2021/06/11	晴	12	12	6	8	4.6	1	1	56.0	良	1:30.8	-0.2	4-4-4-3	0.0-39.4	39.2	園田	202150061112	ガーベラ賞C1	202150061112	05597	鴨宮祥行	ダ	1400	475	5	80.0
2021/05/26	曇	10	10	4	4	5.8	4	2	56.0	良	1:32.3	0.7	2-2-2-2	0.0-40.0	40.5	園田	202150052610	C1二	202150052610	05597	鴨宮祥行	ダ	1400	470	-5	32.0
2021/05/06	晴	6	10	8	10	6.6	3	1	56.0	重	1:31.9	-1.5	1-1-1-1	0.0-39.4	39.4	園田	202150050606	C2一	202150050606	05597	鴨宮祥行	ダ	1400	475	-1	60.0
2021/04/22	晴	5	10	5	5	12.6	6	4	56.0	良	1:32.8	0.7	6-6-6-6	0.0-41.1	41.0	園田	202150042205	C2一	202150042205	05597	鴨宮祥行	ダ	1400	476	2	9.0
2021/04/08	晴	6	10	4	4	13.3	5	6	56.0	良	1:32.6	0.4	5-4-4-4	0.0-39.5	39.3	姫路	202151040806	C2一	202151040806	05597	鴨宮祥行	ダ	1400	474	1	0.0
2021/03/24	晴	7	10	2	2	8.6	5	7	56.0	良	1:33.5	0.6	4-4-4-4	0.0-38.9	39.2	姫路	202151032407	C2一	202151032407	05597	鴨宮祥行	ダ	1400	473	7	0.0
2021/03/11	晴	5	11	1	1	6.1	4	6	56.0	良	1:34.9	0.7	8-8-9-5	0.0-38.5	38.7	姫路	202151031105	C2一	202151031105	05597	鴨宮祥行	ダ	1400	466	-16	0.0
2020/12/04	晴	8	12	6	8	75.0	8	5	56.0	良	1:31.7	1.3	12-12-12-12	0.0-38.5	37.8	園田	202050120408	C1	202050120408	05364	大山真吾	ダ	1400	482	1	5.2
2020/11/19	晴	9	10	5	5	93.8	7	4	56.0	良	1:31.6	0.9	8-7-7-5	0.0-38.9	39.2	園田	202050111909	C1	202050111909	05597	鴨宮祥行	ダ	1400	481	1	6.5
2020/11/03	晴	12	12	8	11	62.3	8	11	56.0	重	1:31.8	1.2	6-7-6-6	0.0-38.0	38.5	園田	202050110312	C1一	202050110312	05597	鴨宮祥行	ダ	1400	480	6	0.0
2020/10/08	雨	12	12	7	10	15.4	6	11	56.0	不	1:53.1	2.0	12-12-12-12	0.0-37.9	38.3	園田	202050100812	C1	202050100812	05597	鴨宮祥行	ダ	1700	474	-5	0.0
2020/09/23	曇	12	11	6	6	3.0	1	5	56.0	良	1:33.0	0.9	9-10-6-6	0.0-38.9	38.9	園田	202050092312	C1一	202050092312	05597	鴨宮祥行	ダ	1400	479	-2	5.2
2020/09/03	曇	9	12	2	2	4.7	2	2	56.0	良	1:32.2	0.3	7-7-6-5	0.0-40.5	40.3	園田	202050090309	C1	202050090309	05597	鴨宮祥行	ダ	1400	481	1	18.2
2020/08/12	晴	12	12	6	8	6.0	3	8	57.0	良	1:31.9	1.1	12-12-7-7	0.0-40.4	40.1	園田	202050081212	C1	202050081212	05597	鴨宮祥行	ダ	1400	480	11	0.0
2020/07/22	晴	12	12	1	1	11.1	5	1	56.0	良	1:31.6	-0.1	9-9-8-8	0.0-39.6	38.7	園田	202050072212	C1	202050072212	05597	鴨宮祥行	ダ	1400	469	-2	65.0
2020/07/02	曇	12	12	8	11	27.3	6	4	56.0	良	1:32.2	0.7	6-6-4-4	0.0-41.3	41.3	園田	202050070212	C1	202050070212	05597	鴨宮祥行	ダ	1400	471	-2	6.5
2020/06/10	曇	6	9	6	6	12.7	5	1	56.0	良	1:32.4	0.0	1-1-1-1	0.0-40.1	40.1	園田	202050061006	C2二	202050061006	05597	鴨宮祥行	ダ	1400	473	-1	50.0
2020/05/28	晴	8	10	6	6	12.6	4	7	56.0	良	1:33.6	1.8	3-4-4-4	0.0-40.0	41.4	園田	202050052808	C2二	202050052808	05597	鴨宮祥行	ダ	1400	474	15	0.0
2019/08/27	曇	9	8	3	3	1.3	1	3	56.0	良	1:38.9	0.4	5-5-5-3	0.0-40.5	40.5	金沢	201946082709	能登巌門賞(未勝利)	201946082709	01099	鮫島良太	ダ	1500	459	3	9.6
2019/07/06	曇	3	16	1	2	6.8	4	10	56.0	重	1:12.6	1.2	5-5	34.8-36.6	37.4	中京	201907030303	3歳未勝利	201907030303	01099	鮫島良太	ダ	1200	456	-6	0.0
2019/06/22	晴	3	16	1	1	7.5	3	5	56.0	良	1:26.8	0.6	6-7	35.9-37.4	37.5	阪神	201909030703	3歳未勝利	201909030703	01157	鮫島克駿	ダ	1400	462	0	50.0
2019/05/25	晴	2	16	3	6	3.7	2	3	56.0	良	1:13.3	0.6	10-11	35.3-37.4	36.8	京都	201908031102	3歳未勝利	201908031102	01099	鮫島良太	ダ	1200	462	-2	130.0
2019/03/16	晴	3	15	7	13	6.7	4	2	56.0	良	1:14.3	1.1	4-5	36.0-37.2	37.9	中京	201907020303	3歳未勝利	201907020303	01099	鮫島良太	ダ	1200	464	-8	200.0
2019/02/23	晴	2	13	5	7	7.9	5	4	56.0	稍	1:00.3	0.7	2-2	34.9-36.5	37.0	小倉	201910010502	3歳未勝利	201910010502	01099	鮫島良太	ダ	1000	472	0	75.0
