rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	7		ボルンカズマ	牡5	56.0		真島大輔	1:42.1		4-3-3-3	39.8	5.3	3	485	-5		森下淳平		（同）雅苑興業	120.0
2	1	1		キタノユニヴァース	牡4	56.0		矢野貴之	1:42.2	1/2	1-1-1-1	40.1	3.1	2	512	5		佐野謙二		シグラップ・マネジメ	48.0
3	6	6		アドゥシール	牝5	54.0		東原悠善	1:42.3	1/2	10-10-9-8	38.6	75.4	10	455	8		井上弘之		豊島愛子	30.0
4	8	11		キキョウ	牡5	56.0		石崎駿	1:42.7	2.0	9-9-7-7	39.3	41.7	7	471	-2		市村誠		泉山眞行	18.0
5	3	3		ローゼンリッター	牡5	56.0		吉井章	1:43.3	3.0	2-2-2-2	41.1	6.8	4	542	-3		松浦裕之		石塚史典	12.0
6	7	8		アサシン	牡4	56.0		森泰斗	1:43.3	クビ	5-6-5-5	40.4	9.4	5	503	9		上杉昌宏		中村忠彦	
7	2	2		ウラワザテクニック	セ4	56.0		本田正重	1:43.8	2.1/2	8-8-8-9	40.0	26.7	6	480	-3		米田英世		村上卓史	
8	5	5		アロハヌイロア	牝4	54.0		藤田凌	1:44.0	1.1/4	3-3-4-4	41.7	2.6	1	466	2		堀千亜樹		（株）ニッシンホー	
9	4	4		バンプファイア	牡5	56.0		西啓太	1:44.4	2.0	6-5-6-6	41.4	52.5	9	494	1		福永敏		村上憲政	
10	8	10		ティーズプライム	セ4	56.0		達城龍次	1:46.1	8.0	11-11-11-10	41.5	129.1	11	543	-5		嶋田幸晴		立山伸二	
11	7	9		パンダノポケット	牝4	54.0		藤本現暉	1:51.3	大	7-7-10-11	47.3	44.9	8	434	8		阪本一栄		三岡陽	
