	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
2017G0a00410	芝	右	1600		良		バイオレットハンデ 		2017-1-8	0	香港	0																																												
2017G0a00710	芝	右	1400		稍重		アキードモフィードH 		2017-3-19	0	香港	0																																												
2017G0a00d08	芝	右	1600		良		シャティントロフィー	G2	2017-10-22	0	香港	0																																												
2017G0a00e08	芝	右	1600		良		ジョッキークラブM	G2	2017-11-19	0	香港	0																																												
2017G0a01008	芝	右	1400		稍重		セレブレーションC	G3	2017-10-1	0	香港	0																																												
2017G0a01708	芝	右	1400		良		オーキッドハンデ 		2017-2-5	0	香港	0																																												
2017G0a01a09	芝	右	1400		良		トロハーバーハンデ 		2017-4-2	0	香港	0																																												
2017G0a02407	芝	右	1400		良		ハンデ戦 		2017-11-11	0	香港	0																																												
2017G0a02505	芝	右	1400		良		香港ジョッキークラブ 		2017-4-23	0	香港	0																																												
2017G0a00104	芝	右	1200		良		センテナリースプリン	G2	2017-1-30	0	香港	0																																												
2017G0a00109	芝	右	1600		良		スチュワーズカップ	G1	2017-1-30	0	香港	0																																												
2017G0a00203	芝	右	1400		良		クイーンズシルバーJC	G1	2017-2-26	0	香港	0																																												
2017G0a00207	芝	右	2000		良		香港ゴールドカップ	G1	2017-2-26	0	香港	0																																												
2017G0a00608	芝	右	1600		良		チェアマンズT	G2	2017-4-9	0	香港	0																																												
2017G0a00c07	芝	右	2400		良		香港チャンピオンズ&	G1	2017-5-28	0	香港	0																																												
2017G0a00d07	芝	右	1200		良		プレミアボウル	G2	2017-10-22	0	香港	0																																												
2017G0a00e06	芝	右	2000		良		ジョッキークラブC	G2	2017-11-19	0	香港	0																																												
2017G0a00e07	芝	右	1200		良		ジョッキークラブスプ	G2	2017-11-19	0	香港	0																																												
