rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	10		ソウルキング	牡10	56.0		倉兼育康	1:31.3		4-4-3-2	39.5	5.8	2	462	-6		別府真司		国田正忠	30.0
2	3	3		エンパシー	牡6	56.0		嬉勝則	1:31.7	2.0	1-1-1-1	40.2	3.3	1	495	-4		田中譲二		（同）ＪＰＮ技研	10.5
3	5	6		レッドゼノビア	牝5	54.0		畑中信司	1:32.0	1.1/2	3-2-2-3	40.3	6.0	3	466	-4		宮川浩一		西森鶴	6.0
4	1	1		カシマホープスター	牡7	56.0		永森大智	1:32.6	3.0	5-5-4-4	40.4	6.4	5	511	4		工藤真司		伏田知義	4.5
5	4	4		ティアマリア	牝5	53.0		木村直輝	1:33.4	4.0	7-7-7-5	41.0	63.0	10	481	-5		松木啓助		石本鈴雄	3.0
6	2	2		ディアヴイーバル	牡6	56.0		岡村卓弥	1:33.5	1/2	6-5-6-6	41.1	24.7	8	441	0		雑賀正光		山本将司	
7	6	8		ヴィグラスファイア	牡5	56.0		西森将司	1:33.6	クビ	9-9-8-7	41.0	6.1	4	498	-5		田中譲二		（同）ＪＰＮ技研	
8	7	9		サクラプリズム	牡8	56.0		上田将司	1:33.8	1.0	11-12-10-9	40.4	149.3	12	507	-9		国澤輝幸		角山喜信	
9	5	5		グーテドージャ	牡4	56.0		西川敏弘	1:33.8	ハナ	2-3-5-8	41.6	13.6	7	393	-1		中西達也		上岡和男	
10	6	7		オールラウンド	牡9	53.0		妹尾将充	1:34.0	3/4	10-10-11-10	40.5	70.5	11	486	0		別府真司		山田康文	
11	8	11		テレグライド	牡6	56.0		郷間勇太	1:34.7	3.0	8-8-9-11	41.6	51.7	9	465	1		宮路洋一		長澤宏美	
12	8	12		フェアサニー	牝5	53.0		塚本雄大	1:35.0	1.1/2	12-11-12-12	41.5	7.8	6	440	-14		西山裕貴		（同）ＪＰＮ技研	
