着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	3	3	---	6	1997101621	牝	4	440.0	-4.0	54	110.0	0			05146	5153	482002	20.0	200038010201
2	6	6	---	4	1997106552	牡	4	452.0	-2.0	55	110.2	1			05000	5034	x00274	6.0	200038010201
3	5	5	---	3	1997102768	牝	4	400.0	-2.0	54	110.6	2			05107	5001	696009	2.2	200038010201
4	2	2	---	2	1997109505	牝	4	394.0	0.0	54	110.8	3/4			00429	5124	x0197e	1.0	200038010201
5	1	1	---	7	1997107258	牝	4	426.0	2.0	54	110.9	1/2			05078	5043	391007	0.8	200038010201
6	7	7	---	1	1997101058	牡	4	456.0	6.0	55	111.0	1/2			00410	5218	x00b0a	0.0	200038010201
7	4	4	---	7	1997104103	牝	4	344.0	-4.0	54	111.4	2			a014a	5146	x01908	0.0	200038010201
8	8	8	---	9	1997200037	牡	4	442.0	6.0	55	112.3	5			05028	5356	x00601	0.0	200038010201
9	8	9	---	5	1997104792	牡	4	464.0	4.0	55	112.4	1/2			00413	5028	216006	0.0	200038010201
1	3	3	---	2	1997104929	牡	4	468.0	0.0	55	107.5	0			00410	5218	779002	30.0	200038010202
2	4	4	---	4	1997106471	牡	4	462.0	-4.0	55	107.9	2			00423	5267	x01c0c	9.0	200038010202
3	5	5	---	3	1997102015	牝	4	476.0	8.0	54	108.7	4			05202	855	x005f6	3.3	200038010202
4	1	1	---	6	1997106482	牝	4	414.0	-4.0	54	109.3	3			00804	5241	x00236	1.5	200038010202
5	8	8	---	9	1997105445	牝	4	420.0	6.0	54	110.7	7			00984	5026	x016c5	1.2	200038010202
6	2	2	---	8	1997102532	牝	4	416.0	0.0	54	110.9	1			00414	5219	379008	0.0	200038010202
7	6	6	---	7	1997102660	牝	4	432.0	8.0	54	111.4	2.1/2			05078	5073	x002da	0.0	200038010202
8	8	9	---	5	1997100131	牡	4	438.0	-2.0	55	111.4	クビ			05065	5043	715009	0.0	200038010202
9	7	7	---	1	1997105442	牝	4	468.0	-2.0	54	111.7	1.1/2			05107	5001	495007	0.0	200038010202
1	7	8	---	1	1994107086	牝	7	450.0	0.0	54	76.3	0			05146	a0096	x0023d	20.0	200038010203
2	3	3	---	5	1992108723	牡	9	434.0	4.0	55	76.4	1/2			00429	05124	x01361	6.0	200038010203
3	6	6	---	6	1995101866	牡	6	470.0	2.0	55	76.7	1.1/2			a0071	00871	x00257	2.2	200038010203
4	1	1	---	3	1994104818	牝	7	452.0	4.0	54	77.1	2			00423	05241	x00220	1.0	200038010203
5	4	4	---	2	1993101148	牡	8	456.0	2.0	55	77.2	1/2			00413	a0095	x008ad	0.8	200038010203
6	2	2	---	7	1994107521	牡	7	448.0	8.0	55	77.7	2.1/2			05191	05026	x00235	0.0	200038010203
7	7	7	---	7	1993106280	牡	8	500.0	6.0	55	77.8	1/2			a014a	05241	x00236	0.0	200038010203
8	8	10	---	9	1995100098	牡	6	454.0	4.0	54	77.9	3/4			05151	05219	x00224	0.0	200038010203
9	5	5	---	4	1991101703	牡	10	482.0	-4.0	55	78.0	クビ			05107	05001	190004	0.0	200038010203
10	8	9	---	10	1994106425	牡	7	402.0	2.0	55	79.4	7			05029	05267	x018ff	0.0	200038010203
1	6	6	---	1	1995106482	牡	6	498.0	4.0	55	75.8	0			a0070	a0093	x002eb	20.0	200038010204
2	1	1	---	3	1995102002	牡	6	470.0	0.0	55	75.8	クビ			00410	05218	066008	6.0	200038010204
3	8	8	---	4	1994101284	牝	7	502.0	12.0	54	77.3	8			05065	05001	229006	2.2	200038010204
4	3	3	---	2	1992108356	セ	9	502.0	6.0	55	77.5	1			00423	05241	293007	1.0	200038010204
5	4	4	---	7	1995100280	牝	6	438.0	0.0	54	77.5	クビ			05290	a01b1	475006	0.8	200038010204
6	2	2	---	6	1995102858	牡	6	502.0	2.0	55	77.7	1			00804	05241	x00236	0.0	200038010204
7	7	7	---	5	1992108094	牡	9	484.0	0.0	55	77.8	1/2			05202	00855	352001	0.0	200038010204
8	8	9	---	9	1995102272	牝	6	412.0	8.0	54	77.8	クビ			00414	05026	868005	0.0	200038010204
9	5	5	---	8	1993105776	牡	8	482.0	2.0	55	78.4	3			00429	05124	x00253	0.0	200038010204
1	6	6	---	4	1995103990	牡	6	446.0	2.0	55	75.3	0			00429	a0094	610008	22.0	200038010205
2	7	8	---	1	1995107625	牡	6	488.0	4.0	55	75.6	1.1/2			05107	05001	279006	6.6	200038010205
3	1	1	---	5	1995108912	牡	6	484.0	2.0	55	75.7	クビ			05191	05219	x018fe	2.4	200038010205
