着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	1	1	---	1	1997100958	牡	4	448.0	0.0	54.0	64.3	0			05149	05200	293006	60.0	200061010201
2	7	8	---	5	1997100630	牝	4	498.0	0.0	53.0	64.5	1			05194	05284	x000fa	24.0	200061010201
3	6	6	---	4	1997104265	牝	4	460.0	-4.0	53.0	64.9	2			05086	05185	287002	12.0	200061010201
4	5	5	---	2	1997104917	牝	4	418.0	-4.0	53.0	65.6	3			00946	05280	800002	9.0	200061010201
5	4	4	---	3	1997100486	牝	4	414.0	0.0	53.0	65.6	ハナ			05245	05200	713004	6.0	200061010201
6	8	11	---	10	1997106266	牝	4	378.0	-8.0	53.0	65.8	1			05122	05366	x010c8	0.0	200061010201
7	7	9	---	7	1997104793	牝	4	464.0	-4.0	52.0	66.4	3			05274	05178	352030	0.0	200061010201
8	6	7	---	8	1997101530	牝	4	432.0	0.0	53.0	66.7	1.1/2			a0032	a0035	x000b4	0.0	200061010201
9	3	3	---	6	1997102101	牝	4	388.0	-2.0	53.0	66.8	1/2			05111	05214	x006e7	0.0	200061010201
10	8	10	---	9	1997102024	牝	4	424.0	-2.0	50.0	66.8	ハナ			05239	00823	049007	0.0	200061010201
11	2	2	---	11	1997101670	牝	4	432.0	-4.0	53.0	67.5	3			05053	a003b	372002	0.0	200061010201
1	6	8	---	1	1997102096	牝	4	430.0	0.0	50.0	64.1	0			05239	00823	487008	60.0	200061010202
2	7	10	---	2	1997100391	牝	4	452.0	-10.0	52.0	64.3	1.1/2			05196	05125	x0230d	24.0	200061010202
3	3	3	---	4	1997106228	牝	4	422.0	-4.0	53.0	64.7	2			05120	05279	x0108e	12.0	200061010202
4	8	11	---	9	1997100506	牝	4	402.0	2.0	53.0	65.0	1.1/2			05041	05357	x01f16	9.0	200061010202
5	7	9	---	12	1997106548	牡	4	484.0	-4.0	52.0	65.1	1/2			a0160	00865	472033	6.0	200061010202
6	4	4	---	5	1997109383	牡	4	396.0	0.0	54.0	65.2	1/2			05149	05185	570001	0.0	200061010202
7	5	5	---	11	1997104301	牝	4	430.0	-4.0	53.0	65.5	1.1/2			a0030	a0039	165007	0.0	200061010202
8	8	12	---	10	1997106218	牝	4	430.0	-8.0	53.0	65.7	1.1/2			a002b	05542	730007	0.0	200061010202
9	6	7	---	3	1997107108	牝	4	460.0	0.0	53.0	65.7	アタマ			05106	05117	730007	0.0	200061010202
10	5	6	---	6	1997105859	牝	4	404.0	0.0	52.0	66.5	4			05274	05263	x00a9a	0.0	200061010202
11	2	2	---	8	1997106123	牝	4	372.0	-2.0	53.0	66.6	1/2			05086	05131	127007	0.0	200061010202
12	1	1	---	7	1997107624	牝	4	394.0	2.0	53.0	69.6	大			a0036	05198	x00380	0.0	200061010202
1	5	5	---	4	1992500758	牝	9	424.0	-4.0	55.0	100.8	0			05041	05185	424009	40.0	200061010203
2	8	9	---	1	1996500443	牝	5	438.0	-2.0	54.0	101.2	2			05086	05346	277009	16.0	200061010203
