日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2021/10/02	晴	11	16	6	12	21.9	7	5	55.0	良	1:58.4	1.0	14-14-14-12	29.7-38.1	37.8	中京	202107050811	シリウスS(G3)	202107050811	01116	ダ	1900	470	2	360.0
2021/07/10	小雨	11	14	2	2	21.4	8	6	55.0	稍	1:44.0	0.3	14-14-14-13	29.6-38.1	37.1	函館	202102010311	マリーンS(OP)	202102010311	00666	ダ	1700	468	-6	0.0
2021/06/13	曇	11	16	4	8	8.7	6	4	55.0	稍	1:51.8	0.6	10-11-12-11	38.0-36.4	36.0	中京	202107040411	三宮S(OP)	202107040411	01014	ダ	1800	474	0	330.0
2021/05/22	曇	11	16	7	14	33.2	9	8	56.0	重	1:56.2	1.5	16-15-15-15	28.9-37.2	36.3	中京	202107030511	平安S(G3)	202107030511	00666	ダ	1900	474	-10	0.0
2021/05/09	晴	10	16	5	9	17.1	6	3	55.0	良	2:10.3	0.7	15-15-14-10	30.6-36.8	36.3	東京	202105020610	ブリリアントS(L)	202105020610	00666	ダ	2100	484	12	584.9
2021/03/21	小雨	11	15	6	10	39.5	10	3	58.0	不	1:50.6	1.3	15-15-12-10	36.3-37.2	37.1	中京	202107020411	名古屋城S(OP)	202107020411	01141	ダ	1800	472	-8	554.9
2020/12/10	晴	11	12	6	8	9.4	4	6	56.0	良	2:46.8	2.0	5-5-5-3	0.0-39.3	40.5	名古屋	202048121011	名古屋グランプリ(G2)	movie.html?race_id=202048121011	00666	ダ	2500	480	13	0.0
2020/11/03	曇	10	15	4	7	127.9	10	8	57.0	稍	2:04.3	1.8	9-9-7-7	36.5-37.3	38.0	大井	202044110310	JBCクラシック競走(G1)	movie.html?race_id=202044110310	01116	ダ	2000	467	-3	0.0
2020/10/03	曇	11	16	1	2	40.5	7	2	54.0	良	1:57.9	0.1	9-9-7-2	29.1-37.4	37.0	中京	202007020811	シリウスS(G3)	202007020811	01116	ダ	1900	470	-4	1416.4
2020/06/20	晴	11	16	2	3	21.2	6	8	54.0	稍	1:51.3	1.8	16-16-16-15	35.9-36.7	36.6	阪神	202009030511	三宮S(OP)	202009030511	01171	ダ	1800	474	2	0.0
2020/04/26	曇	10	16	4	7	4.2	1	1	57.0	良	1:57.8	0.0	16-16-14-6	28.8-38.3	37.0	京都	202008030210	桃山S(3勝クラス)	202008030210	00666	ダ	1900	472	-4	1298.0
2020/04/12	雨	12	16	2	4	5.4	2	3	57.0	重	1:52.0	0.4	15-15-15-11	36.1-37.3	36.5	阪神	202009020612	梅田S(3勝クラス)	202009020612	00666	ダ	1800	476	8	465.1
2020/02/16	曇	8	12	2	2	2.4	1	1	57.0	稍	2:11.1	-0.4	4-3-5-3	31.3-36.8	36.5	東京	202005010608	4歳以上2勝クラス	202005010608	00666	ダ	2100	468	-2	1100.0
2020/02/01	晴	8	16	4	8	5.0	3	3	57.0	稍	2:11.6	0.3	13-12-6-7	31.0-36.4	36.3	東京	202005010108	4歳以上2勝クラス	202005010108	01043	ダ	2100	470	-2	280.0
2020/01/13	晴	9	16	5	10	4.5	2	3	56.0	良	2:35.8	1.1	8-7-5-3	38.5-38.1	38.9	中山	202006010509	成田特別(2勝クラス)	202006010509	01043	ダ	2400	472	10	385.1
2019/11/02	晴	12	9	3	3	2.2	1	3	57.0	良	2:11.3	1.1	7-7-5-5	31.1-36.2	36.6	東京	201905050112	3歳以上2勝クラス	201905050112	01075	ダ	2100	462	0	280.0
2019/10/14	小雨	9	13	3	3	3.6	1	3	56.0	重	2:12.2	0.3	6-6-6-8	30.6-35.6	35.3	東京	201905040509	昇仙峡特別(2勝クラス)	201905040509	01043	ダ	2100	462	-2	384.4
2019/09/08	晴	12	15	8	14	3.7	2	2	57.0	良	1:53.5	0.1	10-8-9-4	37.3-37.6	37.0	中山	201906040212	3歳以上2勝クラス	201906040212	01043	ダ	1800	464	6	440.0
2019/08/17	晴	10	15	5	9	5.2	3	4	57.0	稍	1:52.8	0.6	8-9-9-7	37.8-36.6	36.6	新潟	201904020710	麒麟山特別(2勝クラス)	201904020710	05386	ダ	1800	458	-12	230.0
2019/07/20	曇	10	15	2	2	2.6	1	4	57.0	重	1:51.3	0.4	5-6-8-8	37.2-37.2	36.7	中京	201907030710	日進特別(2勝クラス)	201907030710	01014	ダ	1800	470	0	230.0
2019/07/06	晴	10	16	4	8	5.6	2	4	57.0	重	1:50.9	0.3	16-16-9-8	36.9-36.4	36.1	中京	201907030310	濃尾特別(2勝クラス)	201907030310	01018	ダ	1800	470	-8	230.0
2019/06/02	雨	10	16	1	2	17.6	7	2	57.0	良	1:53.4	0.2	8-8-6-6	39.0-36.8	36.3	阪神	201909030210	加古川特別(2勝クラス)	201909030210	01018	ダ	1800	478	-2	611.2
