rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	7		オーシャンスカイ	牡3	56.0		水野翔	1:28.5		2-2-2	40.0	7.8	2	494	0		笹野博司		小林克己	48.0
2	4	4		コパノライダー	牡3	56.0		丸野勝虎	1:28.8	1.1/2	3-3-3	40.0	1.2	1	460	0		角田輝也		小林照弘	11.1
3	8	10		ドリームレイ	牝3	54.0		筒井勇介	1:28.9	3/4	5-5-4	39.6	30.6	5	392	7		後藤佑耶		辻祐二	4.8
4	7	8		ガンバギフ	牝3	54.0		藤原幹生	1:29.4	2.1/2	6-6-6	39.5	51.4	7	470	11		井上孝彦		鈴木和彦	3.4
5	6	6		ドリームアイ	牝3	54.0		渡辺竜也	1:30.0	3.0	9-9-9	38.8	9.2	3	465	10		後藤佑耶		木戸英世	2.4
6	3	3		ファシネイティング	牝3	51.0		東川慎	1:30.0	クビ	7-8-8	39.7	124.2	10	431	-1		後藤正義		新屋敬	
7	5	5		タッチウェーブ	牝3	50.0		深澤杏花	1:30.1	1/2	1-1-1	41.8	72.5	9	399	2		後藤佑耶		谷謙介	
8	2	2		ヨシタカ	牡3	56.0		高木健	1:30.2	クビ	8-7-7	40.1	71.0	8	453	-1		笹野博司		谷謙介	
9	1	1		ワイエスキャンサー	牝3	54.0		吉井友彦	1:31.2	5.0	10-10-10	40.1	31.7	6	424	20		伊藤強一		山下定良	
10	8	9		スカイガーデン	牝3	54.0		池田敏樹	1:31.2	クビ	3-4-5	42.5	13.3	4	399	15		井上孝彦		木村良明	
