rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	11		ジャポニカスタイル	牝3	54.0		落合玄太	1:02.1		3-2	38.1	6.6	3	460	8		安田武広		五十川雅規	30.0
2	2	2		ライトニングレイ	牝3	54.0		宮崎光行	1:02.4	1.1/2	1-1	38.5	1.4	1	466	0		松本隆宏		川島伸二	8.4
3	8	12		リメンバーミー	牝3	54.0		亀井洋司	1:02.4	アタマ	4-4	38.0	14.9	4	428	4		廣森久雄		藤本直弘	6.3
4	1	1		スーパーキングダム	牡5	56.0		松井伸也	1:03.1	3.0	6-6	38.1	116.8	9	470	-2		谷口常信		大野春男	4.2
5	4	4		ミサトアンバー	牝3	54.0		阪野学	1:03.3	1.0	4-5	38.9	76.8	8	448	-2		桧森邦夫		戸部政彦	2.1
6	5	6		カーヴィーレーザー	セ3	56.0		五十嵐冬	1:03.7	2.0	11-10	36.9	3.4	2	458	-16		佐々木国		（株）ノルマンディ	
7	3	3		プエンテデグロリア	牝3	53.0		小野楓馬	1:03.8	1/2	1-3	39.9	70.1	5	434	0		小国博行		福地幸一	
8	5	5		アースペガー	牝4	54.0		宮平鷹志	1:04.3	2.1/2	7-7	39.3	461.0	11	532	0		岡島玉一		松山増男	
9	6	8		マリノクリスタル	牝4	54.0		石川倭	1:04.5	1.0	9-8	38.9	70.5	6	428	-4		米川昇		サンエツ企画（有）	
10	7	10		ナイトスカイ	牡5	56.0		黒澤愛斗	1:04.5	ハナ	8-9	38.9	421.9	10	490	6		佐藤英明		（有）イシカリホー	
11	7	9		ノンストップダイヤ	牝5	54.0		馬渕繁治	1:06.0	7.0	10-11	39.2	469.7	12	476	6		柳澤好美		成富直行	
12	6	7		ニットウモナコ	牝4	54.0		阿部龍	1:06.9	4.0	12-12	38.3	70.7	7	450	-8		佐久間雅		（有）日東牧場	
