rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	15		スティルライフ	牝3	54.0		ルメール	1:55.7		5-1-1-1	37.6	1.9	1	456	4		黒岩陽一		藤井孝治	510.0
2	7	13		ヴァルキリードレス	牝3	54.0		三浦皇成	1:56.8	7.0	2-3-2-2	38.6	3.7	2	434	-6		斎藤誠		ＤＭＭドリームクラブ	200.0
3	3	5		コンフィアンス	牝3	52.0		藤田菜七	1:57.4	3.1/2	11-11-9-6	38.5	16.8	5	450	-2		戸田博文		京都ホースレーシング	130.0
4	6	10		リキサンハート	牝3	54.0		岩部純二	1:57.6	1.1/4	3-4-2-3	39.3	99.2	12	496	0		奥平雅士		ハイパワー商事	77.0
5	8	14		ワンモアナイン	牝3	51.0		原優介	1:57.7	1/2	5-7-7-8	39.0	13.8	4	454	-2		小桧山悟		本杉芳郎	51.0
6	4	6		シエルドゥレーヴ	牝3	54.0		武藤雅	1:57.8	3/4	13-13-13-10	38.5	31.7	8	468	0		尾関知人		グリーンファーム	
7	1	1		ロジディープ	牝3	54.0		内田博幸	1:58.0	1.1/4	3-4-5-4	39.5	31.2	7	438	-4		新開幸一		久米田正明	
8	7	12		コトブキアルニラム	牝3	54.0		黛弘人	1:58.1	1/2	7-4-5-6	39.6	5.9	3	440	4		萱野浩二		尾上松壽	
9	5	9		ベニノフェアリー	牝3	54.0		江田照男	1:58.1	ハナ	1-2-4-4	39.7	298.8	14	448	-2		粕谷昌央		紅谷	
10	6	11		モモエチャン	牝3	51.0		小林脩斗	1:58.2	1/2	11-11-9-12	39.3	36.5	9	438	-2		和田雄二		リトルブルーファーム	
11	3	4		ローラーコースター	牝3	53.0		菅原明良	1:58.7	3.0	7-9-9-10	39.7	28.9	6	472	0		伊藤大士		グリーンファーム	
12	4	7		シゲルカンリショク	牝3	54.0		大野拓弥	1:58.8	クビ	7-8-7-8	40.1	49.1	10	538	2		田中清隆		森中蕃	
13	2	2		タカチホ	牝3	51.0		永野猛蔵	1:58.9	1/2	7-9-9-12	39.9	74.1	11	460	-4		尾形和幸		高橋文男	
取	2	3		ゴールドフレイバー	牝3	54.0		丸田恭介					---		計不			石栗龍彦		岡田隆寛	
中	5	8		トウカイキュニスカ	牝3	54.0		柴田善臣			14		162.6	13	470	-4		菊川正達		内村正則	
