waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019104004	タイキフリード	牡3	54.0	01186	角田和	00362	橋田	454	0
2	2	2019101777	スマートウェリナ	牡3	56.0	05203	岩田康	01104	笹田	500	2
2	3	2019110046	トプカプパレス	牝3	54.0	01168	富田	01162	田中博	456	2
3	4	2019110114	リタリエイション	牡3	56.0	01092	津村	01137	中内田	468	0
3	5	2019101555	ベガエクスプレス	牝3	54.0	01126	松山	01111	鈴木孝	426	4
4	6	2019104544	ハイエストコード	牡3	56.0	01166	川又	01130	吉村	472	10
4	7	2019105327	リンギングフォン	牝3	50.0	01193	今村	01158	寺島	450	8
5	8	2019104091	メイショウブレゲ	牡3	55.0	01182	泉谷	01099	本田	468	14
5	9	2019103665	ニシノジャズ	牝3	54.0	01169	武藤	01094	水野	480	4
6	10	2019105339	ヴァラダムドラー	牝3	54.0	01030	松田	01149	松下	526	0
6	11	2019100784	マイネルイージス	牡3	56.0	01091	丹内	01080	清水英	462	4
7	12	2019105077	ウィズザタイムズ	牝3	53.0	01176	亀田	01152	竹内	448	-2
7	13	2019105091	カイザー	牡3	56.0	01144	菱田	01142	森田	492	-8
8	14	2019106698	バラジ	牡3	56.0	01122	三浦	01097	鹿戸	502	0
8	15	2019104885	ウィズアウトリーチ	牡3	56.0	01135	杉原	01195	嘉藤	480	18
