rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		キタノボブサップ	牡5	630.0		藤野俊一	1:28.1				3.9	2	1048	-4		服部義幸		（株）大阪畜産	30.0
2	4	4		ホクトシンバ	牡10	630.0		藤本匠	1:28.7				8.4	4	1078	-9		岩本利春		末松秀義	11.4
3	8	9		ブチオ	牡9	630.0		渡来心路	1:32.5				8.5	5	1080	-6		今井茂雅		長澤廣茂	6.6
4	7	7		ジェイトップ	牡5	630.0		阿部武臣	1:32.9				7.9	3	1058	-17		坂本東一		小森唯永	3.6
5	8	10		サクラジョージ	牡5	630.0		金田利貴	1:33.5				64.0	9	1040	4		金田勇		（有）古閑牧場	2.4
6	2	2		ジェイエース	牡6	630.0		鈴木恵介	1:35.8				21.5	7	1070	10		平田義弘		小森唯永	
7	7	8		リュウセイペガサス	牡5	630.0		西将太	1:36.6				28.3	8	1105	6		久田守		稲谷義雄	
8	6	6		テンクウ	牡5	630.0		西謙一	1:37.3				17.6	6	1056	3		松井浩文		高柳稔	
9	5	5		ヘッチャラ	牡3	610.0		菊池一樹	1:39.9				2.0	1	1021	-11		鈴木邦哉		鈴木公伸	
除	1	1		ハマノダイマオー	牡7	630.0		松田道明					---		1080	-19		松井浩文		秋田忍	
