waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017104668	ヘライア	牝4	55.0	01170	横山武	01059	加藤征	470	6
1	2	2017105389	ショウナンアニメ	牡4	57.0	01179	菅原明	01130	吉村	482	-6
2	3	2015110068	カミノコ	牡6	57.0	01127	丸山	00427	森	474	2
2	4	2015101626	ディサーニング	セ6	57.0	05339	ルメール	01059	加藤征	504	2
3	5	2015103845	スーパーアキラ	牡6	57.0	00689	江田照	01108	矢野	522	0
3	6	2018103724	ミスズグランドオー	牡3	55.0	01088	川田	01023	伊藤圭	488	0
4	7	2013105382	シアーライン	セ8	57.0	01157	鮫島駿	01081	中川	514	2
4	8	2016105186	フィルストバーン	セ5	57.0	01150	石川	01086	斎藤誠	464	6
5	9	2016106425	アールロッソ	牝5	55.0	01169	武藤	01149	松下	504	-8
5	10	2017109026	ワイドカント			05386	戸崎圭	01028	西園		
6	11	2015100918	トラストロン	牝6	55.0	00733	吉田豊	01134	高橋文	456	-4
6	12	2016102749	ガンケン	牡5	57.0	01122	三浦	01073	宮本	534	0
7	13	2017101535	ジャスパーイーグル	牡4	57.0	01025	勝浦	00427	森	492	-2
7	14	2017102514	ジョーフォレスト	牡4	57.0	01174	岩田望	01110	清水久	492	-6
8	15	2015103374	バーニングペスカ	牡6	57.0	01093	藤岡佑	01083	松永昌	474	2
8	16	2017102588	ニシノホライゾン	牡4	57.0	01075	田辺	01063	的場	510	0
