日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/02/26	晴	8	12	8	12	23.9	11	11	59.0	良	3:53.9	8.5	8-8-11-11	106.0-39.9	13.8	小倉	202210020508	春麗ジャンプS(OP)	202210020508	01101	中村将之	障	3390	476	0	0.0
2021/09/25	曇	8	14	4	5	20.2	6	2	60.0	良	3:36.4	0.1	1-1-1-1	107.0-39.7	13.5	中山	202106040608	清秋ジャンプS(OP)	202106040608	01101	中村将之	障	3210	476	-14	668.6
2021/09/04	曇	1	13	1	1	18.9	5	1	60.0	稍	3:06.3	-0.1	1-1-1-1	104.0-38.0	13.1	新潟	202104040701	障害3歳以上未勝利	202104040701	01101	中村将之	障	2850	490	6	790.0
2021/07/18	曇	1	12	5	5	26.9	8	9	60.0	良	3:12.6	2.4	2-2-5-5	106.0-39.7	13.5	小倉	202110030601	障害3歳以上未勝利	202110030601	01101	中村将之	障	2860	484	-2	0.0
2021/05/22	曇	1	14	2	2	8.4	4	13	60.0	重	3:18.6	5.4	1-1-2-2	108.0-41.4	13.7	新潟	202104020501	障害4歳以上未勝利	202104020501	01101	中村将之	障	2890	486	-2	0.0
2021/04/18	晴	10	15	7	13	200.9	14	9	56.0	重	1:10.2	1.0	11-11	33.6-35.6	35.3	中山	202106030810	京葉S(L)	202106030810	01096	大野拓弥	ダ	1200	488	-6	0.0
2021/03/13	晴	11	16	3	6	117.0	12	14	56.0	重	1:23.5	1.4	16-15	33.5-37.1	36.1	阪神	202109010911	ポラリスS(OP)	202109010911	01144	菱田裕二	ダ	1400	494	8	0.0
2021/01/17	曇	10	16	4	8	93.8	13	10	56.0	良	1:11.1	1.5	15-15	32.9-36.7	36.2	中山	202106010610	ジャニュアリーS(OP)	202106010610	00733	吉田豊	ダ	1200	486	-2	0.0
2020/12/06	晴	11	16	7	13	69.2	10	11	56.0	良	1:11.9	1.2	13-13	34.9-35.8	35.5	阪神	202009060211	りんくうS(OP)	202009060211	00732	幸英明	ダ	1200	488	6	0.0
2020/11/15	晴	10	16	1	2	39.2	9	14	57.0	良	1:25.0	1.5	8-9	35.0-36.2	37.0	阪神	202009050410	オータムリーフS(OP)	202009050410	00732	幸英明	ダ	1400	482	0	0.0
2020/08/23	晴	11	15	7	12	13.2	8	8	53.0	良	1:10.7	0.5	13-12	34.1-36.1	35.3	新潟	202004030411	NST賞(OP)	202004030411	01122	三浦皇成	ダ	1200	482	-6	0.0
2020/07/25	曇	11	15	2	3	36.9	9	1	54.0	稍	1:09.9	-0.2	12-11	33.7-36.2	35.2	新潟	202004020111	越後S(3勝クラス)	202004020111	00732	幸英明	ダ	1200	488	14	1851.5
2020/06/07	晴	11	18	1	2	52.9	13	13	57.0	良	1:33.9	0.7	2-2	35.5-34.4	35.0	阪神	202009030211	ストークS(3勝クラス)	202009030211	01144	菱田裕二	芝	1600	474	-4	0.0
2020/05/17	曇	11	15	4	7	42.6	12	8	57.0	良	1:11.3	1.4	9-9	33.4-36.5	36.7	新潟	202004010411	八海山S(3勝クラス)	202004010411	01166	川又賢治	ダ	1200	478	-2	0.0
2019/12/14	晴	11	16	4	7	13.3	7	15	57.0	良	1:25.1	1.2	11-11	34.4-37.2	37.5	中京	201907040511	三河S(3勝クラス)	201907040511	01095	吉田隼人	ダ	1400	480	6	0.0
