rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		ホットジュエル	牝3	54.0		丹羽克輝	1:36.7		1-1-1	40.2	6.5	4	472	9		迫田清美		小林哲弘	40.0
2	1	1		ナオミチャン	牝3	54.0		丸野勝虎	1:36.7	クビ	6-7-3	39.7	4.9	2	475	5		角田輝也		塩澤正樹	13.2
3	7	8		ノーブルキャナル	牡3	56.0		山田祥雄	1:36.7	ハナ	2-2-2	40.2	5.4	3	438	-6		倉地学		吉木伸彦	8.0
4	5	5		マジックスパート	牝3	54.0		岡部誠	1:37.9	6.0	4-3-4	41.2	7.0	5	467	-6		角田輝也		日向均	5.2
5	6	6		トーホウコマンド	牡3	56.0		加藤聡一	1:38.1	1.0	7-5-5	41.2	2.2	1	454	-6		原口次夫		（有）Ｍ’ｓ	3.6
6	4	4		シンシアフォーユー	牝3	53.0		細川智史	1:38.1	クビ	8-8-7	39.9	201.3	10	460	0		今津博之		川田篤	
7	8	10		シルヴァリリーヴス	牝3	54.0		大原浩司	1:38.3	3/4	3-4-6	41.6	129.4	9	467	1		今津勝之		小出水正男	
8	8	9		シングンビヨンセ	牝3	53.0		塚本征吾	1:39.0	3.0	9-9-9	40.1	85.5	7	415	-2		倉地学		山本久美子	
9	7	7		ベイクルーズ	牡3	54.0		宮下瞳	1:40.1	5.0	5-6-8	43.2	11.4	6	492	3		川西毅		（同）小林英一ホール	
10	3	3		ダイユウプロポーズ	牡3	56.0		加藤利征	1:46.2	大	10-10-10	46.1	109.0	8	433	-4		錦見勇夫		（有）大勇	
