rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		ディンゴ	牝3	54.0		岡部誠	1:30.1		1-1-1	37.9	1.5	1	435	-3		藤ヶ崎一		伊藤彰敏	38.0
2	8	9		サプライズギフト	牝3	51.0		浅野皓大	1:31.0	4.0	2-2-2	38.7	4.2	2	399	2		今津勝之		伊勢光	12.2
3	7	8		クーネオ	牝3	52.0		木之前葵	1:31.2	1.0	5-4-4	38.6	167.4	9	438	0		荒巻透		木村良明	6.8
4	7	7		ロゼリアン	牝3	54.0		丸山真一	1:31.6	2.0	3-3-3	39.2	19.1	4	423	1		坂口義幸		渋谷高雄	4.6
5	6	6		トーセンロジャー	牡3	56.0		加藤利征	1:32.8	6.0	8-9-8	39.7	190.8	10	436	-1		錦見勇夫		錦見日出雄	3.0
6	4	4		ネモスフィレオ	牡3	56.0		丹羽克輝	1:32.8	アタマ	6-8-7	39.9	6.2	3	501	3		迫田清美		杉本剛彦	
7	2	2		スクリームイーグル	牡3	56.0		横井将人	1:33.0	3/4	7-6-9	40.1	47.9	8	468	0		安部幸夫		植松大介	
8	3	3		キクノペンスキー	牡3	56.0		加藤聡一	1:33.4	2.0	10-7-5	40.5	19.1	5	462	-1		川西毅		菊池五郎	
9	5	5		ムーニーアイズ	牝3	54.0		大畑雅章	1:34.1	3.0	4-5-6	41.5	25.4	6	423	-7		今津博之		道地房男	
10	1	1		ルイネーション	牝3	52.0		宮下瞳	1:35.1	5.0	9-10-10	41.8	39.7	7	427	3		坂口義幸		（株）ＪＨＢ	
