waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018105759	モモドリーム			a0486	神尾香澄	a02a6	平山真希	476	-7
2	2	2013102693	リバティークイーン			05399	和田譲治	05681	新井清重	487	-1
3	3	2017102490	ブルベアマイル			05555	中越琉世	a02ea	佐藤博紀	450	-4
4	4	2018105804	ウィンターワルツ			a01df	増田充宏	a0174	村田六郎	433	-5
5	5	2018103332	ニシノイルマーレ			a0233	国分祐仁	a02a5	冨田敏男	502	-7
5	6	2018103573	マメニーニャ			a017d	橋本直哉	a02a6	平山真希	415	1
6	7	2018101415	ミステリーパワー			a01c0	拜原靖之	a02ef	村田順一	427	-6
6	8	2017106725	センターロード			05380	矢野貴之	05722	伊藤滋規	463	3
7	9	2018103989	ハルバルキタゼ			05488	本橋孝太	05748	稲益貴弘	441	1
7	10	2017103028	リンクスセイ			05598	山中悠希	05526	渡辺薫	364	-4
8	11	2018102356	ダバイボンバー			a0484	木間塚龍	05489	坂本昇	506	-8
8	12	2017100567	ロマンスストーリー			05549	張田昂	05436	林正人	470	1
