waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019103967	キチロクハニー	牝2	54.0	01150	石川	00435	藤原辰	440	-16
2	2	2019101448	ビップアクア	牝2	54.0	00733	吉田豊	01112	田島	448	-4
3	3	2019106571	カンタベリールビー	牝2	54.0	00726	岩部	00380	柄崎	414	-4
4	4	2019106862	マブセレナード	牝2	54.0	01122	三浦	01109	伊藤大	452	-4
5	5	2019106233	テンクウハン	牡2	54.0	01075	田辺	01169	加藤士	456	0
5	6	2019106421	フレンドプリンセス	牝2	54.0	00422	内田博	00437	南田	428	-2
6	7	2019103938	イデアノキセキ	牡2	54.0	01127	丸山	01132	金成	430	0
6	8	2019103806	ベルウッドブラボー	牡2	54.0	05212	Ｍデムーロ	01143	和田雄	462	-2
7	9	2019103261	ニシノラーナ	牝2	54.0	01158	野中	01077	加藤和	476	-10
7	10	2019104377	アンサングヒーロー	牡2	54.0	01092	津村	01094	水野	458	2
8	11	2019104266	ナムラダグ	牡2	54.0	01117	丸田	01043	石栗	418	6
8	12	2019101042	カルラファクター	牝2	52.0	01164	藤田菜	01029	根本	432	-8
