rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		ウインジョイフル	牡3	56.0		吉村智洋	1:31.4		2-2-1-1	38.5	3.9	3	500	-1		飯田良弘		庄司修二	50.0
2	6	6		ファスタザウインド	牡3	56.0		田中学	1:31.6	1.1/2	6-6-2-2	38.4	2.0	1	526	9		永島太郎		鈴木康弘	14.0
3	5	5		メイショウマコモ	牡3	56.0		永井孝典	1:32.8	7.0	5-5-5-4	39.6	10.9	4	482	-1		野田忍		松本好雄	7.0
4	2	2		ミルキーハート	牝3	54.0		下原理	1:33.0	1.1/4	9-9-6-7	39.4	2.9	2	458	4		盛本信春		半沢（有）	5.0
5	7	7		ルミノール	牡7	56.0		廣瀬航	1:33.3	1.1/2	3-3-4-5	40.2	22.9	5	472	2		徳本慶一		組）オールザベスト組	4.0
6	8	9		ビクトリーゴールド	牝4	54.0		竹村達也	1:33.4	1/2	1-1-3-3	40.6	237.9	9	424	3		盛本信春		田島政光	
7	7	8		ニシノジャーニー	牡7	56.0		大柿一真	1:33.6	1.1/4	10-10-10-10	39.6	115.5	7	440	2		山口浩幸		冨田藤男	
8	3	3		ムーンライトクーラ	牝5	54.0		鴨宮祥行	1:33.7	クビ	4-4-6-6	40.5	149.5	8	429	-1		高馬元紘		国枝久美子	
9	4	4		アエノライアン	牡5	56.0		長谷部駿	1:33.8	3/4	7-8-8-8	40.2	99.4	6	417	0		田中道夫		角井紀夫	
10	1	1		エイシンブラフマー	牡6	56.0		石堂響	1:35.9	大	7-7-9-9	42.3	417.4	10	453	-4		山元博徳		（株）ファーストビ	
