waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017106066	シャークヴィーナス			a0257	伊藤裕人	a02a8	鈴木義久	409	9
2	2	2016101966	スウォードキング			05380	矢野貴之	a02ea	佐藤博紀	442	-2
3	3	2016102959	クラマサゴールド			a025d	小杉亮	05575	矢野義幸	498	-3
3	4	2016101527	ジュンケンジー			a0188	藤江渉	a02e9	平田正一	471	6
4	5	2017100324	マラジェッツ			05549	張田昂	05670	林隆之	457	-8
4	6	2016101384	ミスティネイル			05342	森泰斗	05628	山中尊徳	515	-2
5	7	2016100690	コスモルシオ			05455	町田直希	a02a8	鈴木義久	531	0
5	8	2016103233	ノリオサン			a01df	増田充宏	05388	佐々木仁	521	1
6	9	2017105088	アルマス			a041d	篠谷葵	05465	田辺陽一	409	2
6	10	2016105259	モードフランス			05404	御神本訓	a02f0	山下貴之	450	-5
7	11	2017104803	ドノスティア			05420	真島大輔	05302	内田勝義	543	17
7	12	2016100889	ワンダーヴァレッタ			05524	笹川翼	a02ab	加藤誠一	472	15
8	13	2014105217	シュンノカミ			a0420	古岡勇樹	a02ab	加藤誠一	491	-10
8	14	2014105254	ブレイブウォリアー			05443	本田正重	05552	高月賢一	502	4
