着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1		6	---		2007102923	牡	4			57	125.94	0			05212	1053.0	297002.0	0.0	2011C7a00203
2		9	---		2006104736	牡	5			57		1/2			00705	438.0	948006.0	0.0	2011C7a00203
3		2	---	12.0	000a011b05	牡	4			57		クビ			05504	00nan	00nan	0.0	2011C7a00203
4		4	---		000a011b06	牡	4			57		クビ			05374	00nan	00nan	0.0	2011C7a00203
5		5	---		000a011a7e	牡	6			57		3/4			05392	00nan	00nan	0.0	2011C7a00203
6		8	---		000a011b07	牡	5			57		1			00882	00nan	00nan	0.0	2011C7a00203
7		7	---		000a011b08	牡	5			57		1/2			05271	00nan	00nan	0.0	2011C7a00203
8		13	---		2006103319	牝	5			55		1/2			05366	348.0	226800.0	0.0	2011C7a00203
9		12	---		000a011b09	牡	6			57		1.1/4			05487	00nan	00nan	0.0	2011C7a00203
10		3	---		000a011b0a	牡	4			57		クビ			a02a7	00nan	00nan	0.0	2011C7a00203
11		14	---		000a011b0b	牡	5			57		2.1/2			a037b	00nan	00nan	0.0	2011C7a00203
12		11	---		000a011b0c	牡	6			57		1/2			a02d6	00nan	00nan	0.0	2011C7a00203
13		1	---		000a011a88	牡	4			57		大			05427	00nan	00nan	0.0	2011C7a00203
14		10	---		000a011b0d	牡	4			57		1.1/4			00875	00nan	00nan	0.0	2011C7a00203
1		8	---		2005190011	セ	6			57	71.2	0.0			05337	00nan	00nan	0.0	2011C7a00205
4		10	---		2003190012	セ	8			57	71.7				05306	5577.0	00nan	0.0	2011C7a00205
