waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2015102074	マイヨヴェール			05595	福原杏	05656	柘榴浩樹	562	0
2	2	2017104334	アマデトワール			05594	仲原大生	a034c	高野毅	463	-2
3	3	2016100675	マイネルエポレット			05397	吉留孝司	a02a6	平山真希	486	2
4	4	2016101699	サンライズヴュー			a0227	松崎正泰	05407	赤嶺本浩	469	-3
5	5	2018106828	ランドファースト			05000	酒井忍	05575	矢野義幸	490	5
5	6	2017104131	ガマン			05455	町田直希	a02f7	田中正人	471	1
6	7	2015105301	ビギナーズラック			05452	澤田龍哉	a001a	函館一昭	504	3
6	8	2015106126	ログハウス			a0247	川島正太	a02a6	平山真希	488	2
7	9	2017102784	アイノウィステリア			05352	石崎駿	05647	石井勝男	520	-8
7	10	2016102987	シェナフウジン			a0233	国分祐仁	a02a5	冨田敏男	458	-9
8	11	2017102177						05742	米谷康秀	56	
8	12	2016110086						05681	新井清重	56	
