rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	15		カノアレディー	牝3	54.0		藤本現暉	1:14.9		1-1	38.8	7.2	4	467	12		蛯名雄太		益子けい子	220.0
2	4	6		イチフジプリンス	牡3	56.0		岡村健司	1:16.3	7.0	2-2	40.1	21.4	7	503	-1		渡部則夫		藤村栄子	88.0
3	6	10		シャイニーシグナス	セ3	56.0		的場文男	1:16.3	クビ	8-6	39.5	4.5	2	511	-1		高野毅		小林昌志	55.0
4	2	2		カセノウィン	牡3	56.0		本田正重	1:16.5	1.0	11-11	39.3	16.4	6	454	4		渡辺和雄		平川進	33.0
5	7	12		アリオト	牡3	56.0		和田譲治	1:16.7	1.0	9-10	39.8	50.0	9	457	5		中道啓二		伊達泰明	22.0
6	7	13		フォルツァ	牝3	54.0		吉井章	1:16.9	1.0	5-5	40.3	11.0	5	425	1		井上弘之		北嶋義三	
7	3	5		セイジョーベリー	牝3	50.0		神尾香澄	1:16.9	アタマ	13-12	39.4	167.8	14	407	3		澤佳宏		蔀英二	
8	4	7		アダド	牡3	56.0		石崎駿	1:17.0	1/2	15-15	39.3	32.0	8	461	-1		栗田裕光		酒井孝敏	
9	6	11		カリビアンパール	牝3	54.0		森泰斗	1:17.0	クビ	4-4	40.5	2.2	1	493	8		荒井朋弘		（有）スピードファ	
10	3	4		マウジュ	牝3	53.0		池谷匠翔	1:17.0	クビ	6-7	40.3	116.1	13	420	-1		高橋清顕		村田大作	
11	1	1		ミユキクレオパトラ	牝3	54.0		加藤和博	1:17.3	1.1/2	10-9	40.4	67.1	10	440	-5		堀江仁		長井純一	
12	5	9		タドマツリ	牝3	54.0		松崎正泰	1:17.6	1.1/2	3-3	41.3	460.7	15	412	-5		栗田泰昌		鈴木和彦	
13	2	3		チアリー	牝3	54.0		西啓太	1:19.0	7.0	14-13	41.5	74.8	11	468	-15		蛯名雄太		坪野谷有花	
14	8	14		ナッター	牡3	56.0		張田昂	1:19.1	1/2	7-8	42.4	79.9	12	413	-4		嶋田幸晴		津田浩一	
15	5	8		センテッドジュエル	牝3	54.0		矢野貴之	1:19.4	1.1/2	12-14	42.0	6.8	3	455	3		高野毅		保坂和孝	
